onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
294	4	49.0	52	4	E	0	1.0	1	True	6	8	2	1	1/4	True	4	16	30	13	13a	3	147/2	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
294	1	49.0	68	8	G	1	1.0	1	True	6	8	1	1	1/16	True	4	16	30	13	13a	4	147/2	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
295	1	49.167	66	6	F	1	1.167	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	295/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
296	1	49.333	64	4	E	0	1.333	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	74	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
297	1	49.5	66	6	F	1	1.5	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	297/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
298	2	49.667	47	5	B	0	1.667	0	False	6	8	2	1	1/8	True	4	16	30	13	13a	2	149/2	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
298	1	49.667	68	8	G	1	1.667	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	149/2	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
299	1	49.833	69	3	A	0	1.833	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	299/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
300	4	50.0	40	4	E	0	2.0	2	True	6	8	2	1	1/4	True	4	16	30	13	13a	2	75	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
300	1	50.0	68	8	G	1	2.0	2	True	6	8	1	1	1/16	True	4	16	30	13	13a	4	75	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
301	1	50.167	66	6	F	1	2.167	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	301/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
302	1	50.333	64	4	E	0	2.333	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	151/2	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
303	1	50.5	66	6	F	1	2.5	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	303/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
304	1	50.667	68	8	G	1	2.667	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	76	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
305	1	50.833	69	3	A	0	2.833	0	False	6	8	1	1	1/16	True	4	16	30	13	13a	4	305/4	False	False					False	82	I.I{	e	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
306	0	51.0	69	3	A	0	1.0	1	True	6	8	1	1	0	True	4	17	31	14	14a	4	153/2	False	True				}	True	83	I6}	e	I		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	I	I, minor	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
