onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	4	1.333	58	-2	B	-1	1.333	0	False	6	8	2	1	1/8	True	-1	2	2	1	1a	3	2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
16	4	1.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	-1	2	2	1	1a	5	2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
20	4	1.667	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-1	2	2	1	1a	3	5/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
20	4	1.667	76	4	E	0	1.667	0	False	6	8	1	1	1/8	True	-1	2	2	1	1a	5	5/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
24	8	2.0	41	-1	F	0	2.0	2	True	6	8	2	2	1/4	True	-1	2	2	1	1a	2	3	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	4	2.0	57	3	A	0	2.0	2	True	6	8	2	1	1/8	True	-1	2	2	1	1a	3	3	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
24	4	2.0	77	-1	F	0	2.0	2	True	6	8	1	1	1/8	True	-1	2	2	1	1a	5	3	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	4	2.333	55	1	G	0	2.333	0	False	6	8	2	1	1/8	True	-1	2	2	1	1a	3	7/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
28	4	2.333	76	4	E	0	2.333	0	False	6	8	1	1	1/8	True	-1	2	2	1	1a	5	7/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
32	4	2.667	58	-2	B	-1	2.667	0	False	6	8	2	1	1/8	True	-1	2	2	1	1a	3	4	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
32	4	2.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	-1	2	2	1	1a	5	4	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
36	8	3.0	41	-1	F	0	1.0	1	True	6	8	2	2	1/4	True	-1	3	3	2	2a	2	9/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	4	3.0	57	3	A	0	1.0	1	True	6	8	2	1	1/8	True	-1	3	3	2	2a	3	9/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
36	8	3.0	72	0	C	0	1.0	1	True	6	8	1	1	1/4	True	-1	3	3	2	2a	5	9/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
40	4	3.333	55	1	G	0	1.333	0	False	6	8	2	1	1/8	True	-1	3	3	2	2a	3	5	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
44	4	3.667	53	-1	F	0	1.667	0	False	6	8	2	1	1/8	True	-1	3	3	2	2a	3	11/2	False	False					False	0	F.I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	4	4.0	58	-2	B	-1	2.0	2	True	6	8	2	1	1/8	True	-1	3	3	2	2a	3	6	False	True					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
48	4	4.0	74	2	D	0	2.0	2	True	6	8	1	1	1/8	True	-1	3	3	2	2a	5	6	False	True					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
52	4	4.333	57	3	A	0	2.333	0	False	6	8	2	1	1/8	True	-1	3	3	2	2a	3	13/2	False	False					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
52	4	4.333	72	0	C	0	2.333	0	False	6	8	1	1	1/8	True	-1	3	3	2	2a	5	13/2	False	False					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
56	4	4.667	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-1	3	3	2	2a	3	7	False	False					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
56	4	4.667	70	-2	B	-1	2.667	0	False	6	8	1	1	1/8	True	-1	3	3	2	2a	4	7	False	False					False	1	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
60	4	5.0	53	-1	F	0	1.0	1	True	6	8	2	1	1/8	True	-1	4	4	3	3a	3	15/2	False	True					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	4	5.0	69	3	A	0	1.0	1	True	6	8	1	1	1/8	True	-1	4	4	3	3a	4	15/2	False	True					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
64	4	5.333	55	1	G	0	1.333	0	False	6	8	2	1	1/8	True	-1	4	4	3	3a	3	8	False	False					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
64	4	5.333	70	-2	B	-1	1.333	0	False	6	8	1	1	1/8	True	-1	4	4	3	3a	4	8	False	False					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
68	4	5.667	57	3	A	0	1.667	0	False	6	8	2	1	1/8	True	-1	4	4	3	3a	3	17/2	False	False					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
68	4	5.667	72	0	C	0	1.667	0	False	6	8	1	1	1/8	True	-1	4	4	3	3a	5	17/2	False	False					False	2	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
72	4	6.0	58	-2	B	-1	2.0	2	True	6	8	2	1	1/8	True	-1	4	4	3	3a	3	9	False	True					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
72	4	6.0	74	2	D	0	2.0	2	True	6	8	1	1	1/8	True	-1	4	4	3	3a	5	9	False	True					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
76	4	6.333	57	3	A	0	2.333	0	False	6	8	2	1	1/8	True	-1	4	4	3	3a	3	19/2	False	False					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
76	4	6.333	72	0	C	0	2.333	0	False	6	8	1	1	1/8	True	-1	4	4	3	3a	5	19/2	False	False					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
80	4	6.667	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-1	4	4	3	3a	3	10	False	False					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
80	4	6.667	70	-2	B	-1	2.667	0	False	6	8	1	1	1/8	True	-1	4	4	3	3a	4	10	False	False					False	3	IV	F	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-1	-1	-1	-2	-2	Bb	Bb	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
84	8	7.0	53	-1	F	0	1.0	1	True	6	8	2	1	1/4	True	-1	5	5	4	4a	3	21/2	False	True				}	True	4	I}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	8	7.0	72	0	C	0	1.0	1	True	6	8	1	1	1/4	True	-1	5	5	4	4a	5	21/2	False	True				}	True	4	I}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
92	4	7.667	41	-1	F	0	1.667	0	False	6	8	2	1	1/8	True	-1	5	5	4	4a	2	23/2	False	False					False	4	I}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
92	4	7.667	65	-1	F	0	1.667	0	False	6	8	1	1	1/8	True	-1	5	5	4	4a	4	23/2	False	False					False	4	I}	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	4	8.0	65	-1	F	0	2.0	2	True	6	8	2	1	1/8	True	-1	6	6	4	4a	4	12	False	False				{	False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	4	8.0	81	3	A	0	2.0	2	True	6	8	1	1	1/8	True	-1	6	6	4	4a	5	12	False	False				{	False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
100	4	8.333	64	4	E	0	2.333	0	False	6	8	2	1	1/8	True	-1	6	6	4	4a	4	25/2	False	False					False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
100	4	8.333	79	1	G	0	2.333	0	False	6	8	1	1	1/8	True	-1	6	6	4	4a	5	25/2	False	False					False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
104	4	8.667	62	2	D	0	2.667	0	False	6	8	2	1	1/8	True	-1	6	6	4	4a	4	13	False	False					False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
104	4	8.667	77	-1	F	0	2.667	0	False	6	8	1	1	1/8	True	-1	6	6	4	4a	5	13	False	False					False	5	I{	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	4	9.0	60	0	C	0	1.0	1	True	6	8	2	1	1/8	True	-1	7	7	5	5a	4	27/2	False	True					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
108	4	9.0	76	4	E	0	1.0	1	True	6	8	1	1	1/8	True	-1	7	7	5	5a	5	27/2	False	True					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
112	4	9.333	62	2	D	0	1.333	0	False	6	8	2	1	1/8	True	-1	7	7	5	5a	4	14	False	False					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
112	4	9.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	-1	7	7	5	5a	5	14	False	False					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
116	4	9.667	64	4	E	0	1.667	0	False	6	8	2	1	1/8	True	-1	7	7	5	5a	4	29/2	False	False					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
116	4	9.667	72	0	C	0	1.667	0	False	6	8	1	1	1/8	True	-1	7	7	5	5a	5	29/2	False	False					False	6	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
120	4	10.0	65	-1	F	0	2.0	2	True	6	8	2	1	1/8	True	-1	7	7	5	5a	4	15	False	True					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
120	4	10.0	81	3	A	0	2.0	2	True	6	8	1	1	1/8	True	-1	7	7	5	5a	5	15	False	True					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
124	4	10.333	64	4	E	0	2.333	0	False	6	8	2	1	1/8	True	-1	7	7	5	5a	4	31/2	False	False					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
124	4	10.333	79	1	G	0	2.333	0	False	6	8	1	1	1/8	True	-1	7	7	5	5a	5	31/2	False	False					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
128	4	10.667	62	2	D	0	2.667	0	False	6	8	2	1	1/8	True	-1	7	7	5	5a	4	16	False	False					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
128	4	10.667	77	-1	F	0	2.667	0	False	6	8	1	1	1/8	True	-1	7	7	5	5a	5	16	False	False					False	7	I	F	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	12	11.0	60	0	C	0	1.0	1	True	6	8	2	1	3/8	True	-1	8	8	6	6a	4	33/2	False	True					False	8	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
132	4	11.0	76	4	E	0	1.0	1	True	6	8	1	1	1/8	True	-1	8	8	6	6a	5	33/2	False	True					False	8	V	F	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
