onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	1	1.5	51	-3	E	-1	1.5	0	False	2	2	2	1	1/8	True	-2	2	2	1	1a	3	3	False	True					False	3		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
6	1	1.5	67	1	G	0	1.5	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	4	3	False	True					False	3		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
7	1	1.75	50	2	D	0	1.75	0	False	2	2	2	1	1/8	True	-2	2	2	1	1a	3	7/2	False	False					False	3		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
7	1	1.75	69	3	A	0	1.75	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	4	7/2	False	False					False	3		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
8	2	2.0	48	0	C	0	2.0	2	True	2	2	2	1	1/4	True	-2	2	2	1	1a	3	4	False	True					False	4		ii65	g	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	ii7	2		1	1	1	3	0	A	C	G	G	minor seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
8	1	2.0	70	-2	B	-1	2.0	2	True	2	2	1	1	1/8	True	-2	2	2	1	1a	4	4	False	True					False	4		ii65	g	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	ii7	2		1	1	1	3	0	A	C	G	G	minor seventh chord	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
9	1	2.25	69	3	A	0	2.25	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	4	9/2	False	False					False	4		ii65	g	i		ii65	ii		65			mm7	True	True	(-1, 3, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii65	ii65, minor		ii65, minor		ii	ii7	2		1	1	1	3	0	A	C	G	G	minor seventh chord	1	True	True	True	True	True	2	2	2	2	True	True	False
10	1	2.5	50	2	D	0	2.5	0	False	2	2	2	1	1/8	True	-2	2	2	1	1a	3	5	False	True					False	5		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
10	1	2.5	67	1	G	0	2.5	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	4	5	False	True					False	5		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
11	1	2.75	48	0	C	0	2.75	0	False	2	2	2	1	1/8	True	-2	2	2	1	1a	3	11/2	False	False					False	5		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
11	1	2.75	66	6	F	1	2.75	0	False	2	2	1	1	1/8	True	-2	2	2	1	1a	4	11/2	False	False					False	5		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
12	0	3.0	66	6	F	1	1.0	1	True	2	2	1	1	0	True	-2	3	3	2	2a	4	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	5	5	5	#7	False	False	False
12	1	3.0	46	-2	B	-1	1.0	1	True	2	2	2	1	1/8	True	-2	3	3	2	2a	2	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
12	2	3.0	67	1	G	0	1.0	1	True	2	2	1	1	1/4	True	-2	3	3	2	2a	4	6	False	True					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
13	1	3.25	48	0	C	0	1.25	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	3	13/2	False	False					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
14	1	3.5	46	-2	B	-1	1.5	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	2	7	False	False					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
14	2	3.5	62	2	D	0	1.5	0	False	2	2	1	1	1/4	True	-2	3	3	2	2a	4	7	False	False					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
15	1	3.75	45	3	A	0	1.75	0	False	2	2	2	1	1/8	True	-2	3	3	2	2a	2	15/2	False	False					False	6		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
16	2	4.0	43	1	G	0	2.0	2	True	2	2	2	1	1/4	True	-2	3	3	2	2a	2	8	False	True					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	1	4.0	67	1	G	0	2.0	2	True	2	2	1	1	1/8	True	-2	3	3	2	2a	4	8	False	True					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
17	1	4.25	69	3	A	0	2.25	0	False	2	2	1	1	1/8	True	-2	3	3	2	2a	4	17/2	False	False					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
18	2	4.5	55	1	G	0	2.5	0	False	2	2	2	1	1/4	True	-2	3	3	2	2a	3	9	False	False					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
18	1	4.5	70	-2	B	-1	2.5	0	False	2	2	1	1	1/8	True	-2	3	3	2	2a	4	9	False	False					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
19	1	4.75	72	0	C	0	2.75	0	False	2	2	1	1	1/8	True	-2	3	3	2	2a	5	19/2	False	False					False	7		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
20	2	5.0	54	6	F	1	1.0	1	True	2	2	2	1	1/4	True	-2	4	4	3	3a	3	10	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	5	5	5	#7	True	False	True
20	1	5.0	69	3	A	0	1.0	1	True	2	2	1	1	1/8	True	-2	4	4	3	3a	4	10	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
21	1	5.25	70	-2	B	-1	1.25	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	21/2	False	False					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
22	2	5.5	50	2	D	0	1.5	0	False	2	2	2	1	1/4	True	-2	4	4	3	3a	3	11	False	True					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
22	1	5.5	72	0	C	0	1.5	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	5	11	False	True					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
23	1	5.75	74	2	D	0	1.75	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	5	23/2	False	False					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
24	2	6.0	55	1	G	0	2.0	2	True	2	2	2	1	1/4	True	-2	4	4	3	3a	3	12	False	True					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	1	6.0	72	0	C	0	2.0	2	True	2	2	1	1	1/8	True	-2	4	4	3	3a	5	12	False	True					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
25	1	6.25	70	-2	B	-1	2.25	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	25/2	False	False					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
26	2	6.5	43	1	G	0	2.5	0	False	2	2	2	1	1/4	True	-2	4	4	3	3a	2	13	False	False					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
26	1	6.5	69	3	A	0	2.5	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	13	False	False					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
27	1	6.75	67	1	G	0	2.75	0	False	2	2	1	1	1/8	True	-2	4	4	3	3a	4	27/2	False	False					False	10		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
28	1	7.0	50	2	D	0	1.0	1	True	2	2	2	1	1/8	True	-2	5	5	4	4a	3	14	False	True	HC.SIM	HC	SIM	}	True	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
28	4	7.0	66	6	F	1	1.0	1	True	2	2	1	1	1/2	True	-2	5	5	4	4a	4	14	False	True	HC.SIM	HC	SIM	}	True	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
28	4	7.0	69	3	A	0	1.0	1	True	2	2	1	1	1/2	True	-2	5	5	4	4a	4	14	False	True	HC.SIM	HC	SIM	}	True	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
29	1	7.25	52	4	E	0	1.25	0	False	2	2	2	1	1/8	True	-2	5	5	4	4a	3	29/2	False	False					False	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	3	3	#6	False	False	False
30	1	7.5	54	6	F	1	1.5	0	False	2	2	2	1	1/8	True	-2	5	5	4	4a	3	15	False	False					False	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
31	1	7.75	50	2	D	0	1.75	0	False	2	2	2	1	1/8	True	-2	5	5	4	4a	3	31/2	False	False					False	11	1	V|HC.SIM}	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	2	8.0	55	1	G	0	2.0	2	True	2	2	2	1	1/4	True	-2	1	6	0	4a	3	16	True	True				{	False	12		g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	1	8.0	74	2	D	0	2.0	2	True	2	2	1	1	1/8	True	-2	1	6	0	4a	5	16	True	True				{	False	12		g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
33	1	8.25	75	-3	E	-1	2.25	0	False	2	2	1	1	1/8	True	-2	1	6	0	4a	5	33/2	False	False					False	12		g.i{	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
34	2	8.5	54	6	F	1	2.5	0	False	2	2	2	1	1/4	True	-2	1	6	0	4a	3	17	False	True					False	13		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	5	5	5	#7	True	False	True
34	1	8.5	74	2	D	0	2.5	0	False	2	2	1	1	1/8	True	-2	1	6	0	4a	5	17	False	True					False	13		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
35	1	8.75	72	0	C	0	2.75	0	False	2	2	1	1	1/8	True	-2	1	6	0	4a	5	35/2	False	False					False	13		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
36	1	9.0	55	1	G	0	1.0	1	True	2	2	2	1	1/8	True	-2	2	7	1	1b	3	18	False	True					False	14		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	1	9.0	70	-2	B	-1	1.0	1	True	2	2	1	1	1/8	True	-2	2	7	1	1b	4	18	False	True					False	14		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
37	1	9.25	53	-1	F	0	1.25	0	False	2	2	2	1	1/8	True	-2	2	7	1	1b	3	37/2	False	False					False	14		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
37	1	9.25	69	3	A	0	1.25	0	False	2	2	1	1	1/8	True	-2	2	7	1	1b	4	37/2	False	False					False	14		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
38	1	9.5	51	-3	E	-1	1.5	0	False	2	2	2	1	1/8	True	-2	2	7	1	1b	3	19	False	True					False	15		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
38	1	9.5	67	1	G	0	1.5	0	False	2	2	1	1	1/8	True	-2	2	7	1	1b	4	19	False	True					False	15		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
39	1	9.75	50	2	D	0	1.75	0	False	2	2	2	1	1/8	True	-2	2	7	1	1b	3	39/2	False	False					False	15		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
39	1	9.75	69	3	A	0	1.75	0	False	2	2	1	1	1/8	True	-2	2	7	1	1b	4	39/2	False	False					False	15		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
