onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
144	12	3.0	72	0	C	0	2.75	0	False	2	2	1	1	1/8	True	-1	2	2	1	1a	5	6	False	False					False	0	1	F.I{	F	I		I	I	%	6	4	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	False	True	True	True	True	1	1	1	5	True	False	False
156	12	3.25	77	-1	F	0	1.0	1	True	2	2	1	1	1/8	True	-1	3	3	2	2a	5	13/2	False	False					False	0	1	F.I{	F	I		I	I	%	6	4	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	False	True	True	True	True	0	0	0	1	True	True	True
168	12	3.5	72	0	C	0	1.25	0	False	2	2	1	1	1/8	True	-1	3	3	2	2a	5	7	False	False					False	0	1	F.I{	F	I		I	I	%	6	4	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	False	True	True	True	True	1	1	1	5	True	False	False
180	24	3.75	77	-1	F	0	1.5	0	False	2	2	1	1	1/4	True	-1	3	3	2	2a	5	15/2	False	True				{	False	0	1	F.I{	F	I		I	I	%	6	4	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
192	12	4.0	53	-1	F	0	1.75	0	False	2	2	2	1	1/8	True	-1	3	3	2	2a	3	8	False	False					False	0	1	F.I{	F	I		I	I	%	6	4	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
204	24	4.25	60	0	C	0	2.0	2	True	2	2	2	1	1/4	True	-1	3	3	2	2a	4	17/2	False	True					False	1	1	V(4)	F	I		V(4)	V	%	6	4	IV	M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V(4), major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
204	12	4.25	77	-1	F	0	2.0	2	True	2	2	1	1	1/8	False	-1	3	3	2	2a	5	17/2	False	True					False	1	1	V(4)	F	I		V(4)	V	%	6	4	IV	M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V(4), major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
216	6	4.5	79	1	G	0	2.25	0	False	2	2	1	1	1/16	True	-1	3	3	2	2a	5	9	False	False					False	1	1	V(4)	F	I		V(4)	V	%	6	4	IV	M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V(4), major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
222	6	4.625	77	-1	F	0	2.375	0	False	2	2	1	1	1/16	True	-1	3	3	2	2a	5	37/4	False	False					False	1	1	V(4)	F	I		V(4)	V	%	6	4	IV	M	False	False	(1, 0, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V(4), major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
228	12	4.75	60	0	C	0	2.5	0	False	2	2	2	1	1/8	False	-1	3	3	2	2a	4	19/2	False	True					False	2	1	V	F	I		V	V	%	6	64	IV	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
228	12	4.75	76	4	E	0	2.5	0	False	2	2	1	1	1/8	True	-1	3	3	2	2a	5	19/2	False	True					False	2	1	V	F	I		V	V	%	6	64	IV	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
240	12	5.0	53	-1	F	0	2.75	0	False	2	2	2	1	1/8	True	-1	3	3	2	2a	3	10	False	True					False	3	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
240	6	5.0	77	-1	F	0	2.75	0	False	2	2	1	1	1/16	True	-1	3	3	2	2a	5	10	False	True					False	3	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
246	6	5.125	76	4	E	0	2.875	0	False	2	2	1	1	1/16	True	-1	3	3	2	2a	5	41/4	False	False					False	3	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
252	24	5.25	62	2	D	0	1.0	1	True	2	2	2	1	1/4	True	-1	4	4	3	3a	4	21/2	False	True					False	4	1	vi	F	I		vi	vi	%	6	64	IV	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi	IV	I	I	False	vi	vi, major		vi, major	IV	vi	vi	6	4	-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
252	24	5.25	74	2	D	0	1.0	1	True	2	2	1	1	1/4	True	-1	4	4	3	3a	5	21/2	False	True					False	4	1	vi	F	I		vi	vi	%	6	64	IV	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi	IV	I	I	False	vi	vi, major		vi, major	IV	vi	vi	6	4	-1	-1	-1	2	2	D	D	F	F	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
276	12	5.75	62	2	D	0	1.5	0	False	2	2	2	1	1/8	False	-1	4	4	3	3a	4	23/2	False	True					False	5	1	IV6	F	I		IV6	IV	%	6	64	IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV	IV	I	I	False	IV6	IV6, major		IV6, major	IV	IV	IV	4	4	-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
276	24	5.75	74	2	D	0	1.5	0	False	2	2	1	1	1/4	False	-1	4	4	3	3a	5	23/2	False	True					False	5	1	IV6	F	I		IV6	IV	%	6	64	IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV	IV	I	I	False	IV6	IV6, major		IV6, major	IV	IV	IV	4	4	-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
288	12	6.0	55	1	G	0	1.75	0	False	2	2	2	1	1/8	True	-1	4	4	3	3a	3	12	False	True					False	6	1	ii	F	I		ii	ii	%	6	64	IV	m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii	IV	I	I	False	ii	ii, major		ii, major	IV	ii	ii	2	4	-1	-1	-1	1	1	G	G	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
300	12	6.25	64	4	E	0	2.0	2	True	2	2	2	1	1/8	True	-1	4	4	3	3a	4	25/2	False	True					False	7	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
300	12	6.25	72	0	C	0	2.0	2	True	2	2	1	1	1/8	True	-1	4	4	3	3a	5	25/2	False	True					False	7	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
312	12	6.5	62	2	D	0	2.25	0	False	2	2	2	1	1/8	True	-1	4	4	3	3a	4	13	False	False					False	7	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	3	3	3	6	False	False	False
312	12	6.5	74	2	D	0	2.25	0	False	2	2	1	1	1/8	True	-1	4	4	3	3a	5	13	False	False					False	7	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	3	3	3	6	False	False	False
324	12	6.75	64	4	E	0	2.5	0	False	2	2	2	1	1/8	True	-1	4	4	3	3a	4	27/2	False	True					False	8	1	V65	F	I		V65	V	%	65	64	IV	Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V65	V65, major		V65, major	IV	V	V7	5	4	-1	-1	-1	0	4	C	E	F	F	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
324	12	6.75	72	0	C	0	2.5	0	False	2	2	1	1	1/8	True	-1	4	4	3	3a	5	27/2	False	True					False	8	1	V65	F	I		V65	V	%	65	64	IV	Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V65	V65, major		V65, major	IV	V	V7	5	4	-1	-1	-1	0	4	C	E	F	F	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
336	12	7.0	60	0	C	0	2.75	0	False	2	2	2	1	1/8	True	-1	4	4	3	3a	4	14	False	False					False	8	1	V65	F	I		V65	V	%	65	64	IV	Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V65	V65, major		V65, major	IV	V	V7	5	4	-1	-1	-1	0	4	C	E	F	F	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
336	12	7.0	70	-2	B	-1	2.75	0	False	2	2	1	1	1/8	True	-1	4	4	3	3a	4	14	False	False					False	8	1	V65	F	I		V65	V	%	65	64	IV	Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V65	V65, major		V65, major	IV	V	V7	5	4	-1	-1	-1	0	4	C	E	F	F	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
348	12	7.25	65	-1	F	0	1.0	1	True	2	2	2	1	1/8	True	-1	5	5	4	4a	4	29/2	False	True					False	9	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
348	12	7.25	69	3	A	0	1.0	1	True	2	2	1	1	1/8	True	-1	5	5	4	4a	4	29/2	False	True					False	9	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
360	12	7.5	64	4	E	0	1.25	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	4	15	False	True					False	10	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
360	12	7.5	72	0	C	0	1.25	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	5	15	False	True					False	10	1	V6	F	I		V6	V	%	6	64	IV	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V	IV	I	I	False	V6	V6, major		V6, major	IV	V	V	5	4	-1	-1	-1	0	4	C	E	F	F	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
372	12	7.75	62	2	D	0	1.5	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	4	31/2	False	True					False	11	1	IV6	F	I		IV6	IV	%	6	64	IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV	IV	I	I	False	IV6	IV6, major		IV6, major	IV	IV	IV	4	4	-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
372	12	7.75	70	-2	B	-1	1.5	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	4	31/2	False	True					False	11	1	IV6	F	I		IV6	IV	%	6	64	IV	M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV	IV	I	I	False	IV6	IV6, major		IV6, major	IV	IV	IV	4	4	-1	-1	-1	-2	2	Bb	D	F	F	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
384	12	8.0	60	0	C	0	1.75	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	4	16	False	True					False	12	1	iii6	F	I		iii6	iii	%	6	64	IV	m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii	IV	I	I	False	iii6	iii6, major		iii6, major	IV	iii	iii	3	4	-1	-1	-1	3	0	A	C	F	F	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	True
384	12	8.0	69	3	A	0	1.75	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	4	16	False	True					False	12	1	iii6	F	I		iii6	iii	%	6	64	IV	m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii	IV	I	I	False	iii6	iii6, major		iii6, major	IV	iii	iii	3	4	-1	-1	-1	3	0	A	C	F	F	minor triad	1	True	True	True	True	True	4	4	4	3	True	True	False
396	12	8.25	58	-2	B	-1	2.0	2	True	2	2	2	1	1/8	True	-1	5	5	4	4a	3	33/2	False	True					False	13	1	ii6	F	I		ii6	ii	%	6	64	IV	m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii	IV	I	I	False	ii6	ii6, major		ii6, major	IV	ii	ii	2	4	-1	-1	-1	1	-2	G	Bb	F	F	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
396	12	8.25	67	1	G	0	2.0	2	True	2	2	1	1	1/8	True	-1	5	5	4	4a	4	33/2	False	True					False	13	1	ii6	F	I		ii6	ii	%	6	64	IV	m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii	IV	I	I	False	ii6	ii6, major		ii6, major	IV	ii	ii	2	4	-1	-1	-1	1	-2	G	Bb	F	F	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
408	12	8.5	57	3	A	0	2.25	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	3	17	False	True					False	14	1	I6	F	I		I6	I	%	6	64	IV	M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I	IV	I	I	False	I6	I6, major		I6, major	IV	I	I	1	4	-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
408	12	8.5	65	-1	F	0	2.25	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	4	17	False	True					False	14	1	I6	F	I		I6	I	%	6	64	IV	M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I	IV	I	I	False	I6	I6, major		I6, major	IV	I	I	1	4	-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
420	12	8.75	55	1	G	0	2.5	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	3	35/2	False	True					False	15	1	V43	F	I		V43	V	%	43	64	IV	Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V	IV	I	I	False	V43	V43, major		V43, major	IV	V	V7	5	4	-1	-1	-1	0	1	C	G	F	F	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
420	12	8.75	64	4	E	0	2.5	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	4	35/2	False	True					False	15	1	V43	F	I		V43	V	%	43	64	IV	Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V	IV	I	I	False	V43	V43, major		V43, major	IV	V	V7	5	4	-1	-1	-1	0	1	C	G	F	F	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
432	12	9.0	53	-1	F	0	2.75	0	False	2	2	2	1	1/8	True	-1	5	5	4	4a	3	18	False	True					False	16	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
432	12	9.0	65	-1	F	0	2.75	0	False	2	2	1	1	1/8	True	-1	5	5	4	4a	4	18	False	True					False	16	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
444	24	9.25	60	0	C	0	1.0	1	True	2	2	2	1	1/4	True	-1	6	6	5	5a	4	37/2	False	True	HC.SIM	HC	SIM	}	True	17	1	V|HC.SIM}	F	I		V	V	%	6	64	IV	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
444	12	9.25	67	1	G	0	1.0	1	True	2	2	1	1	1/8	True	-1	6	6	5	5a	4	37/2	False	True	HC.SIM	HC	SIM	}	True	17	1	V|HC.SIM}	F	I		V	V	%	6	64	IV	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V	IV	I	I	False	V	V, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
456	12	9.5	67	1	G	0	1.25	0	False	2	2	1	1	1/8	True	-1	6	6	5	5a	4	19	False	False				{	False	18	1	{	F	I		V	V	%	6	64	IV	M	False	False	()	()	1	1	major	major	I	I, major	V	IV	I	I	False		, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	None	0	False	True	True	True	True	2	2	2	2	False	False	False
468	24	9.75	72	0	C	0	1.5	0	False	2	2	1	1	1/4	True	-1	6	6	5	5a	5	39/2	False	False					False	18	1	{	F	I		V	V	%	6	64	IV	M	False	False	()	()	1	1	major	major	I	I, major	V	IV	I	I	False		, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	None	0	False	True	True	True	True	1	1	1	5	False	True	True
480	12	10.0	48	0	C	0	1.75	0	False	2	2	2	1	1/8	True	-1	6	6	5	5a	3	20	False	False					False	18	1	{	F	I		V	V	%	6	64	IV	M	False	False	()	()	1	1	major	major	I	I, major	V	IV	I	I	False		, major		V, major	IV	V	V	5	4	-1	-1	-1	0	0	C	C	F	F	None	0	False	True	True	True	True	1	1	1	5	False	True	True
492	24	10.25	53	-1	F	0	2.0	2	True	2	2	2	1	1/4	True	-1	6	6	5	5a	3	41/2	False	True					False	19	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
492	12	10.25	72	0	C	0	2.0	2	True	2	2	1	1	1/8	False	-1	6	6	5	5a	5	41/2	False	True					False	19	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
504	12	10.5	69	3	A	0	2.25	0	False	2	2	1	1	1/8	True	-1	6	6	5	5a	4	21	False	False					False	19	1	I	F	I		I	I	%	6	64	IV	M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I	IV	I	I	False	I	I, major		I, major	IV	I	I	1	4	-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
