onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
24	6	6.0	48	0	C	0	3.0	3	True	4	4	2	1	3/8	True	-1	2	2	2	2a	3	6	False	True					False	3		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
24	6	6.0	81	3	A	0	3.0	3	True	4	4	1	1	3/8	True	-1	2	2	2	2a	5	6	False	True					False	3		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	2	2	2	2	True	True	False
30	1	7.5	46	-2	B	-1	4.5	0	False	4	4	2	1	1/16	True	-1	2	2	2	2a	2	15/2	False	False					False	3		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
30	2	7.5	79	1	G	0	4.5	0	False	4	4	1	1	1/8	True	-1	2	2	2	2a	5	15/2	False	False					False	3		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	0	0	0	1	True	False	False
31	1	7.75	48	0	C	0	4.75	0	False	4	4	2	1	1/16	True	-1	2	2	2	2a	3	31/4	False	False					False	3		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
32	4	8.0	50	2	D	0	1.0	1	True	4	4	2	1	1/4	True	-1	3	3	3	3a	3	8	False	True					False	4		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	8	8.0	78	6	F	1	1.0	1	True	4	4	1	1	1/2	True	-1	3	3	3	3a	5	8	False	True					False	4		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
36	2	9.0	62	2	D	0	2.0	2	True	4	4	2	1	1/8	True	-1	3	3	3	3a	4	9	False	False					False	4		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
38	2	9.5	60	0	C	0	2.5	0	False	4	4	2	1	1/8	True	-1	3	3	3	3a	4	19/2	False	False					False	4		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
40	8	10.0	58	-2	B	-1	3.0	3	True	4	4	2	1	1/2	True	-1	3	3	3	3a	3	10	False	True					False	5		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
42	2	10.5	74	2	D	0	3.5	0	False	4	4	1	1	1/8	True	-1	3	3	3	3a	5	21/2	False	False					False	5		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
44	2	11.0	74	2	D	0	4.0	4	True	4	4	1	1	1/8	True	-1	3	3	3	3a	5	11	False	False					False	5		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
46	2	11.5	75	-3	E	-1	4.5	0	False	4	4	1	1	1/8	True	-1	3	3	3	3a	5	23/2	False	False					False	5		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-4	-4	-4	6	False	False	False
48	8	12.0	57	3	A	0	1.0	1	True	4	4	2	1	1/2	True	-1	4	4	4	4a	3	12	False	True					False	6		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
48	6	12.0	72	0	C	0	1.0	1	True	4	4	1	1	3/8	True	-1	4	4	4	4a	5	12	False	True					False	6		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
54	2	13.5	70	-2	B	-1	2.5	0	False	4	4	1	1	1/8	True	-1	4	4	4	4a	4	27/2	False	False					False	6		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	-3	-3	-3	3	False	False	False
56	4	14.0	62	2	D	0	3.0	3	True	4	4	2	1	1/4	True	-1	4	4	4	4a	4	14	False	True					False	7		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
56	4	14.0	72	0	C	0	3.0	3	True	4	4	1	1	1/4	True	-1	4	4	4	4a	5	14	False	True					False	7		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
60	0	15.0	70	-2	B	-1	4.0	4	True	4	4	1	1	0	True	-1	4	4	4	4a	4	15	False	False					False	7		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	-3	-3	-3	3	False	False	False
60	4	15.0	50	2	D	0	4.0	4	True	4	4	2	1	1/4	True	-1	4	4	4	4a	3	15	False	False					False	7		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
60	4	15.0	69	3	A	0	4.0	4	True	4	4	1	1	1/4	True	-1	4	4	4	4a	4	15	False	False					False	7		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
64	0	16.0	69	3	A	0	1.0	1	True	4	4	1	1	0	True	-1	5	5	5	5a	4	16	False	True	IAC	IAC		}	True	8		i|IAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
64	8	16.0	55	1	G	0	1.0	1	True	4	4	2	1	1/2	True	-1	5	5	5	5a	3	16	False	True	IAC	IAC		}	True	8		i|IAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
64	4	16.0	70	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-1	5	5	5	5a	4	16	False	True	IAC	IAC		}	True	8		i|IAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
68	0	17.0	69	3	A	0	2.0	2	True	4	4	1	1	0	True	-1	5	5	5	5a	4	17	False	False					False	8		i|IAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
68	4	17.0	67	1	G	0	2.0	2	True	4	4	1	1	1/4	True	-1	5	5	5	5a	4	17	False	False					False	8		i|IAC}	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
72	4	18.0	43	1	G	0	3.0	3	True	4	4	2	1	1/4	True	-1	5	5	5	5a	2	18	False	False				{	False	9		{	g	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	None	0	False	True	True	True	True	0	0	0	1	False	True	True
72	6	18.0	74	2	D	0	3.0	3	True	4	4	1	1	3/8	True	-1	5	5	5	5a	5	18	False	False				{	False	9		{	g	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	None	0	False	True	True	True	True	1	1	1	5	False	False	False
76	4	19.0	41	-1	F	0	4.0	4	True	4	4	2	1	1/4	True	-1	5	5	5	5a	2	19	False	True					False	10		i2	g	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	i7	1		1	1	1	1	-1	G	F	G	G	minor seventh chord	3	True	True	True	True	True	-2	-2	-2	7	True	False	True
78	2	19.5	74	2	D	0	4.5	0	False	4	4	1	1	1/8	True	-1	5	5	5	5a	5	39/2	False	False					False	10		i2	g	i		i2	i		2			mm7	True	True	(-2, 0, -3, 1)	()	0	-2	minor	minor	i	i, minor	i		i	i	True	i2	i2, minor		i2, minor		i	i7	1		1	1	1	1	-1	G	F	G	G	minor seventh chord	3	True	True	True	True	True	1	1	1	5	True	False	False
80	4	20.0	39	-3	E	-1	1.0	1	True	4	4	2	1	1/4	True	-1	6	6	6	6a	2	20	False	True					False	11		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
80	6	20.0	79	1	G	0	1.0	1	True	4	4	1	1	3/8	True	-1	6	6	6	6a	5	20	False	True					False	11		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
84	2	21.0	51	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-1	6	6	6	6a	3	21	False	False					False	11		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
86	2	21.5	50	2	D	0	2.5	0	False	4	4	2	1	1/8	True	-1	6	6	6	6a	3	43/2	False	False					False	11		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
86	2	21.5	77	-1	F	0	2.5	0	False	4	4	1	1	1/8	True	-1	6	6	6	6a	5	43/2	False	False					False	11		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
88	2	22.0	48	0	C	0	3.0	3	True	4	4	2	1	1/8	True	-1	6	6	6	6a	3	22	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
88	2	22.0	75	-3	E	-1	3.0	3	True	4	4	1	1	1/8	True	-1	6	6	6	6a	5	22	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
90	2	22.5	50	2	D	0	3.5	0	False	4	4	2	1	1/8	True	-1	6	6	6	6a	3	45/2	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
90	2	22.5	74	2	D	0	3.5	0	False	4	4	1	1	1/8	True	-1	6	6	6	6a	5	45/2	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
92	2	23.0	51	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-1	6	6	6	6a	3	23	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
92	2	23.0	72	0	C	0	4.0	4	True	4	4	1	1	1/8	True	-1	6	6	6	6a	5	23	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
94	2	23.5	48	0	C	0	4.5	0	False	4	4	2	1	1/8	True	-1	6	6	6	6a	3	47/2	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
94	2	23.5	70	-2	B	-1	4.5	0	False	4	4	1	1	1/8	True	-1	6	6	6	6a	4	47/2	False	False					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
96	4	24.0	53	-1	F	0	1.0	1	True	4	4	2	1	1/4	True	-1	7	7	7	7a	3	24	False	True					False	13		III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
96	4	24.0	69	3	A	0	1.0	1	True	4	4	1	1	1/4	True	-1	7	7	7	7a	4	24	False	True					False	13		III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	2	5	5	7	True	False	False
100	2	25.0	53	-1	F	0	2.0	2	True	4	4	2	1	1/8	True	-1	7	7	7	7a	3	25	False	False					False	13		III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
100	4	25.0	65	-1	F	0	2.0	2	True	4	4	1	1	1/4	True	-1	7	7	7	7a	4	25	False	False					False	13		III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
102	2	25.5	51	-3	E	-1	2.5	0	False	4	4	2	1	1/8	True	-1	7	7	7	7a	3	51/2	False	False					False	13		III.V	g	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		1	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
104	2	26.0	50	2	D	0	3.0	3	True	4	4	2	1	1/8	True	-1	7	7	7	7a	3	26	False	True					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	1	4	4	3	True	False	True
104	6	26.0	77	-1	F	0	3.0	3	True	4	4	1	1	3/8	True	-1	7	7	7	7a	5	26	False	True					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	-2	1	1	5	True	False	False
106	2	26.5	48	0	C	0	3.5	0	False	4	4	2	1	1/8	True	-1	7	7	7	7a	3	53/2	False	False					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	-1	2	2	2	False	False	False
108	2	27.0	46	-2	B	-1	4.0	4	True	4	4	2	1	1/8	True	-1	7	7	7	7a	2	27	False	False					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	-3	0	0	1	True	True	False
110	2	27.5	45	3	A	0	4.5	0	False	4	4	2	1	1/8	True	-1	7	7	7	7a	2	55/2	False	False					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	2	5	5	7	False	False	False
110	2	27.5	77	-1	F	0	4.5	0	False	4	4	1	1	1/8	True	-1	7	7	7	7a	5	55/2	False	False					False	14		I6	g	III		I6	I		6			M	True	False	(4, 1, 0)	()	0	4	minor	major	III	III, minor	I		III	III	False	I6	I6, major		I6, major		I	I	1		1	-2	-2	-2	2	Bb	D	Bb	Bb	major triad	1	True	True	True	True	True	-2	1	1	5	True	False	False
