onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
588	6	49.0	64	4	E	0	2.0	2	True	3	4	2	1	1/8	True	3	17	17	17	17a	4	49	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
588	24	49.0	69	3	A	0	2.0	2	True	3	4	1	1	1/2	True	3	17	17	17	17a	4	49	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
588	24	49.0	73	7	C	1	2.0	2	True	3	4	1	1	1/2	True	3	17	17	17	17a	5	49	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
588	24	49.0	76	4	E	0	2.0	2	True	3	4	1	1	1/2	True	3	17	17	17	17a	5	49	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
594	6	49.5	57	3	A	0	2.5	0	False	3	4	2	1	1/8	True	3	17	17	17	17a	3	99/2	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
600	6	50.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	3	17	17	17	17a	3	50	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
606	6	50.5	45	3	A	0	3.5	0	False	3	4	2	1	1/8	True	3	17	17	17	17a	2	101/2	False	False				False	34	III.I{	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
612	12	51.0	47	5	B	0	1.0	1	True	3	4	2	1	1/4	True	3	18	18	18	18a	2	51	False	True				False	35	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	-1	2	1	2	True	True	True
612	12	51.0	66	6	F	1	1.0	1	True	3	4	1	2	1/4	True	3	18	18	18	18a	4	51	False	True				False	35	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	0	3	2	6	True	False	False
612	6	51.0	75	9	D	1	1.0	1	True	3	4	1	1	1/8	True	3	18	18	18	18a	5	51	False	True				False	35	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	3	6	5	#4	True	False	False
618	6	51.5	74	2	D	0	1.5	0	False	3	4	1	1	1/8	True	3	18	18	18	18a	5	103/2	False	True				False	36	ii	f#	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		6	3	3	5	5	B	B	A	A	minor triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
624	6	52.0	62	2	D	0	2.0	2	True	3	4	2	1	1/8	True	3	18	18	18	18a	4	52	False	True				False	37	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
624	24	52.0	68	8	G	1	2.0	2	True	3	4	1	2	1/2	True	3	18	18	18	18a	4	52	False	True				False	37	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	2	5	5	7	True	True	True
624	24	52.0	71	5	B	0	2.0	2	True	3	4	1	1	1/2	True	3	18	18	18	18a	4	52	False	True				False	37	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	-1	2	2	2	True	False	False
630	6	52.5	56	8	G	1	2.5	0	False	3	4	2	1	1/8	True	3	18	18	18	18a	3	105/2	False	False				False	37	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	2	5	5	7	True	True	True
636	6	53.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	3	18	18	18	18a	3	53	False	True				False	38	V	f#	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		6	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
642	6	53.5	40	4	E	0	3.5	0	False	3	4	2	1	1/8	True	3	18	18	18	18a	2	107/2	False	False				False	38	V	f#	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		6	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
648	12	54.0	45	3	A	0	1.0	1	True	3	4	2	1	1/4	True	3	19	19	19	19a	2	54	False	True				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
648	6	54.0	69	3	A	0	1.0	1	True	3	4	1	1	1/8	True	3	19	19	19	19a	4	54	False	True				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
648	6	54.0	73	7	C	1	1.0	1	True	3	4	1	1	1/8	True	3	19	19	19	19a	5	54	False	True				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
654	6	54.5	71	5	B	0	1.5	0	False	3	4	1	1	1/8	True	3	19	19	19	19a	4	109/2	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-1	2	2	2	False	False	False
654	6	54.5	74	2	D	0	1.5	0	False	3	4	1	1	1/8	True	3	19	19	19	19a	5	109/2	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-4	-1	-1	4	False	False	False
660	6	55.0	64	4	E	0	2.0	2	True	3	4	2	1	1/8	True	3	19	19	19	19a	4	55	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
660	12	55.0	73	7	C	1	2.0	2	True	3	4	1	1	1/4	True	3	19	19	19	19a	5	55	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
660	12	55.0	76	4	E	0	2.0	2	True	3	4	1	1	1/4	True	3	19	19	19	19a	5	55	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
666	6	55.5	57	3	A	0	2.5	0	False	3	4	2	1	1/8	True	3	19	19	19	19a	3	111/2	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
672	6	56.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	3	19	19	19	19a	3	56	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
672	12	56.0	73	7	C	1	3.0	3	True	3	4	1	1	1/4	True	3	19	19	19	19a	5	56	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	4	4	3	True	False	False
672	12	56.0	76	4	E	0	3.0	3	True	3	4	1	1	1/4	True	3	19	19	19	19a	5	56	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	False	False
678	6	56.5	45	3	A	0	3.5	0	False	3	4	2	1	1/8	True	3	19	19	19	19a	2	113/2	False	False				False	39	I	f#	III		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	III	III, minor	I		III	III	False	I	I, major		I, major		I	I	1		6	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-3	0	0	1	True	True	True
684	12	57.0	47	5	B	0	1.0	1	True	3	4	2	1	1/4	True	3	20	20	20	20a	2	57	False	True				False	40	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	-1	2	1	2	True	True	True
684	12	57.0	66	6	F	1	1.0	1	True	3	4	1	2	1/4	True	3	20	20	20	20a	4	57	False	True				False	40	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	0	3	2	6	True	False	False
684	4	57.0	75	9	D	1	1.0	1	True	3	4	1	1	1/12	True	3	20	20	20	20a	5	57	False	True				False	40	V/V	f#	III		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	III	III, minor	V/V	V	V/III	VII	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	3	6	5	#4	True	False	False
688	4	57.333	74	2	D	0	1.333	0	False	3	4	1	1	1/12	True	3	20	20	20	20a	5	172/3	False	True				False	41	ii	f#	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		6	3	3	5	5	B	B	A	A	minor triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
692	4	57.667	73	7	C	1	1.667	0	False	3	4	1	1	1/12	True	3	20	20	20	20a	5	173/3	False	False				False	41	ii	f#	III		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	III	III, minor	ii		III	III	False	ii	ii, major		ii, major		ii	ii	2		6	3	3	5	5	B	B	A	A	minor triad	0	True	True	True	True	True	1	4	4	3	False	False	False
696	6	58.0	62	2	D	0	2.0	2	True	3	4	2	1	1/8	True	3	20	20	20	20a	4	58	False	True				False	42	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	-4	-1	-1	4	True	False	False
696	24	58.0	68	8	G	1	2.0	2	True	3	4	1	2	1/2	True	3	20	20	20	20a	4	58	False	True				False	42	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	2	5	5	7	True	True	True
696	24	58.0	71	5	B	0	2.0	2	True	3	4	1	1	1/2	True	3	20	20	20	20a	4	58	False	True				False	42	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	-1	2	2	2	True	False	False
702	6	58.5	56	8	G	1	2.5	0	False	3	4	2	1	1/8	True	3	20	20	20	20a	3	117/2	False	False				False	42	viio	f#	III		viio	vii	o				o	True	False	(5, 2, -1)	()	5	5	minor	major	III	III, minor	vii		III	III	False	viio	viio, major		viio, major		vii	viio	7		6	3	3	8	8	G#	G#	A	A	diminished triad	0	True	True	True	True	True	2	5	5	7	True	True	True
708	6	59.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	3	20	20	20	20a	3	59	False	True	HC	HC	}	True	43	V|HC}	f#	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		6	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
714	6	59.5	40	4	E	0	3.5	0	False	3	4	2	1	1/8	True	3	20	20	20	20a	2	119/2	False	False				False	43	V|HC}	f#	III		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	III	III, minor	V		III	III	False	V	V, major		V, major		V	V	5		6	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	-2	1	1	5	True	True	True
720	12	60.0	42	6	F	1	1.0	1	True	3	4	2	1	1/4	True	3	21	21	21	21a	2	60	False	True			{	False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
720	6	60.0	66	6	F	1	1.0	1	True	3	4	1	1	1/8	True	3	21	21	21	21a	4	60	False	True			{	False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
720	6	60.0	70	10	A	1	1.0	1	True	3	4	1	1	1/8	True	3	21	21	21	21a	4	60	False	True			{	False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
726	6	60.5	68	8	G	1	1.5	0	False	3	4	1	1	1/8	True	3	21	21	21	21a	4	121/2	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
726	6	60.5	71	5	B	0	1.5	0	False	3	4	1	1	1/8	True	3	21	21	21	21a	4	121/2	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
732	6	61.0	58	10	A	1	2.0	2	True	3	4	2	1	1/8	True	3	21	21	21	21a	3	61	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
732	24	61.0	70	10	A	1	2.0	2	True	3	4	1	1	1/2	True	3	21	21	21	21a	4	61	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
732	24	61.0	73	7	C	1	2.0	2	True	3	4	1	1	1/2	True	3	21	21	21	21a	5	61	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
738	6	61.5	54	6	F	1	2.5	0	False	3	4	2	1	1/8	True	3	21	21	21	21a	3	123/2	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
744	6	62.0	49	7	C	1	3.0	3	True	3	4	2	1	1/8	True	3	21	21	21	21a	3	62	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
750	6	62.5	42	6	F	1	3.5	0	False	3	4	2	1	1/8	True	3	21	21	21	21a	2	125/2	False	False				False	44	I.I{	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
756	12	63.0	44	8	G	1	1.0	1	True	3	4	2	1	1/4	True	3	22	22	22	22a	2	63	False	True				False	45	V/V	f#	I		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	I	I, minor	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	6	7	8	8	G#	G#	F#	C#	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
756	12	63.0	63	9	D	1	1.0	1	True	3	4	1	2	1/4	True	3	22	22	22	22a	4	63	False	True				False	45	V/V	f#	I		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	I	I, minor	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	6	7	8	8	G#	G#	F#	C#	major triad	0	True	True	True	True	True	3	3	2	6	True	False	False
756	6	63.0	72	12	B	1	1.0	1	True	3	4	1	1	1/8	True	3	22	22	22	22a	4	63	False	True				False	45	V/V	f#	I		V/V	V				V	M	True	False	(2, 6, 3)	()	2	2	minor	major	I	I, minor	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	6	6	7	8	8	G#	G#	F#	C#	major triad	0	True	True	True	True	True	6	6	5	#4	True	False	False
762	6	63.5	71	5	B	0	1.5	0	False	3	4	1	1	1/8	True	3	22	22	22	22a	4	127/2	False	True				False	46	ii	f#	I		ii	ii					m	True	False	(2, -1, 3)	()	2	2	minor	major	I	I, minor	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		6	6	6	8	8	G#	G#	F#	F#	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
768	6	64.0	59	5	B	0	2.0	2	True	3	4	2	1	1/8	True	3	22	22	22	22a	3	64	False	True				False	47	viio6	f#	I		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	I	I, minor	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		6	6	6	11	8	E#	G#	F#	F#	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
768	24	64.0	65	11	E	1	2.0	2	True	3	4	1	2	1/2	True	3	22	22	22	22a	4	64	False	True				False	47	viio6	f#	I		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	I	I, minor	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		6	6	6	11	8	E#	G#	F#	F#	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
768	24	64.0	68	8	G	1	2.0	2	True	3	4	1	1	1/2	True	3	22	22	22	22a	4	64	False	True				False	47	viio6	f#	I		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	I	I, minor	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		6	6	6	11	8	E#	G#	F#	F#	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
774	6	64.5	56	8	G	1	2.5	0	False	3	4	2	1	1/8	True	3	22	22	22	22a	3	129/2	False	False				False	47	viio6	f#	I		viio6	vii	o	6			o	True	False	(2, -1, 5)	()	5	2	minor	major	I	I, minor	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		6	6	6	11	8	E#	G#	F#	F#	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
780	6	65.0	53	11	E	1	3.0	3	True	3	4	2	1	1/8	True	3	22	22	22	22a	3	65	False	True				False	48	V	f#	I		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	I	I, minor	V		I	I	False	V	V, major		V, major		V	V	5		6	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
786	6	65.5	49	7	C	1	3.5	0	False	3	4	2	1	1/8	True	3	22	22	22	22a	3	131/2	False	False				False	48	V	f#	I		V	V					M	True	False	(1, 5, 2)	()	1	1	minor	major	I	I, minor	V		I	I	False	V	V, major		V, major		V	V	5		6	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
792	12	66.0	42	6	F	1	1.0	1	True	3	4	2	1	1/4	True	3	23	23	23	23a	2	66	False	True				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
792	6	66.0	66	6	F	1	1.0	1	True	3	4	1	1	1/8	True	3	23	23	23	23a	4	66	False	True				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
792	6	66.0	70	10	A	1	1.0	1	True	3	4	1	1	1/8	True	3	23	23	23	23a	4	66	False	True				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
798	6	66.5	68	8	G	1	1.5	0	False	3	4	1	1	1/8	True	3	23	23	23	23a	4	133/2	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
798	6	66.5	71	5	B	0	1.5	0	False	3	4	1	1	1/8	True	3	23	23	23	23a	4	133/2	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
804	6	67.0	58	10	A	1	2.0	2	True	3	4	2	1	1/8	True	3	23	23	23	23a	3	67	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
804	12	67.0	70	10	A	1	2.0	2	True	3	4	1	1	1/4	True	3	23	23	23	23a	4	67	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
804	12	67.0	73	7	C	1	2.0	2	True	3	4	1	1	1/4	True	3	23	23	23	23a	5	67	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
810	6	67.5	54	6	F	1	2.5	0	False	3	4	2	1	1/8	True	3	23	23	23	23a	3	135/2	False	False				False	49	I	f#	I		I	I					M	True	False	(0, 4, 1)	()	0	0	minor	major	I	I, minor	I		I	I	False	I	I, major		I, major		I	I	1		6	6	6	6	6	F#	F#	F#	F#	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
