onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
46	2	23.0	50	2	D	0	3.0	3	True	3	2	4	1	1/2	True	-1	8	8	8	8a	3	46	False	True			{	False	15	VI6{	d	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		2	2	2	-2	2	Bb	D	D	D	major triad	1	True	True	True	True	True	0	0	0	1	True	False	True
46	2	23.0	65	-1	F	0	3.0	3	True	3	2	2	1	1/2	True	-1	8	8	8	8a	4	46	False	True			{	False	15	VI6{	d	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		2	2	2	-2	2	Bb	D	D	D	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	False
46	2	23.0	70	-2	B	-1	3.0	3	True	3	2	1	1	1/2	True	-1	8	8	8	8a	4	46	False	True			{	False	15	VI6{	d	i		VI6	VI		6			M	True	True	(0, -3, -4)	()	-4	0	minor	minor	i	i, minor	VI		i	i	True	VI6	VI6, minor		VI6, minor		VI	VI	6		2	2	2	-2	2	Bb	D	D	D	major triad	1	True	True	True	True	True	-4	-4	-4	6	True	True	False
48	4	24.0	48	0	C	0	1.0	1	True	3	2	3	1	1	True	-1	9	9	9	9a	3	48	False	True				False	16	v6(2)	d	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	True	True	True	True	-2	-2	-2	7	True	False	True
48	4	24.0	48	0	C	0	1.0	1	True	3	2	4	1	1	True	-1	9	9	9	9a	3	48	False	True				False	16	v6(2)	d	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	True	True	True	True	-2	-2	-2	7	True	False	True
48	4	24.0	64	4	E	0	1.0	1	True	3	2	2	1	1	True	-1	9	9	9	9a	4	48	False	True				False	16	v6(2)	d	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	True	True	True	True	2	2	2	2	True	False	False
48	2	24.0	70	-2	B	-1	1.0	1	True	3	2	1	1	1/2	True	-1	9	9	9	9a	4	48	False	True				False	16	v6(2)	d	i		v6(2)	v		6	2		m	True	True	(-2, 2, -4)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6(2), minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	False
50	2	25.0	69	3	A	0	2.0	2	True	3	2	1	1	1/2	True	-1	9	9	9	9a	4	50	False	True				False	17	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	True	False
52	2	26.0	45	3	A	0	3.0	3	True	3	2	3	1	1/2	True	-1	9	9	9	9a	2	52	False	True				False	18	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
52	2	26.0	45	3	A	0	3.0	3	True	3	2	4	1	1/2	True	-1	9	9	9	9a	2	52	False	True				False	18	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
52	2	26.0	65	-1	F	0	3.0	3	True	3	2	2	1	1/2	True	-1	9	9	9	9a	4	52	False	True				False	18	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	True	False
52	2	26.0	69	3	A	0	3.0	3	True	3	2	1	1	1/2	True	-1	9	9	9	9a	4	52	False	True				False	18	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
54	4	27.0	46	-2	B	-1	1.0	1	True	3	2	3	1	1	True	-1	10	10	10	10a	2	54	False	True				False	19	iv6(2)	d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	True
54	4	27.0	46	-2	B	-1	1.0	1	True	3	2	4	1	1	True	-1	10	10	10	10a	2	54	False	True				False	19	iv6(2)	d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	True
54	4	27.0	62	2	D	0	1.0	1	True	3	2	2	1	1	True	-1	10	10	10	10a	4	54	False	True				False	19	iv6(2)	d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	False	False
54	2	27.0	69	3	A	0	1.0	1	True	3	2	1	1	1/2	True	-1	10	10	10	10a	4	54	False	True				False	19	iv6(2)	d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
56	2	28.0	67	1	G	0	2.0	2	True	3	2	1	1	1/2	True	-1	10	10	10	10a	4	56	False	True				False	20	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
58	2	29.0	46	-2	B	-1	3.0	3	True	3	2	3	1	1/2	True	-1	10	10	10	10a	2	58	False	True				False	21	iio64	d	i		iio64	ii	o	64			o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	iio64	iio64, minor		iio64, minor		ii	iio	2		2	2	2	4	-2	E	Bb	D	D	diminished triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	True
58	2	29.0	46	-2	B	-1	3.0	3	True	3	2	4	1	1/2	True	-1	10	10	10	10a	2	58	False	True				False	21	iio64	d	i		iio64	ii	o	64			o	True	True	(-4, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	iio64	iio64, minor		iio64, minor		ii	iio	2		2	2	2	4	-2	E	Bb	D	D	diminished triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	True
