onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	0.0	59	-7	C	-1	3.5	0	False	3	4	3	1	1/8	True	-3	1	1	0	0a	4	0	True	True				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	-4	-4	-4	b6	True	False	False
6	6	0.5	56	-4	A	-1	1.0	1	True	3	4	3	1	1/8	True	-3	2	2	1	1a	3	1/2	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
12	6	1.0	77	-1	F	0	1.5	0	False	3	4	2	1	1/8	True	-3	2	2	1	1a	5	1	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
18	6	1.5	74	2	D	0	2.0	2	True	3	4	2	1	1/8	True	-3	2	2	1	1a	5	3/2	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	5	5	5	7	True	True	True
24	6	2.0	68	-4	A	-1	2.5	0	False	3	4	3	1	1/8	True	-3	2	2	1	1a	4	2	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
30	6	2.5	65	-1	F	0	3.0	3	True	3	4	3	1	1/8	True	-3	2	2	1	1a	4	5/2	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
36	6	3.0	62	2	D	0	3.5	0	False	3	4	3	1	1/8	True	-3	2	2	1	1a	4	3	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	5	5	5	7	True	True	True
36	6	3.0	65	-1	F	0	3.5	0	False	3	4	2	1	1/8	True	-3	2	2	1	1a	4	3	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	2	2	2	2	True	False	False
36	6	3.0	68	-4	A	-1	3.5	0	False	3	4	2	1	1/8	True	-3	2	2	1	1a	4	3	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	-1	-1	-1	4	True	False	False
36	6	3.0	71	-7	C	-1	3.5	0	False	3	4	2	1	1/8	True	-3	2	2	1	1a	5	3	False	False				False	0	Eb.viio7	Eb	I		viio7		vii	o	7			o7	False	False	(5, 2, -1, -4)	()	5	5	major	major	I	I, major	vii		I	I	False	viio7	viio7, major		viio7, major		vii	viio7	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished seventh chord	7	True	False	True	True	True	-4	-4	-4	b6	True	False	False
