onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	0.0	48	0	C	0	1.0	1	True	2	4	3	1	1/4	True	-3	1	1	1	1a	3	0	True	True				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
0	4	0.0	51	-3	E	-1	1.0	1	True	2	4	3	1	1/4	True	-3	1	1	1	1a	3	0	True	True				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
2	2	0.5	55	1	G	0	1.5	0	False	2	4	2	1	1/8	True	-3	1	1	1	1a	3	1/2	False	False				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
4	4	1.0	55	1	G	0	2.0	2	True	2	4	2	1	1/4	True	-3	1	1	1	1a	3	1	False	False				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
4	4	1.0	63	-3	E	-1	2.0	2	True	2	4	2	1	1/4	True	-3	1	1	1	1a	4	1	False	False				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
6	2	1.5	48	0	C	0	2.5	0	False	2	4	3	1	1/8	True	-3	1	1	1	1a	3	3/2	False	False				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
6	2	1.5	51	-3	E	-1	2.5	0	False	2	4	3	1	1/8	True	-3	1	1	1	1a	3	3/2	False	False				False	0	c.i	c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
8	4	2.0	48	0	C	0	1.0	1	True	2	4	3	1	1/4	True	-3	2	2	2	2a	3	2	False	True				False	1	V/iv	c	i		V/iv		V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	V	5	4	0	0	-1	0	0	C	C	C	F	major triad	0	True	False	True	True	True	0	0	1	1	True	True	True
8	4	2.0	52	4	E	0	1.0	1	True	2	4	3	1	1/4	True	-3	2	2	2	2a	3	2	False	True				False	1	V/iv	c	i		V/iv		V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	V	5	4	0	0	-1	0	0	C	C	C	F	major triad	0	True	False	True	True	True	4	4	5	#3	True	False	False
10	2	2.5	55	1	G	0	1.5	0	False	2	4	2	1	1/8	True	-3	2	2	2	2a	3	5/2	False	False				False	1	V/iv	c	i		V/iv		V				iv	M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V/iv	V/iv, minor		V/iv, minor	iv	iv	V	5	4	0	0	-1	0	0	C	C	C	F	major triad	0	True	False	True	True	True	1	1	2	5	True	False	False
12	4	3.0	55	1	G	0	2.0	2	True	2	4	2	1	1/4	True	-3	2	2	2	2a	3	3	False	True				False	2	V7/iv	c	i		V7/iv		V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	V7	5	4	0	0	-1	0	0	C	C	C	F	dominant seventh chord	7	True	False	True	True	True	1	1	2	5	True	False	False
12	4	3.0	58	-2	B	-1	2.0	2	True	2	4	2	1	1/4	True	-3	2	2	2	2a	3	3	False	True				False	2	V7/iv	c	i		V7/iv		V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	V7	5	4	0	0	-1	0	0	C	C	C	F	dominant seventh chord	7	True	False	True	True	True	-2	-2	-1	7	True	False	False
12	4	3.0	60	0	C	0	2.0	2	True	2	4	2	1	1/4	True	-3	2	2	2	2a	4	3	False	True				False	2	V7/iv	c	i		V7/iv		V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	V7	5	4	0	0	-1	0	0	C	C	C	F	dominant seventh chord	7	True	False	True	True	True	0	0	1	1	True	True	True
14	2	3.5	48	0	C	0	2.5	0	False	2	4	3	1	1/8	True	-3	2	2	2	2a	3	7/2	False	False				False	2	V7/iv	c	i		V7/iv		V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	V7	5	4	0	0	-1	0	0	C	C	C	F	dominant seventh chord	7	True	False	True	True	True	0	0	1	1	True	True	True
14	2	3.5	52	4	E	0	2.5	0	False	2	4	3	1	1/8	True	-3	2	2	2	2a	3	7/2	False	False				False	2	V7/iv	c	i		V7/iv		V		7		iv	Mm7	True	True	(0, 4, 1, -2)	()	0	0	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V7/iv	V7/iv, minor		V7/iv, minor	iv	iv	V7	5	4	0	0	-1	0	0	C	C	C	F	dominant seventh chord	7	True	False	True	True	True	4	4	5	#3	True	False	False
16	4	4.0	48	0	C	0	1.0	1	True	2	4	3	1	1/4	True	-3	3	3	3	3a	3	4	False	True				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	0	0	0	1	True	False	True
16	4	4.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/4	True	-3	3	3	3	3a	3	4	False	True				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
18	2	4.5	57	3	A	0	1.5	0	False	2	4	2	1	1/8	True	-3	3	3	3	3a	3	9/2	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	3	3	3	#6	True	False	False
20	4	5.0	57	3	A	0	2.0	2	True	2	4	2	1	1/4	True	-3	3	3	3	3a	3	5	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	3	3	3	#6	True	False	False
20	4	5.0	60	0	C	0	2.0	2	True	2	4	2	1	1/4	True	-3	3	3	3	3a	4	5	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	0	0	0	1	True	False	True
20	4	5.0	65	-1	F	0	2.0	2	True	2	4	2	1	1/4	True	-3	3	3	3	3a	4	5	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
22	2	5.5	48	0	C	0	2.5	0	False	2	4	3	1	1/8	True	-3	3	3	3	3a	3	11/2	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	0	0	0	1	True	False	True
22	2	5.5	53	-1	F	0	2.5	0	False	2	4	3	1	1/8	True	-3	3	3	3	3a	3	11/2	False	False				False	3	IV64	c	i		IV64		IV		64			M	True	True	(0, -1, 3)	()	-1	0	minor	minor	i	i, minor	IV		i	i	True	IV64	IV64, minor		IV64, minor		IV	IV	4		0	0	0	-1	0	F	C	C	C	major triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
24	4	6.0	48	0	C	0	1.0	1	True	2	4	3	1	1/4	True	-3	4	4	4	4a	3	6	False	True				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	0	0	0	1	True	False	True
24	4	6.0	53	-1	F	0	1.0	1	True	2	4	3	1	1/4	True	-3	4	4	4	4a	3	6	False	True				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
26	2	6.5	56	-4	A	-1	1.5	0	False	2	4	2	1	1/8	True	-3	4	4	4	4a	3	13/2	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	-4	-4	-4	6	True	False	False
28	4	7.0	56	-4	A	-1	2.0	2	True	2	4	2	1	1/4	True	-3	4	4	4	4a	3	7	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	-4	-4	-4	6	True	False	False
28	4	7.0	60	0	C	0	2.0	2	True	2	4	2	1	1/4	True	-3	4	4	4	4a	4	7	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	0	0	0	1	True	False	True
28	4	7.0	65	-1	F	0	2.0	2	True	2	4	2	1	1/4	True	-3	4	4	4	4a	4	7	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
30	2	7.5	48	0	C	0	2.5	0	False	2	4	3	1	1/8	True	-3	4	4	4	4a	3	15/2	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	0	0	0	1	True	False	True
30	2	7.5	53	-1	F	0	2.5	0	False	2	4	3	1	1/8	True	-3	4	4	4	4a	3	15/2	False	False				False	4	iv64	c	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	0	0	-1	0	F	C	C	C	minor triad	2	True	False	True	True	True	-1	-1	-1	4	True	True	False
32	4	8.0	48	0	C	0	1.0	1	True	2	4	3	1	1/4	True	-3	5	5	5	5a	3	8	False	True				False	5	I	c	i		I		I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
32	4	8.0	52	4	E	0	1.0	1	True	2	4	3	1	1/4	True	-3	5	5	5	5a	3	8	False	True				False	5	I	c	i		I		I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	4	4	4	#3	True	False	False
34	2	8.5	55	1	G	0	1.5	0	False	2	4	2	1	1/8	True	-3	5	5	5	5a	3	17/2	False	False				False	5	I	c	i		I		I					M	True	True	(0, 4, 1)	()	0	0	minor	minor	i	i, minor	I		i	i	True	I	I, minor		I, minor		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
