onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	0.0	47	5	B	0	1.0	1	True	2	4	2	1	1/8	True	0	1	1	1	1a	2	0	True	True			{	False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	0	0	0	1	True	True	True
0	6	0.0	64	4	E	0	1.0	1	True	2	4	1	1	1/8	True	0	1	1	1	1a	4	0	True	True			{	False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-1	-1	-1	4	False	False	False
0	6	0.0	69	3	A	0	1.0	1	True	2	4	1	1	1/8	True	0	1	1	1	1a	4	0	True	True			{	False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-2	-2	-2	7	True	False	False
0	6	0.0	74	2	D	0	1.0	1	True	2	4	1	1	1/8	True	0	1	1	1	1a	5	0	True	True			{	False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	False	False
6	6	0.5	62	2	D	0	1.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	4	1/2	False	False				False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	False	False
6	6	0.5	67	1	G	0	1.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	4	1/2	False	False				False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-4	-4	-4	6	False	False	False
6	6	0.5	72	0	C	0	1.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	5	1/2	False	False				False	0	b.i7(11){	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-5	-5	-5	b2	False	False	False
12	6	1.0	50	2	D	0	2.0	2	True	2	4	2	1	1/8	True	0	1	1	1	1a	3	1	False	True				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	True	True
12	6	1.0	60	0	C	0	2.0	2	True	2	4	1	1	1/8	True	0	1	1	1	1a	4	1	False	True				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-5	-5	-5	b2	True	False	False
12	6	1.0	65	-1	F	0	2.0	2	True	2	4	1	1	1/8	True	0	1	1	1	1a	4	1	False	True				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-6	-6	-6	b5	True	False	False
12	6	1.0	71	5	B	0	2.0	2	True	2	4	1	1	1/8	True	0	1	1	1	1a	4	1	False	True				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	0	0	0	1	False	False	False
18	6	1.5	58	-2	B	-1	2.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	3	3/2	False	False				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-7	-7	-7	b1	False	False	False
18	6	1.5	64	4	E	0	2.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	4	3/2	False	False				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-1	-1	-1	4	False	False	False
18	6	1.5	69	3	A	0	2.5	0	False	2	4	1	1	1/8	True	0	1	1	1	1a	4	3/2	False	False				False	1	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-2	-2	-2	7	True	False	False
24	24	2.0	54	-6	G	-1	1.0	1	True	2	4	2	1	1/2	True	0	2	2	2	2a	3	2	False	True				False	2	bvii2	b	i		bvii2		bvii		2			mm7	True	True	(-11, -9, -12, -8)	()	-9	-11	minor	minor	i	i, minor	bvii		i	i	True	bvii2	bvii2, minor		bvii2, minor		bvii	bvii7	-7		5	5	5	-4	-6	Ab	Gb	B	B	minor seventh chord	3	True	False	True	True	True	-11	-11	-11	b6	True	False	True
24	24	2.0	59	-7	C	-1	1.0	1	True	2	4	1	1	1/2	True	0	2	2	2	2a	4	2	False	True				False	2	bvii2	b	i		bvii2		bvii		2			mm7	True	True	(-11, -9, -12, -8)	()	-9	-11	minor	minor	i	i, minor	bvii		i	i	True	bvii2	bvii2, minor		bvii2, minor		bvii	bvii7	-7		5	5	5	-4	-6	Ab	Gb	B	B	minor seventh chord	3	True	False	True	True	True	-12	-12	-12	bb2	True	False	False
24	24	2.0	63	-3	E	-1	1.0	1	True	2	4	1	1	1/2	True	0	2	2	2	2a	4	2	False	True				False	2	bvii2	b	i		bvii2		bvii		2			mm7	True	True	(-11, -9, -12, -8)	()	-9	-11	minor	minor	i	i, minor	bvii		i	i	True	bvii2	bvii2, minor		bvii2, minor		bvii	bvii7	-7		5	5	5	-4	-6	Ab	Gb	B	B	minor seventh chord	3	True	False	True	True	True	-8	-8	-8	b4	True	False	False
24	24	2.0	68	-4	A	-1	1.0	1	True	2	4	1	1	1/2	True	0	2	2	2	2a	4	2	False	True				False	2	bvii2	b	i		bvii2		bvii		2			mm7	True	True	(-11, -9, -12, -8)	()	-9	-11	minor	minor	i	i, minor	bvii		i	i	True	bvii2	bvii2, minor		bvii2, minor		bvii	bvii7	-7		5	5	5	-4	-6	Ab	Gb	B	B	minor seventh chord	3	True	False	True	True	True	-9	-9	-9	b7	True	True	False
48	6	4.0	47	5	B	0	1.0	1	True	2	4	2	1	1/8	True	0	3	3	3	3a	2	4	False	True				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	0	0	0	1	True	True	True
48	6	4.0	64	4	E	0	1.0	1	True	2	4	1	1	1/8	True	0	3	3	3	3a	4	4	False	True				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-1	-1	-1	4	False	False	False
48	6	4.0	69	3	A	0	1.0	1	True	2	4	1	1	1/8	True	0	3	3	3	3a	4	4	False	True				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-2	-2	-2	7	True	False	False
48	6	4.0	74	2	D	0	1.0	1	True	2	4	1	1	1/8	True	0	3	3	3	3a	5	4	False	True				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	False	False
54	6	4.5	62	2	D	0	1.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	4	9/2	False	False				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	False	False
54	6	4.5	67	1	G	0	1.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	4	9/2	False	False				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-4	-4	-4	6	False	False	False
54	6	4.5	72	0	C	0	1.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	5	9/2	False	False				False	3	i7(11)	b	i		i7(11)		i		7	11		mm7	True	True	(0, -3, 1, -2)	(-1,)	0	0	minor	minor	i	i, minor	i		i	i	True	i7	i7, minor		i7(11), minor		i	i7	1		5	5	5	5	5	B	B	B	B	minor seventh chord	7	True	False	True	True	True	-5	-5	-5	b2	False	False	False
60	6	5.0	50	2	D	0	2.0	2	True	2	4	2	1	1/8	True	0	3	3	3	3a	3	5	False	True				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-3	-3	-3	3	True	True	True
60	6	5.0	60	0	C	0	2.0	2	True	2	4	1	1	1/8	True	0	3	3	3	3a	4	5	False	True				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-5	-5	-5	b2	True	False	False
60	6	5.0	65	-1	F	0	2.0	2	True	2	4	1	1	1/8	True	0	3	3	3	3a	4	5	False	True				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-6	-6	-6	b5	True	False	False
60	6	5.0	71	5	B	0	2.0	2	True	2	4	1	1	1/8	True	0	3	3	3	3a	4	5	False	True				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	0	0	0	1	False	False	False
66	6	5.5	58	-2	B	-1	2.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	3	11/2	False	False				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-7	-7	-7	b1	False	False	False
66	6	5.5	64	4	E	0	2.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	4	11/2	False	False				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-1	-1	-1	4	False	False	False
66	6	5.5	69	3	A	0	2.5	0	False	2	4	1	1	1/8	True	0	3	3	3	3a	4	11/2	False	False				False	4	iii7(13)	b	i		iii7(13)		iii		7	13		mm7	True	True	(-3, -6, -2, -5)	(0,)	-3	-3	minor	minor	i	i, minor	iii		i	i	True	iii7	iii7, minor		iii7(13), minor		iii	iii7	3		5	5	5	2	2	D	D	B	B	minor seventh chord	7	True	False	True	True	True	-2	-2	-2	7	True	False	False
