onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	64	4	E	0	1.0	1	True	3	4	2	1	1/8	True	5	1	1	1	1a	4	0	True	True			{	False	0	B.ii6{	B	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		5	5	5	7	4	C#	E	B	B	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
0	12	0.0	64	4	E	0	1.0	1	True	3	4	1	2	3/4	True	5	1	1	1	1a	4	0	True	True			{	False	0	B.ii6{	B	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		5	5	5	7	4	C#	E	B	B	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
0	8	0.0	68	8	G	1	1.0	1	True	3	4	1	1	1/2	True	5	1	1	1	1a	4	0	True	True			{	False	0	B.ii6{	B	I		ii6		ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		5	5	5	7	4	C#	E	B	B	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
2	2	0.5	61	7	C	1	1.5	0	False	3	4	2	1	1/8	True	5	1	1	1	1a	4	1/2	False	True				False	1	ii	B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
4	4	1.0	56	8	G	1	2.0	2	True	3	4	2	1	1/4	True	5	1	1	1	1a	3	1	False	True				False	2	ii64	B	I		ii64		ii		64			m	False	False	(3, 2, -1)	()	2	3	major	major	I	I, major	ii		I	I	False	ii64	ii64, major		ii64, major		ii	ii	2		5	5	5	7	8	C#	G#	B	B	minor triad	2	True	True	True	True	True	3	3	3	6	True	False	True
8	4	2.0	58	10	A	1	3.0	3	True	3	4	2	1	1/4	True	5	1	1	1	1a	3	2	False	True				False	3	V65	B	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		5	5	5	6	10	F#	A#	B	B	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
8	4	2.0	66	6	F	1	3.0	3	True	3	4	1	1	1/4	True	5	1	1	1	1a	4	2	False	True				False	3	V65	B	I		V65		V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		5	5	5	6	10	F#	A#	B	B	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
12	2	3.0	59	5	B	0	1.0	1	True	3	4	2	1	1/8	True	5	2	2	2	2a	3	3	False	True				False	4	I	B	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		5	5	5	5	5	B	B	B	B	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	12	3.0	63	9	D	1	1.0	1	True	3	4	1	2	3/4	True	5	2	2	2	2a	4	3	False	True				False	4	I	B	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		5	5	5	5	5	B	B	B	B	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
12	3	3.0	66	6	F	1	1.0	1	True	3	4	1	1	3/16	True	5	2	2	2	2a	4	3	False	True				False	4	I	B	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		5	5	5	5	5	B	B	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
