onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
662	2	55.167	76	4	E	0	1.167	0	False	3	4	1	1	1/24	True	0	4	21	3	3b	5	331/6	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
664	2	55.333	74	2	D	0	1.333	0	False	3	4	1	1	1/24	True	0	4	21	3	3b	5	166/3	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
666	6	55.5	73	7	C	1	1.5	0	False	3	4	1	1	1/8	True	0	4	21	3	3b	5	111/2	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	4	4	4	#3	False	False	False
672	12	56.0	52	4	E	0	2.0	2	True	3	4	2	1	1/4	True	0	4	21	3	3b	3	56	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
672	12	56.0	56	8	G	1	2.0	2	True	3	4	2	1	1/4	True	0	4	21	3	3b	3	56	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
672	12	56.0	62	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	4	21	3	3b	4	56	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
672	6	56.0	74	2	D	0	2.0	2	True	3	4	1	1	1/8	True	0	4	21	3	3b	5	56	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
678	6	56.5	75	9	D	1	2.5	0	False	3	4	1	1	1/8	True	0	4	21	3	3b	5	113/2	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	6	6	6	#4	False	False	False
684	12	57.0	52	4	E	0	3.0	3	True	3	4	2	1	1/4	True	0	4	21	3	3b	3	57	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
684	12	57.0	56	8	G	1	3.0	3	True	3	4	2	1	1/4	True	0	4	21	3	3b	3	57	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
684	12	57.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	0	4	21	3	3b	4	57	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
684	6	57.0	76	4	E	0	3.0	3	True	3	4	1	1	1/8	True	0	4	21	3	3b	5	57	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
690	6	57.5	71	5	B	0	3.5	0	False	3	4	1	1	1/8	True	0	4	21	3	3b	4	115/2	False	False				False	26		V7	a	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
696	24	58.0	74	2	D	0	1.0	1	True	3	4	1	1	1/2	True	0	5	22	4	4b	5	58	False	True				False	27		i(4)	a	i		i(4)		i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
708	12	59.0	45	3	A	0	2.0	2	True	3	4	2	1	1/4	True	0	5	22	4	4b	2	59	False	False				False	27		i(4)	a	i		i(4)		i			4		m	True	True	(0, -1, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(4), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
720	12	60.0	52	4	E	0	3.0	3	True	3	4	2	1	1/4	True	0	5	22	4	4b	3	60	False	True				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
720	12	60.0	60	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	5	22	4	4b	4	60	False	True				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
720	12	60.0	72	0	C	0	3.0	3	True	3	4	1	1	1/4	True	0	5	22	4	4b	5	60	False	True				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
732	4	61.0	69	3	A	0	1.0	1	True	3	4	1	1	1/12	True	0	6	23	5	5b	4	61	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
736	4	61.333	71	5	B	0	1.333	0	False	3	4	1	1	1/12	True	0	6	23	5	5b	4	184/3	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
740	4	61.667	69	3	A	0	1.667	0	False	3	4	1	1	1/12	True	0	6	23	5	5b	4	185/3	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
744	12	62.0	52	4	E	0	2.0	2	True	3	4	2	1	1/4	True	0	6	23	5	5b	3	62	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
744	12	62.0	60	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	6	23	5	5b	4	62	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
744	12	62.0	68	8	G	1	2.0	2	True	3	4	1	1	1/4	True	0	6	23	5	5b	4	62	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
756	12	63.0	45	3	A	0	3.0	3	True	3	4	2	1	1/4	True	0	6	23	5	5b	2	63	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
756	12	63.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	0	6	23	5	5b	4	63	False	False				False	28		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
768	12	64.0	71	5	B	0	1.0	1	True	3	4	1	1	1/4	True	0	7	24	6	6b	4	64	False	True				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
780	12	65.0	52	4	E	0	2.0	2	True	3	4	2	1	1/4	True	0	7	24	6	6b	3	65	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	1	1	0	5	True	False	False
780	12	65.0	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	0	7	24	6	6b	3	65	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	-2	-2	-3	7	True	False	False
780	12	65.0	59	5	B	0	2.0	2	True	3	4	2	1	1/4	True	0	7	24	6	6b	3	65	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
780	24	65.0	76	4	E	0	2.0	2	True	3	4	1	1	1/2	True	0	7	24	6	6b	5	65	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	1	1	0	5	True	False	False
792	12	66.0	47	5	B	0	3.0	3	True	3	4	2	1	1/4	True	0	7	24	6	6b	2	66	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
804	6	67.0	71	5	B	0	1.0	1	True	3	4	1	1	1/8	True	0	8	25	7	7b	4	67	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
810	6	67.5	67	1	G	0	1.5	0	False	3	4	1	1	1/8	True	0	8	25	7	7b	4	135/2	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	-2	-2	-3	7	True	False	False
816	12	68.0	47	5	B	0	2.0	2	True	3	4	2	1	1/4	True	0	8	25	7	7b	2	68	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
816	12	68.0	55	1	G	0	2.0	2	True	3	4	2	1	1/4	True	0	8	25	7	7b	3	68	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	-2	-2	-3	7	True	False	False
816	12	68.0	59	5	B	0	2.0	2	True	3	4	2	1	1/4	True	0	8	25	7	7b	3	68	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
816	6	68.0	64	4	E	0	2.0	2	True	3	4	1	1	1/8	True	0	8	25	7	7b	4	68	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	1	1	0	5	True	False	False
822	6	68.5	71	5	B	0	2.5	0	False	3	4	1	1	1/8	True	0	8	25	7	7b	4	137/2	False	False				False	29		V(64)/v	a	i		V(64)/v		V			64	v	M	True	True	(2, 1, -2)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V(64)/v, minor	v	v	Cad	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
828	12	69.0	47	5	B	0	3.0	3	True	3	4	2	1	1/4	True	0	8	25	7	7b	2	69	False	True				False	30		V/v	a	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
828	12	69.0	54	6	F	1	3.0	3	True	3	4	2	1	1/4	True	0	8	25	7	7b	3	69	False	True				False	30		V/v	a	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	3	3	2	#6	True	False	False
828	12	69.0	59	5	B	0	3.0	3	True	3	4	2	1	1/4	True	0	8	25	7	7b	3	69	False	True				False	30		V/v	a	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
828	12	69.0	63	9	D	1	3.0	3	True	3	4	1	1	1/4	True	0	8	25	7	7b	4	69	False	True				False	30		V/v	a	i		V/v		V				v	M	True	True	(2, 6, 3)	()	2	2	minor	minor	i	i, minor	V/v	v	v/i	v	True	V/v	V/v, minor		V/v, minor	v	v	V	5	5	3	3	4	5	5	B	B	A	E	major triad	0	True	True	True	True	True	6	6	5	#4	True	False	False
840	12	70.0	52	4	E	0	1.0	1	True	3	4	2	1	1/4	True	0	9	26	8	8b	3	70	False	True	PAC	PAC	}	True	31		i/v|PAC}	a	i		i/v		i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	i	1	5	3	3	4	4	4	E	E	A	E	minor triad	0	True	True	True	True	True	1	1	0	5	True	True	True
840	12	70.0	55	1	G	0	1.0	1	True	3	4	2	1	1/4	True	0	9	26	8	8b	3	70	False	True	PAC	PAC	}	True	31		i/v|PAC}	a	i		i/v		i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	i	1	5	3	3	4	4	4	E	E	A	E	minor triad	0	True	True	True	True	True	-2	-2	-3	7	True	False	False
840	12	70.0	59	5	B	0	1.0	1	True	3	4	2	1	1/4	True	0	9	26	8	8b	3	70	False	True	PAC	PAC	}	True	31		i/v|PAC}	a	i		i/v		i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	i	1	5	3	3	4	4	4	E	E	A	E	minor triad	0	True	True	True	True	True	2	2	1	2	True	False	False
840	24	70.0	64	4	E	0	1.0	1	True	3	4	1	1	1/2	True	0	9	26	8	8b	4	70	False	True	PAC	PAC	}	True	31		i/v|PAC}	a	i		i/v		i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	i	1	5	3	3	4	4	4	E	E	A	E	minor triad	0	True	True	True	True	True	1	1	0	5	True	True	True
852	12	71.0	40	4	E	0	2.0	2	True	3	4	2	1	1/4	True	0	9	26	8	8b	2	71	False	False				False	31		i/v|PAC}	a	i		i/v		i				v	m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	i/v	v	v/i	v	True	i/v	i/v, minor		i/v, minor	v	v	i	1	5	3	3	4	4	4	E	E	A	E	minor triad	0	True	True	True	True	True	1	1	0	5	True	True	True
864	12	72.0	76	4	E	0	3.0	3	True	3	4	1	1	1/4	True	0	9	26	8	8b	5	72	False	False			{	False	32		{	a	i		i/v		i				v	m	True	True	()	()	1	1	minor	minor	i	i, minor	i/v	v	i	i	True		, minor		i/v, minor	v	v	i	1	5	3	3	3	4	4	E	E	A	A	None	0	False	True	True	True	True	1	1	1	5	False	True	True
876	9	73.0	77	-1	F	0	1.0	1	True	3	4	1	1	3/16	True	0	10	27	9	9b	5	73	False	True				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	False
885	3	73.75	76	4	E	0	1.75	0	False	3	4	1	1	1/16	True	0	10	27	9	9b	5	295/4	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	1	1	1	5	False	False	False
888	12	74.0	57	3	A	0	2.0	2	True	3	4	2	1	1/4	True	0	10	27	9	9b	3	74	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	0	0	0	1	True	False	True
888	12	74.0	62	2	D	0	2.0	2	True	3	4	2	1	1/4	True	0	10	27	9	9b	4	74	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-1	-1	-1	4	True	True	False
888	12	74.0	65	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	0	10	27	9	9b	4	74	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	False
888	12	74.0	74	2	D	0	2.0	2	True	3	4	1	1	1/4	True	0	10	27	9	9b	5	74	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-1	-1	-1	4	True	True	False
900	12	75.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	0	10	27	9	9b	3	75	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	0	0	0	1	True	False	True
900	12	75.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	0	10	27	9	9b	4	75	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-1	-1	-1	4	True	True	False
900	12	75.0	65	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	0	10	27	9	9b	4	75	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	False
900	12	75.0	77	-1	F	0	3.0	3	True	3	4	1	1	1/4	True	0	10	27	9	9b	5	75	False	False				False	33		iv64	a	i		iv64		iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	i	i, minor	iv		i	i	True	iv64	iv64, minor		iv64, minor		iv	iv	4		3	3	3	2	3	D	A	A	A	minor triad	2	True	True	True	True	True	-4	-4	-4	6	True	False	False
912	24	76.0	77	-1	F	0	1.0	1	True	3	4	1	1	1/2	True	0	11	28	10	10b	5	76	False	True				False	34		i(6)	a	i		i(6)		i			6		m	True	True	(0, -3, -4)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(6), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
924	12	77.0	57	3	A	0	2.0	2	True	3	4	2	1	1/4	True	0	11	28	10	10b	3	77	False	False				False	34		i(6)	a	i		i(6)		i			6		m	True	True	(0, -3, -4)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(6), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
924	12	77.0	60	0	C	0	2.0	2	True	3	4	2	1	1/4	True	0	11	28	10	10b	4	77	False	False				False	34		i(6)	a	i		i(6)		i			6		m	True	True	(0, -3, -4)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(6), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
924	12	77.0	65	-1	F	0	2.0	2	True	3	4	2	1	1/4	True	0	11	28	10	10b	4	77	False	False				False	34		i(6)	a	i		i(6)		i			6		m	True	True	(0, -3, -4)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(6), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
936	12	78.0	57	3	A	0	3.0	3	True	3	4	2	1	1/4	True	0	11	28	10	10b	3	78	False	True				False	35		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
936	12	78.0	60	0	C	0	3.0	3	True	3	4	2	1	1/4	True	0	11	28	10	10b	4	78	False	True				False	35		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
936	12	78.0	64	4	E	0	3.0	3	True	3	4	2	1	1/4	True	0	11	28	10	10b	4	78	False	True				False	35		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
936	12	78.0	76	4	E	0	3.0	3	True	3	4	1	1	1/4	True	0	11	28	10	10b	5	78	False	True				False	35		i	a	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
