onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	0.0	63	9	D	1	3.0	3	True	3	4	1	1	1/4	True	5	1	1	0	0a	4	0	True	True			{	False	0	g#.V{		g#	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		8	8	8	9	9	D#	D#	G#	G#	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
4	3	1.0	64	4	E	0	1.0	1	True	3	4	1	1	3/16	True	5	2	2	1	1a	4	1	False	False				False	0	g#.V{		g#	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		8	8	8	9	9	D#	D#	G#	G#	major triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
7	1	1.75	63	9	D	1	1.75	0	False	3	4	1	1	1/16	True	5	2	2	1	1a	4	7/4	False	False				False	0	g#.V{		g#	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		8	8	8	9	9	D#	D#	G#	G#	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
8	4	2.0	62	14	C	2	2.0	2	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	2	False	True				False	1	viio7/V		g#	i		viio7/V	vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	8	8	9	14	14	C##	C##	G#	D#	diminished seventh chord	7	True	True	True	True	True	6	6	5	#4	True	True	True
8	4	2.0	68	8	G	1	2.0	2	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	2	False	True				False	1	viio7/V		g#	i		viio7/V	vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	8	8	9	14	14	C##	C##	G#	D#	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
8	4	2.0	71	5	B	0	2.0	2	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	2	False	True				False	1	viio7/V		g#	i		viio7/V	vii	o	7		V	o7	True	True	(6, 3, 0, -3)	()	6	6	minor	minor	i	i, minor	vii/V	V	V/i	V	False	viio7/V	viio7/V, minor		viio7/V, minor	V	V	viio7	7	5	8	8	9	14	14	C##	C##	G#	D#	diminished seventh chord	7	True	True	True	True	True	-3	-3	-4	3	True	False	False
12	4	3.0	39	9	D	1	3.0	3	True	3	4	2	1	1/4	True	5	2	2	1	1a	2	3	False	True				False	2	V7		g#	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		8	8	8	9	9	D#	D#	G#	G#	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
12	4	3.0	61	7	C	1	3.0	3	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	3	False	True				False	2	V7		g#	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		8	8	8	9	9	D#	D#	G#	G#	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
12	4	3.0	67	13	F	2	3.0	3	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	3	False	True				False	2	V7		g#	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		8	8	8	9	9	D#	D#	G#	G#	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
12	4	3.0	70	10	A	1	3.0	3	True	3	4	1	1	1/4	True	5	2	2	1	1a	4	3	False	True				False	2	V7		g#	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		8	8	8	9	9	D#	D#	G#	G#	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
