onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	36	0.0	56	-4	A	-1	1.0	1	True	3	4	1	1	3/4	True	-5	1	1	1	1a	3	0	True	True			{	False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
36	36	3.0	56	-4	A	-1	1.0	1	True	3	4	1	1	3/4	True	-5	2	2	2	2a	3	3	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
72	12	6.0	56	-4	A	-1	1.0	1	True	3	4	1	1	1/4	True	-5	3	3	3	3a	3	6	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
84	24	7.0	56	-4	A	-1	2.0	2	True	3	4	1	1	1/2	True	-5	3	3	3	3a	3	7	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
108	12	9.0	56	-4	A	-1	1.0	1	True	3	4	1	1	1/4	True	-5	4	4	4	4a	3	9	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
120	24	10.0	56	-4	A	-1	2.0	2	True	3	4	1	1	1/2	True	-5	4	4	4	4a	3	10	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
144	12	12.0	56	-4	A	-1	1.0	1	True	3	4	1	1	1/4	True	-5	5	5	5	5a	3	12	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
156	6	13.0	53	-1	F	0	2.0	2	True	3	4	1	1	1/8	True	-5	5	5	5	5a	3	13	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
162	6	13.5	54	-6	G	-1	2.5	0	False	3	4	1	1	1/8	True	-5	5	5	5	5a	3	27/2	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
168	6	14.0	56	-4	A	-1	3.0	3	True	3	4	1	1	1/8	True	-5	5	5	5	5a	3	14	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
174	6	14.5	58	-2	B	-1	3.5	0	False	3	4	1	1	1/8	True	-5	5	5	5	5a	3	29/2	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
180	12	15.0	56	-4	A	-1	1.0	1	True	3	4	1	1	1/4	True	-5	6	6	6	6a	3	15	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
192	6	16.0	53	-1	F	0	2.0	2	True	3	4	1	1	1/8	True	-5	6	6	6	6a	3	16	False	False				False	0	Db.V{	Db	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-5	-5	-5	-4	-4	Ab	Ab	Db	Db	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
