onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	6	0.5	73	7	C	1	1.5	0	False	3	4	1	1	1/8	True	4	1	1	1	1a	5	1/2	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	12	1.0	71	5	B	0	2.0	2	True	3	4	1	1	1/4	True	4	1	1	1	1a	4	1	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
24	12	2.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	4	1	1	1	1a	4	2	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
36	9	3.0	68	8	G	1	1.0	1	True	3	4	1	1	3/16	True	4	2	2	2	2a	4	3	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
45	3	3.75	64	4	E	0	1.75	0	False	3	4	1	1	1/16	True	4	2	2	2	2a	4	15/4	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
48	12	4.0	61	7	C	1	2.0	2	True	3	4	1	1	1/4	True	4	2	2	2	2a	4	4	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	12	5.0	62	2	D	0	3.0	3	True	3	4	1	1	1/4	True	4	2	2	2	2a	4	5	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-5	-5	-5	b2	False	False	False
72	9	6.0	64	4	E	0	1.0	1	True	3	4	1	1	3/16	True	4	3	3	3	3a	4	6	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
81	3	6.75	66	6	F	1	1.75	0	False	3	4	1	1	1/16	True	4	3	3	3	3a	4	27/4	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
84	12	7.0	68	8	G	1	2.0	2	True	3	4	1	1	1/4	True	4	3	3	3	3a	4	7	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
96	0	8.0	71	5	B	0	3.0	3	True	3	4	1	1	0	True	4	3	3	3	3a	4	8	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
96	12	8.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	4	3	3	3	3a	4	8	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
108	9	9.0	68	8	G	1	1.0	1	True	3	4	1	1	3/16	True	4	4	4	4	4a	4	9	False	False				False	0	c#.i{	c#	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		7	7	7	7	7	C#	C#	C#	C#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
