onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
124	4	31.0	50	2	D	0	2.0	2	True	3	2	2	2	1/2	True	0	11	11	11	11a	3	62	False	False				False	23	i}{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
128	4	32.0	53	-1	F	0	3.0	3	True	3	2	2	2	1/2	True	0	11	11	11	11a	3	64	False	True				False	24	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	True
128	4	32.0	57	3	A	0	3.0	3	True	3	2	2	1	1/2	True	0	11	11	11	11a	3	64	False	True				False	24	i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	False
132	6	33.0	52	4	E	0	1.0	1	True	3	2	2	2	3/4	True	0	12	12	12	12a	3	66	False	True				False	25	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	2	2	2	2	True	False	True
132	4	33.0	60	0	C	0	1.0	1	True	3	2	2	1	1/2	True	0	12	12	12	12a	4	66	False	True				False	25	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	-2	-2	-2	7	True	True	False
132	12	33.0	67	1	G	0	1.0	1	True	3	2	1	1	3/2	True	0	12	12	12	12a	4	66	False	True				False	25	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
136	6	34.0	59	5	B	0	2.0	2	True	3	2	2	1	3/4	True	0	12	12	12	12a	3	68	False	True				False	26	ii	d	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	ii	2		2	2	2	4	4	E	E	D	D	minor triad	0	True	False	True	True	True	3	3	3	#6	True	False	False
138	2	34.5	53	-1	F	0	2.5	0	False	3	2	2	2	1/4	True	0	12	12	12	12a	3	69	False	False				False	26	ii	d	i		ii	ii					m	True	True	(2, -1, 3)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii	ii, minor		ii, minor		ii	ii	2		2	2	2	4	4	E	E	D	D	minor triad	0	True	False	True	True	True	-3	-3	-3	3	False	False	False
140	4	35.0	55	1	G	0	3.0	3	True	3	2	2	2	1/2	True	0	12	12	12	12a	3	70	False	True				False	27	IV	d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
142	2	35.5	61	7	C	1	3.5	0	False	3	2	2	1	1/4	True	0	12	12	12	12a	4	71	False	True				False	28	#viio64	d	i		#viio64	#vii	o	64			o	True	True	(-1, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio64	#viio64, minor		#viio64, minor		#vii	viio	#7		2	2	2	7	1	C#	G	D	D	diminished triad	2	True	False	True	True	True	5	5	5	#7	True	True	False
144	6	36.0	50	2	D	0	1.0	1	True	3	2	2	2	3/4	True	0	13	13	13	13a	3	72	False	True				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
144	8	36.0	62	2	D	0	1.0	1	True	3	2	2	1	1	True	0	13	13	13	13a	4	72	False	True				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
144	12	36.0	65	-1	F	0	1.0	1	True	3	2	1	1	3/2	True	0	13	13	13	13a	4	72	False	True				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
148	4	37.0	57	3	A	0	2.0	2	True	3	2	1	2	1/2	True	0	13	13	13	13a	3	74	False	False				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
150	1	37.5	48	0	C	0	2.5	0	False	3	2	2	2	1/8	True	0	13	13	13	13a	3	75	False	False				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	-2	-2	-2	7	False	False	False
151	1	37.75	47	5	B	0	2.75	0	False	3	2	2	2	1/8	True	0	13	13	13	13a	2	151/2	False	False				False	29	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
152	2	38.0	45	3	A	0	3.0	3	True	3	2	2	2	1/4	True	0	13	13	13	13a	2	76	False	True				False	30	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	True
152	4	38.0	60	0	C	0	3.0	3	True	3	2	1	2	1/2	True	0	13	13	13	13a	4	76	False	True				False	30	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	False
154	2	38.5	47	5	B	0	3.5	0	False	3	2	2	2	1/4	True	0	13	13	13	13a	2	77	False	False				False	30	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	3	3	3	#6	False	False	False
156	6	39.0	48	0	C	0	1.0	1	True	3	2	2	2	3/4	True	0	14	14	14	14a	3	78	False	True				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
156	2	39.0	60	0	C	0	1.0	1	True	3	2	1	2	1/4	False	0	14	14	14	14a	4	78	False	True				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
156	12	39.0	64	4	E	0	1.0	1	True	3	2	1	1	3/2	True	0	14	14	14	14a	4	78	False	True				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
158	1	39.5	59	5	B	0	1.5	0	False	3	2	1	2	1/8	True	0	14	14	14	14a	3	79	False	False				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
159	1	39.75	57	3	A	0	1.75	0	False	3	2	1	2	1/8	True	0	14	14	14	14a	3	159/2	False	False				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	1	1	1	5	False	False	False
160	6	40.0	55	1	G	0	2.0	2	True	3	2	1	2	3/4	True	0	14	14	14	14a	3	80	False	False				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
162	2	40.5	50	2	D	0	2.5	0	False	3	2	2	2	1/4	True	0	14	14	14	14a	3	81	False	False				False	31	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
164	2	41.0	52	4	E	0	3.0	3	True	3	2	2	2	1/4	True	0	14	14	14	14a	3	82	False	True				False	32	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	2	2	2	2	True	False	True
166	2	41.5	53	-1	F	0	3.5	0	False	3	2	2	2	1/4	True	0	14	14	14	14a	3	83	False	False				False	32	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	-3	-3	-3	3	False	False	False
166	2	41.5	57	3	A	0	3.5	0	False	3	2	1	2	1/4	True	0	14	14	14	14a	3	83	False	False				False	32	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	1	1	1	5	False	False	False
168	4	42.0	55	1	G	0	1.0	1	True	3	2	2	2	1/2	True	0	15	15	15	15a	3	84	False	True				False	33	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
168	8	42.0	58	-2	B	-1	1.0	1	True	3	2	1	2	1	True	0	15	15	15	15a	3	84	False	True				False	33	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-4	-4	-4	6	True	False	False
168	12	42.0	62	2	D	0	1.0	1	True	3	2	1	1	3/2	True	0	15	15	15	15a	4	84	False	True				False	33	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
172	4	43.0	43	1	G	0	2.0	2	True	3	2	2	2	1/2	True	0	15	15	15	15a	2	86	False	False				False	33	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
176	4	44.0	46	-2	B	-1	3.0	3	True	3	2	2	2	1/2	True	0	15	15	15	15a	2	88	False	True				False	34	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	True
176	4	44.0	50	2	D	0	3.0	3	True	3	2	2	1	1/2	True	0	15	15	15	15a	3	88	False	True				False	34	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	False	True	True	True	0	0	0	1	True	False	False
176	4	44.0	55	1	G	0	3.0	3	True	3	2	1	2	1/2	True	0	15	15	15	15a	3	88	False	True				False	34	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	True	False
180	6	45.0	45	3	A	0	1.0	1	True	3	2	2	2	3/4	True	0	16	16	16	16a	2	90	False	True				False	35	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	True
180	4	45.0	53	-1	F	0	1.0	1	True	3	2	2	1	1/2	True	0	16	16	16	16a	3	90	False	True				False	35	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	-3	-3	-3	3	True	True	False
180	12	45.0	57	3	A	0	1.0	1	True	3	2	1	2	3/2	True	0	16	16	16	16a	3	90	False	True				False	35	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	True
180	12	45.0	60	0	C	0	1.0	1	True	3	2	1	1	3/2	True	0	16	16	16	16a	4	90	False	True				False	35	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	False
184	6	46.0	52	4	E	0	2.0	2	True	3	2	2	1	3/4	True	0	16	16	16	16a	3	92	False	True				False	36	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	2	2	2	2	True	False	False
186	2	46.5	47	5	B	0	2.5	0	False	3	2	2	2	1/4	True	0	16	16	16	16a	2	93	False	False				False	36	v	d	i		v	v					m	True	True	(1, -2, 2)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v	v, minor		v, minor		v	v	5		2	2	2	3	3	A	A	D	D	minor triad	0	True	False	True	True	True	3	3	3	#6	False	False	False
188	4	47.0	48	0	C	0	3.0	3	True	3	2	2	2	1/2	True	0	16	16	16	16a	3	94	False	True				False	37	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	-2	-2	-2	7	True	False	True
190	2	47.5	53	-1	F	0	3.5	0	False	3	2	2	1	1/4	True	0	16	16	16	16a	3	95	False	False				False	37	v6	d	i		v6	v		6			m	True	True	(-2, 2, 1)	()	1	-2	minor	minor	i	i, minor	v		i	i	True	v6	v6, minor		v6, minor		v	v	5		2	2	2	3	0	A	C	D	D	minor triad	1	True	False	True	True	True	-3	-3	-3	3	False	False	False
192	4	48.0	40	4	E	0	1.0	1	True	3	2	2	2	1/2	True	0	17	17	17	17a	2	96	False	True				False	38	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	2	2	2	2	True	False	True
192	4	48.0	55	1	G	0	1.0	1	True	3	2	2	1	1/2	True	0	17	17	17	17a	3	96	False	True				False	38	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
192	12	48.0	60	0	C	0	1.0	1	True	3	2	1	1	3/2	False	0	17	17	17	17a	4	96	False	True				False	38	VII6	d	i		VII6	VII		6			M	True	True	(2, -1, -2)	()	-2	2	minor	minor	i	i, minor	VII		i	i	True	VII6	VII6, minor		VII6, minor		VII	VII	7		2	2	2	0	4	C	E	D	D	major triad	1	True	False	True	True	True	-2	-2	-2	7	True	True	False
196	2	49.0	41	-1	F	0	2.0	2	True	3	2	2	2	1/4	True	0	17	17	17	17a	2	98	False	True				False	39	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	-3	-3	-3	3	True	True	True
196	4	49.0	57	3	A	0	2.0	2	True	3	2	2	1	1/2	True	0	17	17	17	17a	3	98	False	True				False	39	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
198	2	49.5	43	1	G	0	2.5	0	False	3	2	2	2	1/4	True	0	17	17	17	17a	2	99	False	False				False	39	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	False	False	False
200	2	50.0	45	3	A	0	3.0	3	True	3	2	2	2	1/4	True	0	17	17	17	17a	2	100	False	True				False	40	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	True
200	4	50.0	53	-1	F	0	3.0	3	True	3	2	2	1	1/2	True	0	17	17	17	17a	3	100	False	True				False	40	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	-3	-3	-3	3	True	True	False
202	2	50.5	47	5	B	0	3.5	0	False	3	2	2	2	1/4	True	0	17	17	17	17a	2	101	False	False				False	40	III6	d	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		2	2	2	-1	3	F	A	D	D	major triad	1	True	False	True	True	True	3	3	3	#6	False	False	False
204	12	51.0	48	0	C	0	1.0	1	True	3	2	2	2	3/2	True	0	18	18	18	18a	3	102	False	True				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
204	6	51.0	52	4	E	0	1.0	1	True	3	2	2	1	3/4	True	0	18	18	18	18a	3	102	False	True				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
204	12	51.0	60	0	C	0	1.0	1	True	3	2	1	1	3/2	False	0	18	18	18	18a	4	102	False	True				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
208	8	52.0	55	1	G	0	2.0	2	True	3	2	1	2	1	True	0	18	18	18	18a	3	104	False	False				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
210	2	52.5	50	2	D	0	2.5	0	False	3	2	2	1	1/4	True	0	18	18	18	18a	3	105	False	False				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
212	2	53.0	52	4	E	0	3.0	3	True	3	2	2	1	1/4	True	0	18	18	18	18a	3	106	False	False				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
214	2	53.5	48	0	C	0	3.5	0	False	3	2	2	1	1/4	True	0	18	18	18	18a	3	107	False	False				False	41	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
216	8	54.0	55	1	G	0	1.0	1	True	3	2	2	1	1	True	0	19	19	19	19a	3	108	False	True				False	42	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
216	8	54.0	58	-2	B	-1	1.0	1	True	3	2	1	2	1	True	0	19	19	19	19a	3	108	False	True				False	42	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-4	-4	-4	6	True	False	False
216	12	54.0	62	2	D	0	1.0	1	True	3	2	1	1	3/2	True	0	19	19	19	19a	4	108	False	True				False	42	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
220	4	55.0	43	1	G	0	2.0	2	True	3	2	2	2	1/2	True	0	19	19	19	19a	2	110	False	False				False	42	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
224	4	56.0	42	6	F	1	3.0	3	True	3	2	2	2	1/2	True	0	19	19	19	19a	2	112	False	True				False	43	I6	d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	I	1		2	2	2	2	6	D	F#	D	D	major triad	1	True	False	True	True	True	4	4	4	#3	True	False	True
224	4	56.0	57	3	A	0	3.0	3	True	3	2	1	2	1/2	True	0	19	19	19	19a	3	112	False	True				False	43	I6	d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	I	1		2	2	2	2	6	D	F#	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
224	4	56.0	57	3	A	0	3.0	3	True	3	2	2	1	1/2	True	0	19	19	19	19a	3	112	False	True				False	43	I6	d	i		I6	I		6			M	True	True	(4, 1, 0)	()	0	4	minor	minor	i	i, minor	I		i	i	True	I6	I6, minor		I6, minor		I	I	1		2	2	2	2	6	D	F#	D	D	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
228	6	57.0	43	1	G	0	1.0	1	True	3	2	2	2	3/4	True	0	20	20	20	20a	2	114	False	True				False	44	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
228	4	57.0	50	2	D	0	1.0	1	True	3	2	2	1	1/2	True	0	20	20	20	20a	3	114	False	True				False	44	iv	d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
