onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	2	3.0	73	7	C	1	1.0	1	True	3	4	1	1	1/4	True	-1	2	2	2	2a	5	3	False	True				False	3		V2		d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	5	5	5	#7	True	False	False
7	1	3.5	57	3	A	0	1.5	0	False	3	4	2	1	1/8	True	-1	2	2	2	2a	3	7/2	False	False				False	3		V2		d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
8	0	4.0	73	7	C	1	2.0	2	True	3	4	1	1	0	True	-1	2	2	2	2a	5	4	False	True				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	5	5	5	#7	False	False	False
8	1	4.0	53	-1	F	0	2.0	2	True	3	4	2	1	1/8	True	-1	2	2	2	2a	3	4	False	True				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
8	4	4.0	74	2	D	0	2.0	2	True	3	4	1	1	1/2	True	-1	2	2	2	2a	5	4	False	True				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
9	1	4.5	57	3	A	0	2.5	0	False	3	4	2	1	1/8	True	-1	2	2	2	2a	3	9/2	False	False				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
10	1	5.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	-1	2	2	2	2a	3	5	False	False				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
11	1	5.5	57	3	A	0	3.5	0	False	3	4	2	1	1/8	True	-1	2	2	2	2a	3	11/2	False	False				False	4		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
12	1	6.0	53	-1	F	0	1.0	1	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	6	False	False				False	5		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
12	2	6.0	69	3	A	0	1.0	1	True	3	4	1	1	1/4	True	-1	3	3	3	3a	4	6	False	False				False	5		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
13	1	6.5	57	3	A	0	1.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	13/2	False	False				False	5		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
14	1	7.0	55	1	G	0	2.0	2	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	7	False	True				False	6		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
14	1	7.0	70	-2	B	-1	2.0	2	True	3	4	1	1	1/8	True	-1	3	3	3	3a	4	7	False	True				False	6		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
15	1	7.5	53	-1	F	0	2.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	15/2	False	False				False	6		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
15	1	7.5	69	3	A	0	2.5	0	False	3	4	1	1	1/8	True	-1	3	3	3	3a	4	15/2	False	False				False	6		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
16	1	8.0	52	4	E	0	3.0	3	True	3	4	2	1	1/8	True	-1	3	3	3	3a	3	8	False	True				False	7		ii%2		d	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		2	2	2	4	2	E	D	D	D	half-diminished seventh chord	3	True	True	True	True	True	2	2	2	2	True	True	False
16	1	8.0	67	1	G	0	3.0	3	True	3	4	1	1	1/8	True	-1	3	3	3	3a	4	8	False	True				False	7		ii%2		d	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		2	2	2	4	2	E	D	D	D	half-diminished seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	False
17	1	8.5	50	2	D	0	3.5	0	False	3	4	2	1	1/8	True	-1	3	3	3	3a	3	17/2	False	False				False	7		ii%2		d	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		2	2	2	4	2	E	D	D	D	half-diminished seventh chord	3	True	True	True	True	True	0	0	0	1	True	False	True
17	1	8.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/8	True	-1	3	3	3	3a	4	17/2	False	False				False	7		ii%2		d	i		ii%2	ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		2	2	2	4	2	E	D	D	D	half-diminished seventh chord	3	True	True	True	True	True	-4	-4	-4	6	True	False	False
18	2	9.0	49	7	C	1	1.0	1	True	3	4	2	1	1/4	True	-1	4	4	4	4a	3	9	False	True			}	True	8		V6}		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	5	5	5	#7	True	False	True
18	2	9.0	69	3	A	0	1.0	1	True	3	4	1	1	1/4	True	-1	4	4	4	4a	4	9	False	True			}	True	8		V6}		d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
20	4	10.0	50	2	D	0	2.0	2	True	3	4	2	1	1/2	True	-1	4	4	4	4a	3	10	False	True	IAC	IAC		False	9		i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
20	1	10.0	67	1	G	0	2.0	2	True	3	4	1	1	1/8	True	-1	4	4	4	4a	4	10	False	True	IAC	IAC		False	9		i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
21	1	10.5	65	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	4	21/2	False	False				False	9		i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
22	1	11.0	64	4	E	0	3.0	3	True	3	4	1	1	1/8	True	-1	4	4	4	4a	4	11	False	False				False	9		i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
23	1	11.5	62	2	D	0	3.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	4	23/2	False	False				False	9		i|IAC		d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	1	12.0	50	2	D	0	1.0	1	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	12	False	False			{	False	10		{		d	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	None	0	False	True	True	True	True	0	0	0	1	False	True	True
24	2	12.0	77	-1	F	0	1.0	1	True	3	4	1	1	1/4	True	-1	5	5	5	5a	5	12	False	False			{	False	10		{		d	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
25	1	12.5	62	2	D	0	1.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	4	25/2	False	False				False	10		{		d	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	None	0	False	True	True	True	True	0	0	0	1	False	True	True
26	1	13.0	52	4	E	0	2.0	2	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	13	False	True				False	11		#viio6(2)		d	i		#viio6(2)	#vii	o	6	2		o	True	True	(2, -1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(2), minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
26	2	13.0	76	4	E	0	2.0	2	True	3	4	1	1	1/4	True	-1	5	5	5	5a	5	13	False	True				False	11		#viio6(2)		d	i		#viio6(2)	#vii	o	6	2		o	True	True	(2, -1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(2), minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
27	1	13.5	62	2	D	0	2.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	4	27/2	False	False				False	11		#viio6(2)		d	i		#viio6(2)	#vii	o	6	2		o	True	True	(2, -1, 0)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(2), minor		#vii	viio	#7		2	2	2	7	4	C#	E	D	D	diminished triad	1	True	True	True	True	True	0	0	0	1	True	False	False
28	1	14.0	53	-1	F	0	3.0	3	True	3	4	2	1	1/8	True	-1	5	5	5	5a	3	14	False	True				False	12		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
28	2	14.0	74	2	D	0	3.0	3	True	3	4	1	1	1/4	True	-1	5	5	5	5a	5	14	False	True				False	12		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
29	1	14.5	62	2	D	0	3.5	0	False	3	4	2	1	1/8	True	-1	5	5	5	5a	4	29/2	False	False				False	12		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
30	4	15.0	55	1	G	0	1.0	1	True	3	4	2	2	1/2	True	-1	6	6	6	6a	3	15	False	True				False	13		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
30	2	15.0	82	-2	B	-1	1.0	1	True	3	4	1	1	1/4	True	-1	6	6	6	6a	5	15	False	True				False	13		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
31	1	15.5	62	2	D	0	1.5	0	False	3	4	2	1	1/8	True	-1	6	6	6	6a	4	31/2	False	False				False	13		iv		d	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		2	2	2	1	1	G	G	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
32	1	16.0	61	7	C	1	2.0	2	True	3	4	2	1	1/8	True	-1	6	6	6	6a	4	16	False	True				False	14		V2		d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	5	5	5	#7	True	False	False
32	4	16.0	81	3	A	0	2.0	2	True	3	4	1	1	1/2	True	-1	6	6	6	6a	5	16	False	True				False	14		V2		d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
33	1	16.5	57	3	A	0	2.5	0	False	3	4	2	1	1/8	True	-1	6	6	6	6a	3	33/2	False	False				False	14		V2		d	i		V2	V		2			Mm7	True	True	(-1, 1, 5, 2)	()	1	-1	minor	minor	i	i, minor	V		i	i	True	V2	V2, minor		V2, minor		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
34	2	17.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-1	6	6	6	6a	4	17	False	True				False	15		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
35	1	17.5	53	-1	F	0	3.5	0	False	3	4	2	2	1/8	True	-1	6	6	6	6a	3	35/2	False	False				False	15		i6		d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
36	6	18.0	58	-2	B	-1	1.0	1	True	3	4	2	2	3/4	True	-1	7	7	7	7a	3	18	False	True				False	16		iv6(2)		d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	True
36	2	18.0	81	3	A	0	1.0	1	True	3	4	1	1	1/4	False	-1	7	7	7	7a	5	18	False	True				False	16		iv6(2)		d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
37	1	18.5	61	7	C	1	1.5	0	False	3	4	1	2	1/8	True	-1	7	7	7	7a	4	37/2	False	False				False	16		iv6(2)		d	i		iv6(2)	iv		6	2		m	True	True	(-4, 0, 1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6(2), minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	5	5	5	#7	False	False	False
38	1	19.0	62	2	D	0	2.0	2	True	3	4	1	2	1/8	True	-1	7	7	7	7a	4	19	False	True				False	17		iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	False	False
38	1	19.0	79	1	G	0	2.0	2	True	3	4	1	1	1/8	True	-1	7	7	7	7a	5	19	False	True				False	17		iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
39	1	19.5	64	4	E	0	2.5	0	False	3	4	1	2	1/8	True	-1	7	7	7	7a	4	39/2	False	False				False	17		iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
39	1	19.5	77	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	5	39/2	False	False				False	17		iv6		d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	False	False	False
40	1	20.0	65	-1	F	0	3.0	3	True	3	4	1	2	1/8	True	-1	7	7	7	7a	4	20	False	True				False	18		ii%43		d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	-3	-3	-3	3	False	False	False
40	1	20.0	76	4	E	0	3.0	3	True	3	4	1	1	1/8	True	-1	7	7	7	7a	5	20	False	True				False	18		ii%43		d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	2	2	2	2	True	True	False
41	1	20.5	67	1	G	0	3.5	0	False	3	4	1	2	1/8	True	-1	7	7	7	7a	4	41/2	False	False				False	18		ii%43		d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
41	1	20.5	74	2	D	0	3.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	5	41/2	False	False				False	18		ii%43		d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	False
