onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	1	0.0	78	6	F	1	3.75	0	False	3	4	1	1	1/16	True	2	1	1	0	0a	5	0	True	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	False	True	True	True	True	1	1	1	5	False	False	False
1	2	0.25	76	4	E	0	1.0	1	True	3	4	1	1	1/8	True	2	2	2	1	1a	5	1/4	False	True			{	False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
4	1	1.0	67	1	G	0	1.75	0	False	3	4	1	1	1/16	True	2	2	2	1	1a	4	1	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
5	2	1.25	76	4	E	0	2.0	2	True	3	4	1	1	1/8	True	2	2	2	1	1a	5	5/4	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
12	1	3.0	78	6	F	1	3.75	0	False	3	4	1	1	1/16	True	2	2	2	1	1a	5	3	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	1	1	1	5	False	False	False
13	2	3.25	76	4	E	0	1.0	1	True	3	4	1	1	1/8	True	2	3	3	2	2a	5	13/4	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
16	1	4.0	67	1	G	0	1.75	0	False	3	4	1	1	1/16	True	2	3	3	2	2a	4	4	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
17	2	4.25	76	4	E	0	2.0	2	True	3	4	1	1	1/8	True	2	3	3	2	2a	5	17/4	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
24	1	6.0	78	6	F	1	3.75	0	False	3	4	1	1	1/16	True	2	3	3	2	2a	5	6	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	1	1	1	5	False	False	False
25	4	6.25	46	10	A	1	1.0	1	True	3	4	2	1	1/4	True	2	4	4	3	3a	2	25/4	False	False				False	0	b.#viio7{	Ger43/iv/V	b	i		#viio7	Ger	#vii	o	7	9	V	o7	True	True	(5, 2, -1, -4)	()	5	5	minor	minor	i	i, minor	#vii	V	i	i	True	#viio7	#viio7, minor		#viio7, minor	V	#vii	viio7	#7	5	5	5	5	10	10	A#	A#	B	B	diminished seventh chord	7	True	True	True	True	True	5	5	5	#7	True	True	True
