onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	18	0.5	61	7	C	1	1.5	0	False	2	2	2	1	3/4	True	5	1	1	1	1a	4	1	False	True			{	False	0	B.ii{		B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
6	18	0.5	64	4	E	0	1.5	0	False	2	2	2	1	3/4	True	5	1	1	1	1a	4	1	False	True			{	False	0	B.ii{		B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
6	18	0.5	68	8	G	1	1.5	0	False	2	2	1	1	3/4	True	5	1	1	1	1a	4	1	False	True			{	False	0	B.ii{		B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	3	3	3	6	True	False	False
6	18	0.5	73	7	C	1	1.5	0	False	2	2	1	1	3/4	True	5	1	1	1	1a	5	1	False	True			{	False	0	B.ii{		B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
6	18	0.5	80	8	G	1	1.5	0	False	2	2	1	1	3/4	True	5	1	1	1	1a	5	1	False	True			{	False	0	B.ii{		B	I		ii		ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		5	5	5	7	7	C#	C#	B	B	minor triad	0	True	True	True	True	True	3	3	3	6	True	False	False
30	18	2.5	66	6	F	1	1.5	0	False	2	2	2	1	3/4	True	5	2	2	2	2a	4	5	False	True				False	1	V		B	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	18	2.5	70	10	A	1	1.5	0	False	2	2	2	1	3/4	True	5	2	2	2	2a	4	5	False	True				False	1	V		B	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
30	18	2.5	73	7	C	1	1.5	0	False	2	2	1	1	3/4	True	5	2	2	2	2a	5	5	False	True				False	1	V		B	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
30	18	2.5	78	6	F	1	1.5	0	False	2	2	1	1	3/4	True	5	2	2	2	2a	5	5	False	True				False	1	V		B	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	18	2.5	85	7	C	1	1.5	0	False	2	2	1	1	3/4	True	5	2	2	2	2a	6	5	False	True				False	1	V		B	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
