onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
10	1	3.333	71	5	B	0	4.333	0	False	12	8	1	1	1/8	True	0	1	1	1	1a	4	5	False	True				False	3		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
11	1	3.667	80	8	G	1	4.667	0	False	12	8	1	1	1/8	True	0	1	1	1	1a	5	11/2	False	False				False	3		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
12	1	4.0	81	3	A	0	1.0	1	True	12	8	1	1	1/8	True	0	2	2	2	2a	5	6	False	True			}	True	4		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
13	1	4.333	76	4	E	0	1.333	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	5	13/2	False	False				False	4		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
14	1	4.667	72	0	C	0	1.667	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	5	7	False	False				False	4		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
15	1	5.0	69	3	A	0	2.0	2	True	12	8	1	1	1/8	True	0	2	2	2	2a	4	15/2	False	False				False	4		i}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	1	5.333	71	5	B	0	2.333	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	4	8	False	True				False	5		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
17	1	5.667	74	2	D	0	2.667	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	5	17/2	False	False				False	5		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
18	2	6.0	72	0	C	0	3.0	3	True	12	8	1	1	1/4	True	0	2	2	2	2a	5	9	False	True				False	6		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
20	1	6.667	71	5	B	0	3.667	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	4	10	False	False				False	6		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
21	2	7.0	69	3	A	0	4.0	4	True	12	8	1	1	1/4	True	0	2	2	2	2a	4	21/2	False	False				False	6		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
23	1	7.667	74	2	D	0	4.667	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	5	23/2	False	True				False	7		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		3	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
23	1	7.667	77	-1	F	0	4.667	0	False	12	8	1	1	1/8	True	0	2	2	2	2a	5	23/2	False	True				False	7		iv		a	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		3	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
24	1	8.0	69	3	A	0	1.0	1	True	12	8	2	1	1/8	True	0	3	3	3	3a	4	12	False	True			{	False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	3	8.0	72	0	C	0	1.0	1	True	12	8	1	1	3/8	True	0	3	3	3	3a	5	12	False	True			{	False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
24	3	8.0	76	4	E	0	1.0	1	True	12	8	1	1	3/8	True	0	3	3	3	3a	5	12	False	True			{	False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
25	1	8.333	64	4	E	0	1.333	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	25/2	False	False				False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
26	1	8.667	60	0	C	0	1.667	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	13	False	False				False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
27	1	9.0	57	3	A	0	2.0	2	True	12	8	2	1	1/8	True	0	3	3	3	3a	3	27/2	False	False				False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
27	2	9.0	72	0	C	0	2.0	2	True	12	8	1	1	1/4	False	0	3	3	3	3a	5	27/2	False	False				False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
27	2	9.0	76	4	E	0	2.0	2	True	12	8	1	1	1/4	False	0	3	3	3	3a	5	27/2	False	False				False	8		i{		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
28	1	9.333	59	5	B	0	2.333	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	3	14	False	True				False	9		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
29	1	9.667	68	8	G	1	2.667	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	29/2	False	False				False	9		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
29	1	9.667	71	5	B	0	2.667	0	False	12	8	1	1	1/8	True	0	3	3	3	3a	4	29/2	False	False				False	9		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
29	1	9.667	74	2	D	0	2.667	0	False	12	8	1	1	1/8	True	0	3	3	3	3a	5	29/2	False	False				False	9		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
30	1	10.0	69	3	A	0	3.0	3	True	12	8	2	1	1/8	True	0	3	3	3	3a	4	15	False	True				False	10		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
30	3	10.0	71	5	B	0	3.0	3	True	12	8	1	1	3/8	True	0	3	3	3	3a	4	15	False	True				False	10		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	True	False	False
30	3	10.0	74	2	D	0	3.0	3	True	12	8	1	1	3/8	True	0	3	3	3	3a	5	15	False	True				False	10		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
31	1	10.333	64	4	E	0	3.333	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	31/2	False	False				False	10		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
32	1	10.667	60	0	C	0	3.667	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	16	False	False				False	10		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
33	1	11.0	57	3	A	0	4.0	4	True	12	8	2	1	1/8	True	0	3	3	3	3a	3	33/2	False	True				False	11		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
33	2	11.0	72	0	C	0	4.0	4	True	12	8	1	1	1/4	True	0	3	3	3	3a	5	33/2	False	True				False	11		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
33	2	11.0	76	4	E	0	4.0	4	True	12	8	1	1	1/4	True	0	3	3	3	3a	5	33/2	False	True				False	11		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
34	1	11.333	59	5	B	0	4.333	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	3	17	False	True				False	12		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
35	1	11.667	68	8	G	1	4.667	0	False	12	8	2	1	1/8	True	0	3	3	3	3a	4	35/2	False	False				False	12		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
35	1	11.667	71	5	B	0	4.667	0	False	12	8	1	1	1/8	True	0	3	3	3	3a	4	35/2	False	False				False	12		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
35	1	11.667	74	2	D	0	4.667	0	False	12	8	1	1	1/8	True	0	3	3	3	3a	5	35/2	False	False				False	12		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
36	1	12.0	69	3	A	0	1.0	1	True	12	8	2	1	1/8	True	0	4	4	4	4a	4	18	False	True				False	13		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	3	12.0	71	5	B	0	1.0	1	True	12	8	1	1	3/8	True	0	4	4	4	4a	4	18	False	True				False	13		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	True	False	False
36	3	12.0	74	2	D	0	1.0	1	True	12	8	1	1	3/8	True	0	4	4	4	4a	5	18	False	True				False	13		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
37	1	12.333	64	4	E	0	1.333	0	False	12	8	2	1	1/8	True	0	4	4	4	4a	4	37/2	False	False				False	13		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
38	1	12.667	60	0	C	0	1.667	0	False	12	8	2	1	1/8	True	0	4	4	4	4a	4	19	False	False				False	13		i(^4^2)		a	i		i(^4^2)	i			^4^2		m	True	True	(0, 2, -1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(^4^2), minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
39	1	13.0	57	3	A	0	2.0	2	True	12	8	2	1	1/8	True	0	4	4	4	4a	3	39/2	False	True				False	14		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
39	2	13.0	72	0	C	0	2.0	2	True	12	8	1	1	1/4	True	0	4	4	4	4a	5	39/2	False	True				False	14		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
39	2	13.0	76	4	E	0	2.0	2	True	12	8	1	1	1/4	True	0	4	4	4	4a	5	39/2	False	True				False	14		i		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
40	1	13.333	59	5	B	0	2.333	0	False	12	8	2	1	1/8	True	0	4	4	4	4a	3	20	False	True				False	15		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
41	1	13.667	68	8	G	1	2.667	0	False	12	8	2	1	1/8	True	0	4	4	4	4a	4	41/2	False	False				False	15		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
41	1	13.667	71	5	B	0	2.667	0	False	12	8	1	1	1/8	True	0	4	4	4	4a	4	41/2	False	False				False	15		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
41	1	13.667	74	2	D	0	2.667	0	False	12	8	1	1	1/8	True	0	4	4	4	4a	5	41/2	False	False				False	15		#viio6		a	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		3	3	3	8	5	G#	B	A	A	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
42	3	14.0	69	3	A	0	3.0	3	True	12	8	2	1	3/8	True	0	4	4	4	4a	4	21	False	True	IAC	IAC	}	True	16		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
42	2	14.0	72	0	C	0	3.0	3	True	12	8	1	1	1/4	True	0	4	4	4	4a	5	21	False	True	IAC	IAC	}	True	16		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
44	1	14.667	71	5	B	0	3.667	0	False	12	8	1	1	1/8	True	0	4	4	4	4a	4	22	False	False				False	16		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
45	3	15.0	57	3	A	0	4.0	4	True	12	8	2	1	3/8	True	0	4	4	4	4a	3	45/2	False	False				False	16		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
45	3	15.0	69	3	A	0	4.0	4	True	12	8	1	1	3/8	True	0	4	4	4	4a	4	45/2	False	False				False	16		i|IAC}		a	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	3	16.0	69	3	A	0	1.0	1	True	12	8	2	1	3/8	True	0	5	5	5	5a	4	24	False	False			{	False	17		{		a	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		3	3	3	3	3	A	A	A	A	None	0	False	True	True	True	True	0	0	0	1	False	True	True
