onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
4008	12	167.0	63	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	0	42	42	42	42a	4	167	False	False				False	99		It6		C	v		It6	It	vii	o	6	b3	V	It	False	True	(-4, 0, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio6/V	viio6/V, minor		It6, minor	V	V	It	7	5	0	1	2	7	-3	C#	Eb	G	D	Italian augmented sixth chord	1	True	True	True	True	True	-3	-4	-5	6	True	False	True
4020	12	167.5	63	-3	E	-1	4.5	0	False	4	4	2	1	1/8	True	0	42	42	42	42a	4	335/2	False	False				False	99		It6		C	v		It6	It	vii	o	6	b3	V	It	False	True	(-4, 0, 6)	()	6	-4	major	minor	v	v, major	vii/V	V	V/v	II	False	viio6/V	viio6/V, minor		It6, minor	V	V	It	7	5	0	1	2	7	-3	C#	Eb	G	D	Italian augmented sixth chord	1	True	True	True	True	True	-3	-4	-5	6	True	False	True
4032	12	168.0	50	2	D	0	1.0	1	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4032	12	168.0	62	2	D	0	1.0	1	True	4	4	2	1	1/8	True	0	43	43	43	43a	4	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4032	24	168.0	74	2	D	0	1.0	1	True	4	4	1	1	1/4	True	0	43	43	43	43a	5	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4032	24	168.0	78	6	F	1	1.0	1	True	4	4	1	1	1/4	True	0	43	43	43	43a	5	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4032	24	168.0	81	3	A	0	1.0	1	True	4	4	1	1	1/4	True	0	43	43	43	43a	5	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4032	24	168.0	86	2	D	0	1.0	1	True	4	4	1	1	1/4	True	0	43	43	43	43a	6	168	False	True	HC	HC	}	True	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4044	12	168.5	54	6	F	1	1.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	337/2	False	False				False	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4044	12	168.5	57	3	A	0	1.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	337/2	False	False				False	100		V.V[V|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4056	12	169.0	54	6	F	1	2.0	2	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	169	False	False			{	False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	6	5	5	7	False	False	False
4056	12	169.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	169	False	False			{	False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	3	2	2	2	False	False	False
4056	6	169.0	86	2	D	0	2.0	2	True	4	4	1	1	1/16	True	0	43	43	43	43a	6	169	False	False			{	False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	2	1	1	5	False	True	True
4062	6	169.25	85	7	C	1	2.25	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	6	677/4	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	7	6	6	#4	False	False	False
4068	12	169.5	54	6	F	1	2.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	339/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	6	5	5	7	False	False	False
4068	12	169.5	57	3	A	0	2.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	339/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	3	2	2	2	False	False	False
4068	6	169.5	83	5	B	0	2.5	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	339/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	5	4	4	3	False	False	False
4074	6	169.75	81	3	A	0	2.75	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	679/4	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	3	2	2	2	False	False	False
4080	12	170.0	54	6	F	1	3.0	3	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	170	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	6	5	5	7	False	False	False
4080	12	170.0	57	3	A	0	3.0	3	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	170	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	3	2	2	2	False	False	False
4080	6	170.0	79	1	G	0	3.0	3	True	4	4	1	1	1/16	True	0	43	43	43	43a	5	170	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	1	0	0	1	False	False	False
4086	6	170.25	78	6	F	1	3.25	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	681/4	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	6	5	5	7	False	False	False
4092	12	170.5	54	6	F	1	3.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	341/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	6	5	5	7	False	False	False
4092	12	170.5	57	3	A	0	3.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	341/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	3	2	2	2	False	False	False
4092	6	170.5	76	4	E	0	3.5	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	341/2	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	4	3	3	6	False	False	False
4098	6	170.75	74	2	D	0	3.75	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	683/4	False	False				False	101		{		C	V	V	V		V					M	False	False	()	()	1	1	major	major	V	V, major	V		V	V	False		, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	None	0	False	True	True	True	True	2	1	1	5	False	True	True
4104	12	171.0	50	2	D	0	4.0	4	True	4	4	2	1	1/8	True	0	43	43	43	43a	3	171	False	True				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	2	1	0	5	False	False	False
4104	12	171.0	64	4	E	0	4.0	4	True	4	4	2	1	1/8	True	0	43	43	43	43a	4	171	False	True				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	4	3	2	6	True	False	False
4104	6	171.0	73	7	C	1	4.0	4	True	4	4	1	1	1/16	True	0	43	43	43	43a	5	171	False	True				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	7	6	5	#4	True	False	False
4110	6	171.25	74	2	D	0	4.25	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	685/4	False	False				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	2	1	0	5	False	False	False
4116	12	171.5	55	1	G	0	4.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	343/2	False	False				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	1	0	-1	1	True	False	True
4116	12	171.5	57	3	A	0	4.5	0	False	4	4	2	1	1/8	True	0	43	43	43	43a	3	343/2	False	False				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	3	2	1	2	True	True	False
4116	6	171.5	76	4	E	0	4.5	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	343/2	False	False				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	4	3	2	6	True	False	False
4122	6	171.75	73	7	C	1	4.75	0	False	4	4	1	1	1/16	True	0	43	43	43	43a	5	687/4	False	False				False	102		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	7	6	5	#4	True	False	False
4128	12	172.0	50	2	D	0	1.0	1	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	172	False	True	HC	HC		False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4128	12	172.0	62	2	D	0	1.0	1	True	4	4	2	1	1/8	True	0	44	44	44	44a	4	172	False	True	HC	HC		False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4128	24	172.0	74	2	D	0	1.0	1	True	4	4	1	1	1/4	True	0	44	44	44	44a	5	172	False	True	HC	HC		False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4140	12	172.5	54	6	F	1	1.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	345/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4140	12	172.5	57	3	A	0	1.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	345/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4152	12	173.0	54	6	F	1	2.0	2	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	173	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4152	12	173.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	173	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4152	6	173.0	74	2	D	0	2.0	2	True	4	4	1	1	1/16	True	0	44	44	44	44a	5	173	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4158	6	173.25	73	7	C	1	2.25	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	5	693/4	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	7	6	6	#4	False	False	False
4164	12	173.5	54	6	F	1	2.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	347/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4164	12	173.5	57	3	A	0	2.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	347/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4164	6	173.5	71	5	B	0	2.5	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	347/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	4	4	3	False	False	False
4170	6	173.75	69	3	A	0	2.75	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	695/4	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4176	12	174.0	54	6	F	1	3.0	3	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	174	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4176	12	174.0	57	3	A	0	3.0	3	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	174	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4176	6	174.0	67	1	G	0	3.0	3	True	4	4	1	1	1/16	True	0	44	44	44	44a	4	174	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	0	0	1	False	False	False
4182	6	174.25	66	6	F	1	3.25	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	697/4	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4188	12	174.5	54	6	F	1	3.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	349/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4188	12	174.5	57	3	A	0	3.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	349/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4188	6	174.5	64	4	E	0	3.5	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	349/2	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	4	3	3	6	False	False	False
4194	6	174.75	62	2	D	0	3.75	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	699/4	False	False				False	103		V|HC		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4200	12	175.0	50	2	D	0	4.0	4	True	4	4	2	1	1/8	True	0	44	44	44	44a	3	175	False	True				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	2	1	0	5	False	False	False
4200	6	175.0	61	7	C	1	4.0	4	True	4	4	1	1	1/16	True	0	44	44	44	44a	4	175	False	True				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	7	6	5	#4	True	False	False
4206	6	175.25	62	2	D	0	4.25	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	701/4	False	False				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	2	1	0	5	False	False	False
4212	12	175.5	55	1	G	0	4.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	351/2	False	False				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	1	0	-1	1	True	False	True
4212	12	175.5	57	3	A	0	4.5	0	False	4	4	2	1	1/8	True	0	44	44	44	44a	3	351/2	False	False				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	3	2	1	2	True	True	False
4212	6	175.5	64	4	E	0	4.5	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	351/2	False	False				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	4	3	2	6	True	False	False
4218	6	175.75	61	7	C	1	4.75	0	False	4	4	1	1	1/16	True	0	44	44	44	44a	4	703/4	False	False				False	104		V2/V		C	V	V	V2/V		V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	V	V, major	V/V	V	V/V	II	False	V2/V	V2/V, major	V	V2/V, major	V	V	V7	5	5	0	1	2	3	1	A	G	G	D	dominant seventh chord	3	True	True	True	True	True	7	6	5	#4	True	False	False
4224	24	176.0	50	2	D	0	1.0	1	True	4	4	2	1	1/4	True	0	45	45	45	45a	3	176	False	True	HC	HC	}	True	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4224	24	176.0	54	6	F	1	1.0	1	True	4	4	2	1	1/4	True	0	45	45	45	45a	3	176	False	True	HC	HC	}	True	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	6	5	5	7	True	False	False
4224	24	176.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	0	45	45	45	45a	3	176	False	True	HC	HC	}	True	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	3	2	2	2	True	False	False
4224	12	176.0	62	2	D	0	1.0	1	True	4	4	1	1	1/8	True	0	45	45	45	45a	4	176	False	True	HC	HC	}	True	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4236	12	176.5	61	7	C	1	1.5	0	False	4	4	1	1	1/8	True	0	45	45	45	45a	4	353/2	False	False				False	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	7	6	6	#4	False	False	False
4248	12	177.0	62	2	D	0	2.0	2	True	4	4	1	1	1/8	True	0	45	45	45	45a	4	177	False	False				False	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
4260	12	177.5	64	4	E	0	2.5	0	False	4	4	1	1	1/8	True	0	45	45	45	45a	4	355/2	False	False				False	105		V]|HC}		C	V	V	V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	V	V, major	V		V	V	False	V	V, major	V	V, major		V	V	5		0	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	4	3	3	6	False	False	False
