onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
780	60	6.5	66	6	F	1	1.5	0	False	2	4	1	2	1/8	True	-3	4	4	4	4a	4	13/2	False	True				False	9		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	9	9	5	#2	True	True	False
810	30	6.75	72	0	C	0	1.75	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	27/4	False	False				False	9		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	3	3	-1	6	True	False	False
840	60	7.0	59	5	B	0	2.0	2	True	2	4	2	1	1/8	True	-3	4	4	4	4a	3	7	False	True	HC	HC	}	True	10		V/vi|HC}		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	8	8	5	#5	True	False	False
840	60	7.0	62	2	D	0	2.0	2	True	2	4	1	2	1/8	True	-3	4	4	4	4a	4	7	False	True	HC	HC	}	True	10		V/vi|HC}		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	5	5	2	7	True	False	False
840	60	7.0	67	1	G	0	2.0	2	True	2	4	1	2	1/8	True	-3	4	4	4	4a	4	7	False	True	HC	HC	}	True	10		V/vi|HC}		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	4	4	1	3	True	True	True
840	60	7.0	71	5	B	0	2.0	2	True	2	4	1	1	1/8	True	-3	4	4	4	4a	4	7	False	True	HC	HC	}	True	10		V/vi|HC}		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	8	8	5	#5	True	False	False
900	30	7.5	79	1	G	0	2.5	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	15/2	False	True			{	False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	4	4	1	3	True	True	True
930	30	7.75	87	-3	E	-1	2.75	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	6	31/4	False	False				False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	0	0	-3	1	True	False	False
960	180	8.0	55	1	G	0	1.0	1	True	2	4	2	2	3/8	True	-3	5	5	5	5a	3	8	False	False				False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	4	4	1	3	True	True	True
960	60	8.0	67	1	G	0	1.0	1	True	2	4	2	1	1/8	True	-3	5	5	5	5a	4	8	False	False				False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	4	4	1	3	True	True	True
960	60	8.0	75	-3	E	-1	1.0	1	True	2	4	1	2	1/8	True	-3	5	5	5	5a	5	8	False	False				False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	0	0	-3	1	True	False	False
960	90	8.0	87	-3	E	-1	1.0	1	True	2	4	1	1	3/16	True	-3	5	5	5	5a	6	8	False	False				False	11		V(64)/vi{		Eb	I	V/vi	V(64)/vi		V			64	vi	M	False	False	(4, 3, 0)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V(64)/vi, major	vi	vi	Cad	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	0	0	-3	1	True	False	False
1020	60	8.5	69	3	A	0	1.5	0	False	2	4	2	1	1/8	True	-3	5	5	5	5a	4	17/2	False	True				False	12		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	6	6	2	#4	True	False	True
1020	60	8.5	75	-3	E	-1	1.5	0	False	2	4	1	2	1/8	True	-3	5	5	5	5a	5	17/2	False	True				False	12		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	0	0	-4	1	True	False	False
1020	60	8.5	78	6	F	1	1.5	0	False	2	4	1	2	1/8	True	-3	5	5	5	5a	5	17/2	False	True				False	12		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	9	9	5	#2	True	True	False
1050	30	8.75	84	0	C	0	1.75	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	6	35/4	False	False				False	12		viio65/V/vi		Eb	I	V/vi	viio65/V/vi		vii	o	65		V/vi	o7	False	False	(6, 3, 0, 9)	()	9	6	major	major	I	I, major	vii/V/vi	III	V/vi/I	III	False	viio65/V/vi	viio65/V/vi, major	III	viio65/V/vi, major	vi	vi	viio7	7	3	-3	-3	1	6	3	F#	A	Eb	G	diminished seventh chord	1	True	True	True	True	True	3	3	-1	6	True	False	False
1080	60	9.0	71	5	B	0	2.0	2	True	2	4	2	1	1/8	True	-3	5	5	5	5a	4	9	False	True				False	13		V/vi		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	8	8	5	#5	True	False	False
1080	60	9.0	74	2	D	0	2.0	2	True	2	4	1	2	1/8	True	-3	5	5	5	5a	5	9	False	True				False	13		V/vi		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	5	5	2	7	True	False	False
1080	60	9.0	79	1	G	0	2.0	2	True	2	4	1	2	1/8	True	-3	5	5	5	5a	5	9	False	True				False	13		V/vi		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	4	4	1	3	True	True	True
1080	60	9.0	83	5	B	0	2.0	2	True	2	4	1	1	1/8	True	-3	5	5	5	5a	5	9	False	True				False	13		V/vi		Eb	I	V/vi	V/vi		V				vi	M	False	False	(4, 8, 5)	()	4	4	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V/vi	V/vi, major	III	V/vi, major	vi	vi	V	5	6	-3	-3	0	1	1	G	G	Eb	C	major triad	0	True	True	True	True	True	8	8	5	#5	True	False	False
1140	60	9.5	67	1	G	0	2.5	0	False	2	4	2	2	1/8	True	-3	5	5	5	5a	4	19/2	False	True				False	14		iii]		Eb	I	V/vi	iii		iii					m	False	False	(4, 1, 5)	()	4	4	major	major	I	I, major	iii		I	I	False	iii	iii, major	III	iii, major		iii	iii	3		-3	-3	-3	1	1	G	G	Eb	Eb	minor triad	0	True	True	True	True	True	4	4	4	3	True	True	True
