onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
54	3	2.25	49	7	C	1	2.75	0	False	2	4	2	1	1/32	True	3	2	2	1	1a	3	9/4	False	False				False	1		V		A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
54	3	2.25	61	7	C	1	2.75	0	False	2	4	1	1	1/32	True	3	2	2	1	1a	4	9/4	False	False				False	1		V		A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	4	4	4	3	False	False	False
57	3	2.375	47	5	B	0	2.875	0	False	2	4	2	1	1/32	True	3	2	2	1	1a	2	19/8	False	False				False	1		V		A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
57	3	2.375	59	5	B	0	2.875	0	False	2	4	1	1	1/32	True	3	2	2	1	1a	3	19/8	False	False				False	1		V		A	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		3	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
60	24	2.5	45	3	A	0	1.0	1	True	2	4	2	1	1/4	True	3	3	3	2	2a	2	5/2	False	True				False	2		I		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	24	2.5	57	3	A	0	1.0	1	True	2	4	1	1	1/4	True	3	3	3	2	2a	3	5/2	False	True				False	2		I		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	12	4.0	57	3	A	0	2.5	0	False	2	4	2	1	1/8	True	3	3	3	2	2a	3	4	False	False				False	2		I		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	12	4.0	69	3	A	0	2.5	0	False	2	4	1	1	1/8	True	3	3	3	2	2a	4	4	False	False				False	2		I		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	12	4.0	81	3	A	0	2.5	0	False	2	4	1	1	1/8	True	3	3	3	2	2a	5	4	False	False				False	2		I		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
108	24	4.5	54	6	F	1	1.0	1	True	2	4	2	1	1/4	True	3	4	4	3	3a	3	9/2	False	True				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
108	24	4.5	66	6	F	1	1.0	1	True	2	4	1	1	1/4	True	3	4	4	3	3a	4	9/2	False	True				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
108	24	4.5	78	6	F	1	1.0	1	True	2	4	1	1	1/4	True	3	4	4	3	3a	5	9/2	False	True				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
144	3	6.0	54	6	F	1	2.5	0	False	2	4	2	1	1/32	True	3	4	4	3	3a	3	6	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
144	3	6.0	66	6	F	1	2.5	0	False	2	4	1	1	1/32	True	3	4	4	3	3a	4	6	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
147	3	6.125	52	4	E	0	2.625	0	False	2	4	2	1	1/32	True	3	4	4	3	3a	3	49/8	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	False	False	False
147	3	6.125	64	4	E	0	2.625	0	False	2	4	1	1	1/32	True	3	4	4	3	3a	4	49/8	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	1	1	1	5	False	False	False
150	3	6.25	50	2	D	0	2.75	0	False	2	4	2	1	1/32	True	3	4	4	3	3a	3	25/4	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
150	3	6.25	62	2	D	0	2.75	0	False	2	4	1	1	1/32	True	3	4	4	3	3a	4	25/4	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
153	3	6.375	49	7	C	1	2.875	0	False	2	4	2	1	1/32	True	3	4	4	3	3a	3	51/8	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	4	4	4	3	False	False	False
153	3	6.375	61	7	C	1	2.875	0	False	2	4	1	1	1/32	True	3	4	4	3	3a	4	51/8	False	False				False	3		IV6	vi	A	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		3	3	3	2	6	D	F#	A	A	major triad	1	True	True	True	True	True	4	4	4	3	False	False	False
156	24	6.5	47	5	B	0	1.0	1	True	2	4	2	1	1/4	True	3	5	5	4	4a	2	13/2	False	True				False	4		ii		A	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		3	3	3	5	5	B	B	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
156	24	6.5	59	5	B	0	1.0	1	True	2	4	1	1	1/4	True	3	5	5	4	4a	3	13/2	False	True				False	4		ii		A	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		3	3	3	5	5	B	B	A	A	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
192	12	8.0	62	2	D	0	2.5	0	False	2	4	2	1	1/8	True	3	5	5	4	4a	4	8	False	True	HC	HC	}	True	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
192	12	8.0	74	2	D	0	2.5	0	False	2	4	1	1	1/8	True	3	5	5	4	4a	5	8	False	True	HC	HC	}	True	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
192	12	8.0	86	2	D	0	2.5	0	False	2	4	1	1	1/8	True	3	5	5	4	4a	6	8	False	True	HC	HC	}	True	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
204	24	8.5	59	5	B	0	1.0	1	True	2	4	2	1	1/4	True	3	6	6	5	5a	3	17/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
204	24	8.5	71	5	B	0	1.0	1	True	2	4	1	1	1/4	True	3	6	6	5	5a	4	17/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
204	24	8.5	83	5	B	0	1.0	1	True	2	4	1	1	1/4	True	3	6	6	5	5a	5	17/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
228	24	9.5	56	8	G	1	2.0	2	True	2	4	2	1	1/4	True	3	6	6	5	5a	3	19/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
228	24	9.5	68	8	G	1	2.0	2	True	2	4	1	1	1/4	True	3	6	6	5	5a	4	19/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
228	24	9.5	80	8	G	1	2.0	2	True	2	4	1	1	1/4	True	3	6	6	5	5a	5	19/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
252	24	10.5	52	4	E	0	1.0	1	True	2	4	2	1	1/4	True	3	7	7	6	6a	3	21/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
252	24	10.5	64	4	E	0	1.0	1	True	2	4	1	1	1/4	True	3	7	7	6	6a	4	21/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
252	24	10.5	76	4	E	0	1.0	1	True	2	4	1	1	1/4	True	3	7	7	6	6a	5	21/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
276	24	11.5	50	2	D	0	2.0	2	True	2	4	2	1	1/4	True	3	7	7	6	6a	3	23/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
276	24	11.5	62	2	D	0	2.0	2	True	2	4	1	1	1/4	True	3	7	7	6	6a	4	23/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
276	24	11.5	74	2	D	0	2.0	2	True	2	4	1	1	1/4	True	3	7	7	6	6a	5	23/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
300	24	12.5	47	5	B	0	1.0	1	True	2	4	2	1	1/4	True	3	8	8	7	7a	2	25/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
300	24	12.5	59	5	B	0	1.0	1	True	2	4	1	1	1/4	True	3	8	8	7	7a	3	25/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
300	24	12.5	71	5	B	0	1.0	1	True	2	4	1	1	1/4	True	3	8	8	7	7a	4	25/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
324	24	13.5	44	8	G	1	2.0	2	True	2	4	2	1	1/4	True	3	8	8	7	7a	2	27/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
324	24	13.5	56	8	G	1	2.0	2	True	2	4	1	1	1/4	True	3	8	8	7	7a	3	27/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
324	24	13.5	68	8	G	1	2.0	2	True	2	4	1	1	1/4	True	3	8	8	7	7a	4	27/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
348	24	14.5	40	4	E	0	1.0	1	True	2	4	2	1	1/4	True	3	9	9	8	8a	2	29/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
348	24	14.5	52	4	E	0	1.0	1	True	2	4	1	1	1/4	True	3	9	9	8	8a	3	29/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
348	24	14.5	64	4	E	0	1.0	1	True	2	4	1	1	1/4	True	3	9	9	8	8a	4	29/2	False	False				False	5		V7|HC}		A	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		3	3	3	4	4	E	E	A	A	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
384	4	16.0	57	3	A	0	2.5	0	False	2	4	1	1	1/24	True	3	9	9	8	8a	3	16	False	True			{	False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
388	4	16.167	61	7	C	1	2.667	0	False	2	4	1	1	1/24	True	3	9	9	8	8a	4	97/6	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
392	4	16.333	64	4	E	0	2.833	0	False	2	4	1	1	1/24	True	3	9	9	8	8a	4	49/3	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
396	24	16.5	45	3	A	0	1.0	1	True	2	4	2	1	1/4	True	3	10	10	9	9a	2	33/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
396	24	16.5	49	7	C	1	1.0	1	True	2	4	2	1	1/4	True	3	10	10	9	9a	3	33/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
396	24	16.5	52	4	E	0	1.0	1	True	2	4	2	1	1/4	True	3	10	10	9	9a	3	33/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
396	24	16.5	57	3	A	0	1.0	1	True	2	4	2	1	1/4	True	3	10	10	9	9a	3	33/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
396	12	16.5	69	3	A	0	1.0	1	True	2	4	1	1	1/8	True	3	10	10	9	9a	4	33/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
408	12	17.0	71	5	B	0	1.5	0	False	2	4	1	1	1/8	True	3	10	10	9	9a	4	17	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
420	12	17.5	73	7	C	1	2.0	2	True	2	4	1	1	1/8	True	3	10	10	9	9a	5	35/2	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
432	12	18.0	74	2	D	0	2.5	0	False	2	4	1	1	1/8	True	3	10	10	9	9a	5	18	False	False				False	6		I{		A	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		3	3	3	3	3	A	A	A	A	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
