onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	360	0.0	51	-3	E	-1	1.0	1	True	2	4	1	1	3/8	True	-4	1	1	1	1a	3	0	True	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
0	360	0.0	56	-4	A	-1	1.0	1	True	2	4	1	1	3/8	True	-4	1	1	1	1a	3	0	True	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	360	0.0	60	0	C	0	1.0	1	True	2	4	1	1	3/8	True	-4	1	1	1	1a	4	0	True	True			{	False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
60	60	0.25	32	-4	A	-1	1.25	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	1	1/4	False	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
120	60	0.5	36	0	C	0	1.5	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	2	1/2	False	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
180	60	0.75	39	-3	E	-1	1.75	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	2	3/4	False	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
240	60	1.0	44	-4	A	-1	2.0	2	True	2	4	2	1	1/16	True	-4	1	1	1	1a	2	1	False	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
300	60	1.25	32	-4	A	-1	2.25	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	1	5/4	False	False				False	0		Ab.I{	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
360	60	1.5	34	-2	B	-1	2.5	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	1	3/2	False	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-4	-4	-4	-3	-2	Eb	Bb	Ab	Ab	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
360	120	1.5	51	-3	E	-1	2.5	0	False	2	4	1	1	1/8	True	-4	1	1	1	1a	3	3/2	False	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-4	-4	-4	-3	-2	Eb	Bb	Ab	Ab	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
360	120	1.5	55	1	G	0	2.5	0	False	2	4	1	1	1/8	True	-4	1	1	1	1a	3	3/2	False	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-4	-4	-4	-3	-2	Eb	Bb	Ab	Ab	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
360	120	1.5	61	-5	D	-1	2.5	0	False	2	4	1	1	1/8	True	-4	1	1	1	1a	4	3/2	False	True				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-4	-4	-4	-3	-2	Eb	Bb	Ab	Ab	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
420	60	1.75	46	-2	B	-1	2.75	0	False	2	4	2	1	1/16	True	-4	1	1	1	1a	2	7/4	False	False				False	1		V43	Ab	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-4	-4	-4	-3	-2	Eb	Bb	Ab	Ab	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
480	360	2.0	51	-3	E	-1	1.0	1	True	2	4	1	1	3/8	True	-4	2	2	2	2a	3	2	False	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
480	360	2.0	56	-4	A	-1	1.0	1	True	2	4	1	1	3/8	True	-4	2	2	2	2a	3	2	False	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
480	360	2.0	63	-3	E	-1	1.0	1	True	2	4	1	1	3/8	True	-4	2	2	2	2a	4	2	False	True				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
540	60	2.25	36	0	C	0	1.25	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	2	9/4	False	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
600	60	2.5	39	-3	E	-1	1.5	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	2	5/2	False	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
660	60	2.75	44	-4	A	-1	1.75	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	2	11/4	False	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
720	60	3.0	48	0	C	0	2.0	2	True	2	4	2	1	1/16	True	-4	2	2	2	2a	3	3	False	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
780	60	3.25	36	0	C	0	2.25	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	2	13/4	False	False				False	2		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
840	60	3.5	37	-5	D	-1	2.5	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	2	7/2	False	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-4	-4	-4	-5	-5	Db	Db	Ab	Ab	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
840	120	3.5	53	-1	F	0	2.5	0	False	2	4	1	1	1/8	True	-4	2	2	2	2a	3	7/2	False	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-4	-4	-4	-5	-5	Db	Db	Ab	Ab	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
840	120	3.5	65	-1	F	0	2.5	0	False	2	4	1	1	1/8	True	-4	2	2	2	2a	4	7/2	False	True				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-4	-4	-4	-5	-5	Db	Db	Ab	Ab	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
900	60	3.75	49	-5	D	-1	2.75	0	False	2	4	2	1	1/16	True	-4	2	2	2	2a	3	15/4	False	False				False	3		IV	Ab	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		-4	-4	-4	-5	-5	Db	Db	Ab	Ab	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
960	60	4.0	34	-2	B	-1	1.0	1	True	2	4	2	1	1/16	True	-4	3	3	3	3a	1	4	True	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-4	-4	-4	-2	-2	Bb	Bb	Ab	Ab	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
960	120	4.0	53	-1	F	0	1.0	1	True	2	4	1	1	1/8	False	-4	3	3	3	3a	3	4	True	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-4	-4	-4	-2	-2	Bb	Bb	Ab	Ab	minor triad	0	True	True	True	True	True	3	3	3	6	True	False	False
960	120	4.0	61	-5	D	-1	1.0	1	True	2	4	1	1	1/8	True	-4	3	3	3	3a	4	4	True	True				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-4	-4	-4	-2	-2	Bb	Bb	Ab	Ab	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
1020	60	4.25	46	-2	B	-1	1.25	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	2	17/4	False	False				False	4		ii	Ab	I		ii	ii					m	False	False	(2, -1, 3)	()	2	2	major	major	I	I, major	ii		I	I	False	ii	ii, major		ii, major		ii	ii	2		-4	-4	-4	-2	-2	Bb	Bb	Ab	Ab	minor triad	0	True	True	True	True	True	2	2	2	2	True	True	True
1080	60	4.5	31	1	G	0	1.5	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	1	9/2	False	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-4	-4	-4	-3	1	Eb	G	Ab	Ab	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
1080	120	4.5	58	-2	B	-1	1.5	0	False	2	4	1	1	1/8	True	-4	3	3	3	3a	3	9/2	False	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-4	-4	-4	-3	1	Eb	G	Ab	Ab	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
1080	120	4.5	63	-3	E	-1	1.5	0	False	2	4	1	1	1/8	True	-4	3	3	3	3a	4	9/2	False	True				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-4	-4	-4	-3	1	Eb	G	Ab	Ab	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
1140	60	4.75	43	1	G	0	1.75	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	2	19/4	False	False				False	5		V6	Ab	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		-4	-4	-4	-3	1	Eb	G	Ab	Ab	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
1200	60	5.0	32	-4	A	-1	2.0	2	True	2	4	2	1	1/16	True	-4	3	3	3	3a	1	5	False	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
1200	120	5.0	51	-3	E	-1	2.0	2	True	2	4	1	1	1/8	True	-4	3	3	3	3a	3	5	False	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
1200	120	5.0	60	0	C	0	2.0	2	True	2	4	1	1	1/8	True	-4	3	3	3	3a	4	5	False	True				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
1260	60	5.25	44	-4	A	-1	2.25	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	2	21/4	False	False				False	6		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
1320	60	5.5	36	0	C	0	2.5	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	2	11/2	False	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
1320	120	5.5	51	-3	E	-1	2.5	0	False	2	4	1	1	1/8	True	-4	3	3	3	3a	3	11/2	False	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
1320	120	5.5	56	-4	A	-1	2.5	0	False	2	4	1	1	1/8	True	-4	3	3	3	3a	3	11/2	False	True				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
1380	60	5.75	48	0	C	0	2.75	0	False	2	4	2	1	1/16	True	-4	3	3	3	3a	3	23/4	False	False				False	7		I6	Ab	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-4	-4	-4	-4	0	Ab	C	Ab	Ab	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
1440	60	6.0	39	-3	E	-1	1.0	1	True	2	4	2	1	1/16	True	-4	4	4	4	4a	2	6	False	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
1440	240	6.0	55	1	G	0	1.0	1	True	2	4	1	1	1/4	True	-4	4	4	4	4a	3	6	False	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
1440	240	6.0	58	-2	B	-1	1.0	1	True	2	4	1	1	1/4	True	-4	4	4	4	4a	3	6	False	True				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
1500	60	6.25	51	-3	E	-1	1.25	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	3	25/4	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
1560	60	6.5	51	-3	E	-1	1.5	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	3	13/2	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
1620	60	6.75	51	-3	E	-1	1.75	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	3	27/4	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
1680	60	7.0	51	-3	E	-1	2.0	2	True	2	4	2	1	1/16	True	-4	4	4	4	4a	3	7	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
1680	60	7.0	55	1	G	0	2.0	2	True	2	4	1	1	1/16	False	-4	4	4	4	4a	3	7	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
1680	60	7.0	58	-2	B	-1	2.0	2	True	2	4	1	1	1/16	False	-4	4	4	4	4a	3	7	False	False				False	8		V	Ab	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-4	-4	-4	-3	-3	Eb	Eb	Ab	Ab	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
1740	60	7.25	49	-5	D	-1	2.25	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	3	29/4	False	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-4	-4	-4	-3	-5	Eb	Db	Ab	Ab	dominant seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	True
1740	60	7.25	51	-3	E	-1	2.25	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	29/4	False	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-4	-4	-4	-3	-5	Eb	Db	Ab	Ab	dominant seventh chord	3	True	True	True	True	True	1	1	1	5	True	True	False
1740	60	7.25	55	1	G	0	2.25	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	29/4	False	True				False	9		V2	Ab	I		V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-4	-4	-4	-3	-5	Eb	Db	Ab	Ab	dominant seventh chord	3	True	True	True	True	True	5	5	5	7	True	False	False
1800	60	7.5	48	0	C	0	2.5	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	3	15/2	False	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	vi	6		-4	-4	-4	-1	0	F	C	Ab	Ab	minor triad	2	True	True	True	True	True	4	4	4	3	True	False	True
1800	60	7.5	53	-1	F	0	2.5	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	15/2	False	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	vi	6		-4	-4	-4	-1	0	F	C	Ab	Ab	minor triad	2	True	True	True	True	True	3	3	3	6	True	True	False
1800	60	7.5	56	-4	A	-1	2.5	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	15/2	False	True				False	10		vi64	Ab	I		vi64	vi		64			m	False	False	(4, 3, 0)	()	3	4	major	major	I	I, major	vi		I	I	False	vi64	vi64, major		vi64, major		vi	vi	6		-4	-4	-4	-1	0	F	C	Ab	Ab	minor triad	2	True	True	True	True	True	0	0	0	1	True	False	False
1860	60	7.75	46	-2	B	-1	2.75	0	False	2	4	2	1	1/16	True	-4	4	4	4	4a	2	31/4	False	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-4	-4	-4	1	-2	G	Bb	Ab	Ab	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
1860	60	7.75	55	1	G	0	2.75	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	31/4	False	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-4	-4	-4	1	-2	G	Bb	Ab	Ab	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
1860	60	7.75	58	-2	B	-1	2.75	0	False	2	4	1	1	1/16	True	-4	4	4	4	4a	3	31/4	False	True				False	11		viio6	Ab	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-4	-4	-4	1	-2	G	Bb	Ab	Ab	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
1920	60	8.0	44	-4	A	-1	1.0	1	True	2	4	2	1	1/16	True	-4	5	5	5	5a	2	8	False	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
1920	360	8.0	51	-3	E	-1	1.0	1	True	2	4	1	1	3/8	True	-4	5	5	5	5a	3	8	False	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
1920	360	8.0	56	-4	A	-1	1.0	1	True	2	4	1	1	3/8	True	-4	5	5	5	5a	3	8	False	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
1920	360	8.0	60	0	C	0	1.0	1	True	2	4	1	1	3/8	True	-4	5	5	5	5a	4	8	False	True				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
1980	60	8.25	32	-4	A	-1	1.25	0	False	2	4	2	1	1/16	True	-4	5	5	5	5a	1	33/4	False	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
2040	60	8.5	36	0	C	0	1.5	0	False	2	4	2	1	1/16	True	-4	5	5	5	5a	2	17/2	False	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
2100	60	8.75	39	-3	E	-1	1.75	0	False	2	4	2	1	1/16	True	-4	5	5	5	5a	2	35/4	False	False				False	12		I	Ab	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
