onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
178	2	44.5	62	2	D	0	2.5	0	False	3	4	1	2	1/8	True	-3	8	16	7	7b	4	89/2	False	True				False	51		V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
178	2	44.5	65	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-3	8	16	7	7b	4	89/2	False	True				False	51		V	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
180	2	45.0	51	-3	E	-1	3.0	3	True	3	4	2	1	1/8	True	-3	8	16	7	7b	3	45	False	True				False	52		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
180	2	45.0	58	-2	B	-1	3.0	3	True	3	4	1	2	1/8	True	-3	8	16	7	7b	3	45	False	True				False	52		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
180	2	45.0	63	-3	E	-1	3.0	3	True	3	4	1	1	1/8	True	-3	8	16	7	7b	4	45	False	True				False	52		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
180	2	45.0	67	1	G	0	3.0	3	True	3	4	1	1	1/8	True	-3	8	16	7	7b	4	45	False	True				False	52		I	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
182	2	45.5	44	-4	A	-1	3.5	0	False	3	4	2	1	1/8	True	-3	8	16	7	7b	2	91/2	False	True				False	53		ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
182	2	45.5	60	0	C	0	3.5	0	False	3	4	1	2	1/8	True	-3	8	16	7	7b	4	91/2	False	True				False	53		ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	3	3	3	6	True	False	False
182	1	45.5	65	-1	F	0	3.5	0	False	3	4	1	1	1/16	True	-3	8	16	7	7b	4	91/2	False	True				False	53		ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	2	2	2	2	True	True	False
182	1	45.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/16	True	-3	8	16	7	7b	4	91/2	False	True				False	53		ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	1	1	1	5	False	False	False
183	1	45.75	68	-4	A	-1	3.75	0	False	3	4	1	1	1/16	True	-3	8	16	7	7b	4	183/4	False	False				False	53		ii6	Eb	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		-3	-3	-3	-1	-4	F	Ab	Eb	Eb	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
184	4	46.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-3	11	17	8	8b	2	46	False	True	HC	HC		False	54	2	V(64)|HC	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
184	2	46.0	63	-3	E	-1	1.0	1	True	3	4	1	2	1/8	True	-3	11	17	8	8b	4	46	False	True	HC	HC		False	54	2	V(64)|HC	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
184	4	46.0	67	1	G	0	1.0	1	True	3	4	1	1	1/4	True	-3	11	17	8	8b	4	46	False	True	HC	HC		False	54	2	V(64)|HC	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
186	2	46.5	58	-2	B	-1	1.5	0	False	3	4	1	2	1/8	True	-3	11	17	8	8b	3	93/2	False	False				False	54	2	V(64)|HC	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
188	2	47.0	34	-2	B	-1	2.0	2	True	3	4	2	1	1/8	True	-3	11	17	8	8b	1	47	False	True			}	True	55	2	V}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
188	2	47.0	62	2	D	0	2.0	2	True	3	4	1	2	1/8	True	-3	11	17	8	8b	4	47	False	True			}	True	55	2	V}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
188	2	47.0	65	-1	F	0	2.0	2	True	3	4	1	1	1/8	True	-3	11	17	8	8b	4	47	False	True			}	True	55	2	V}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
190	2	47.5	58	-2	B	-1	2.5	0	False	3	4	1	2	1/8	True	-3	11	17	8	8b	3	95/2	False	False				False	55	2	V}	Eb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
192	3	48.0	70	-2	B	-1	3.0	3	True	3	4	1	1	3/16	True	-3	11	17	8	8b	4	48	False	False			{	False	56	2	{	Eb	I		V	V					M	False	False	()	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	None	0	False	True	True	True	True	1	1	1	5	False	True	True
195	1	48.75	71	-7	C	-1	3.75	0	False	3	4	1	1	1/16	True	-3	11	17	8	8b	5	195/4	False	False				False	56	2	{	Eb	I		V	V					M	False	False	()	()	1	1	major	major	I	I, major	V		I	I	False		, major		V, major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	None	0	False	True	True	True	True	-4	-4	-4	b6	False	False	False
196	2	49.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/8	True	-3	12	18	9	9a	2	49	True	True				False	57		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
196	8	49.0	71	-7	C	-1	1.0	1	True	3	4	1	1	1/2	True	-3	12	18	9	9a	5	49	True	True				False	57		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-4	-4	-4	b6	False	False	False
198	2	49.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	12	18	9	9a	3	99/2	False	False				False	57		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
200	2	50.0	62	2	D	0	2.0	2	True	3	4	2	1	1/8	True	-3	12	18	9	9a	4	50	False	False				False	57		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
202	2	50.5	58	-2	B	-1	2.5	0	False	3	4	2	1	1/8	True	-3	12	18	9	9a	3	101/2	False	False				False	57		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
204	2	51.0	65	-1	F	0	3.0	3	True	3	4	2	1	1/8	True	-3	12	18	9	9a	4	51	False	True				False	58		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
204	2	51.0	70	-2	B	-1	3.0	3	True	3	4	1	1	1/8	True	-3	12	18	9	9a	4	51	False	True				False	58		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
206	2	51.5	58	-2	B	-1	3.5	0	False	3	4	2	1	1/8	True	-3	12	18	9	9a	3	103/2	False	False				False	58		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
206	2	51.5	68	-4	A	-1	3.5	0	False	3	4	1	1	1/8	True	-3	12	18	9	9a	4	103/2	False	False				False	58		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
208	2	52.0	63	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-3	13	19	10	10a	4	52	False	True				False	59		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
208	2	52.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-3	13	19	10	10a	4	52	False	True				False	59		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
208	4	52.0	67	1	G	0	1.0	1	True	3	4	1	2	1/4	True	-3	13	19	10	10a	4	52	False	True				False	59		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
210	2	52.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	13	19	10	10a	3	105/2	False	False				False	59		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
210	2	52.5	75	-3	E	-1	1.5	0	False	3	4	1	1	1/8	True	-3	13	19	10	10a	5	105/2	False	False				False	59		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
212	2	53.0	65	-1	F	0	2.0	2	True	3	4	2	1	1/8	True	-3	13	19	10	10a	4	53	False	True				False	60		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
212	4	53.0	68	-4	A	-1	2.0	2	True	3	4	1	2	1/4	True	-3	13	19	10	10a	4	53	False	True				False	60		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
212	2	53.0	74	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-3	13	19	10	10a	5	53	False	True				False	60		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
214	2	53.5	58	-2	B	-1	2.5	0	False	3	4	2	1	1/8	True	-3	13	19	10	10a	3	107/2	False	False				False	60		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
214	2	53.5	77	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-3	13	19	10	10a	5	107/2	False	False				False	60		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
216	2	54.0	67	1	G	0	3.0	3	True	3	4	2	1	1/8	True	-3	13	19	10	10a	4	54	False	True				False	61		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
216	2	54.0	70	-2	B	-1	3.0	3	True	3	4	1	2	1/8	True	-3	13	19	10	10a	4	54	False	True				False	61		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
216	2	54.0	75	-3	E	-1	3.0	3	True	3	4	1	1	1/8	True	-3	13	19	10	10a	5	54	False	True				False	61		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
218	2	54.5	58	-2	B	-1	3.5	0	False	3	4	2	1	1/8	True	-3	13	19	10	10a	3	109/2	False	False				False	61		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
218	2	54.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/8	True	-3	13	19	10	10a	4	109/2	False	False				False	61		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
220	2	55.0	46	-2	B	-1	1.0	1	True	3	4	2	1	1/8	True	-3	14	20	11	11a	2	55	False	True				False	62		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
220	8	55.0	71	-7	C	-1	1.0	1	True	3	4	1	1	1/2	True	-3	14	20	11	11a	5	55	False	True				False	62		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	-4	-4	-4	b6	False	False	False
222	2	55.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	14	20	11	11a	3	111/2	False	False				False	62		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
224	2	56.0	62	2	D	0	2.0	2	True	3	4	2	1	1/8	True	-3	14	20	11	11a	4	56	False	False				False	62		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
226	2	56.5	58	-2	B	-1	2.5	0	False	3	4	2	1	1/8	True	-3	14	20	11	11a	3	113/2	False	False				False	62		V(b9)	Eb	I		V(b9)	V			b9		M	False	False	(1, 5, 2)	(-4,)	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(b9), major		V	V	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
228	2	57.0	65	-1	F	0	3.0	3	True	3	4	2	1	1/8	True	-3	14	20	11	11a	4	57	False	True				False	63		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
228	2	57.0	70	-2	B	-1	3.0	3	True	3	4	1	1	1/8	True	-3	14	20	11	11a	4	57	False	True				False	63		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
230	2	57.5	58	-2	B	-1	3.5	0	False	3	4	2	1	1/8	True	-3	14	20	11	11a	3	115/2	False	False				False	63		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
230	2	57.5	68	-4	A	-1	3.5	0	False	3	4	1	1	1/8	True	-3	14	20	11	11a	4	115/2	False	False				False	63		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
232	2	58.0	63	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-3	15	21	12	12a	4	58	False	True				False	64		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
232	2	58.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	-3	15	21	12	12a	4	58	False	True				False	64		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
232	4	58.0	67	1	G	0	1.0	1	True	3	4	1	2	1/4	True	-3	15	21	12	12a	4	58	False	True				False	64		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
234	2	58.5	58	-2	B	-1	1.5	0	False	3	4	2	1	1/8	True	-3	15	21	12	12a	3	117/2	False	False				False	64		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
234	2	58.5	75	-3	E	-1	1.5	0	False	3	4	1	1	1/8	True	-3	15	21	12	12a	5	117/2	False	False				False	64		V(64)	Eb	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
236	2	59.0	65	-1	F	0	2.0	2	True	3	4	2	1	1/8	True	-3	15	21	12	12a	4	59	False	True				False	65		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
236	4	59.0	68	-4	A	-1	2.0	2	True	3	4	1	2	1/4	True	-3	15	21	12	12a	4	59	False	True				False	65		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
236	2	59.0	74	2	D	0	2.0	2	True	3	4	1	1	1/8	True	-3	15	21	12	12a	5	59	False	True				False	65		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
238	2	59.5	58	-2	B	-1	2.5	0	False	3	4	2	1	1/8	True	-3	15	21	12	12a	3	119/2	False	False				False	65		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
238	2	59.5	77	-1	F	0	2.5	0	False	3	4	1	1	1/8	True	-3	15	21	12	12a	5	119/2	False	False				False	65		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
