onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
96	3	8.0	53	-1	F	0	4.75	0	False	4	4	2	1	1/16	True	0	3	3	2	2a	3	8	False	False				False	7		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
99	6	8.25	52	4	E	0	1.0	1	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	33/4	False	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
99	6	8.25	60	0	C	0	1.0	1	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	33/4	False	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
99	6	8.25	67	1	G	0	1.0	1	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	33/4	False	True				False	8		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
111	6	9.25	50	2	D	0	2.0	2	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	37/4	False	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
111	6	9.25	59	5	B	0	2.0	2	True	4	4	1	1	1/8	True	0	4	4	3	3a	3	37/4	False	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
111	6	9.25	65	-1	F	0	2.0	2	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	37/4	False	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
111	6	9.25	67	1	G	0	2.0	2	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	37/4	False	True				False	9		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
123	6	10.25	48	0	C	0	3.0	3	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	41/4	False	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
123	6	10.25	60	0	C	0	3.0	3	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	41/4	False	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
123	6	10.25	64	4	E	0	3.0	3	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	41/4	False	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
123	6	10.25	67	1	G	0	3.0	3	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	41/4	False	True				False	10		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
135	6	11.25	47	5	B	0	4.0	4	True	4	4	2	1	1/8	True	0	4	4	3	3a	2	45/4	False	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	V7	5	6	0	0	3	4	5	E	B	C	A	dominant seventh chord	2	True	True	True	True	True	5	5	2	7	True	False	True
135	6	11.25	62	2	D	0	4.0	4	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	45/4	False	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	V7	5	6	0	0	3	4	5	E	B	C	A	dominant seventh chord	2	True	True	True	True	True	2	2	-1	2	True	False	False
135	6	11.25	64	4	E	0	4.0	4	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	45/4	False	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	V7	5	6	0	0	3	4	5	E	B	C	A	dominant seventh chord	2	True	True	True	True	True	4	4	1	3	True	True	False
135	6	11.25	68	8	G	1	4.0	4	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	45/4	False	True				False	11		V43/vi	C	I		V43/vi	V		43		vi	Mm7	False	False	(5, 2, 4, 8)	()	4	5	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V43/vi	V43/vi, major		V43/vi, major	vi	vi	V7	5	6	0	0	3	4	5	E	B	C	A	dominant seventh chord	2	True	True	True	True	True	8	8	5	#5	True	False	False
147	6	12.25	45	3	A	0	1.0	1	True	4	4	2	1	1/8	True	0	5	5	4	4a	2	49/4	False	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
147	6	12.25	60	0	C	0	1.0	1	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	49/4	False	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
147	6	12.25	64	4	E	0	1.0	1	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	49/4	False	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	True	True	True	True	4	4	4	3	True	False	False
147	6	12.25	69	3	A	0	1.0	1	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	49/4	False	True				False	12		vi	C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	True	True	True	True	3	3	3	6	True	True	True
159	6	13.25	41	-1	F	0	2.0	2	True	4	4	2	1	1/8	True	0	5	5	4	4a	2	53/4	False	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
159	6	13.25	60	0	C	0	2.0	2	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	53/4	False	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
159	6	13.25	65	-1	F	0	2.0	2	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	53/4	False	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
159	6	13.25	69	3	A	0	2.0	2	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	53/4	False	True				False	13		IV	C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
171	24	14.25	43	1	G	0	3.0	3	True	4	4	2	1	1/2	True	0	5	5	4	4a	2	57/4	False	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
171	12	14.25	59	5	B	0	3.0	3	True	4	4	1	1	1/4	True	0	5	5	4	4a	3	57/4	False	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
171	12	14.25	62	2	D	0	3.0	3	True	4	4	1	1	1/4	True	0	5	5	4	4a	4	57/4	False	True				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
183	9	15.25	59	5	B	0	4.0	4	True	4	4	1	1	3/16	False	0	5	5	4	4a	3	61/4	False	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
183	9	15.25	62	2	D	0	4.0	4	True	4	4	1	1	3/16	False	0	5	5	4	4a	4	61/4	False	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
192	3	16.0	55	1	G	0	4.75	0	False	4	4	1	1	1/16	True	0	5	5	4	4a	3	16	False	False				False	14		V	C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
195	6	16.25	48	0	C	0	1.0	1	True	4	4	2	2	1/8	True	0	6	6	5	5a	3	65/4	False	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
195	6	16.25	52	4	E	0	1.0	1	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	65/4	False	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
195	6	16.25	55	1	G	0	1.0	1	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	65/4	False	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
195	6	16.25	60	0	C	0	1.0	1	True	4	4	1	1	1/8	True	0	6	6	5	5a	4	65/4	False	True				False	15		I	C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
207	6	17.25	50	2	D	0	2.0	2	True	4	4	2	2	1/8	True	0	6	6	5	5a	3	69/4	False	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
207	6	17.25	53	-1	F	0	2.0	2	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	69/4	False	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	-1	-1	-1	4	True	False	False
207	6	17.25	55	1	G	0	2.0	2	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	69/4	False	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	1	1	1	5	True	True	False
207	6	17.25	59	5	B	0	2.0	2	True	4	4	1	1	1/8	True	0	6	6	5	5a	3	69/4	False	True				False	16		V43	C	I		V43	V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		0	0	0	1	2	G	D	C	C	dominant seventh chord	2	True	True	True	True	True	5	5	5	7	True	False	False
219	6	18.25	52	4	E	0	3.0	3	True	4	4	2	2	1/8	True	0	6	6	5	5a	3	73/4	False	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
219	6	18.25	55	1	G	0	3.0	3	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	73/4	False	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
219	6	18.25	60	0	C	0	3.0	3	True	4	4	1	1	1/8	True	0	6	6	5	5a	4	73/4	False	True				False	17		I6	C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
