onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
2070	6	86.25	80	8	G	1	3.25	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	5	345/4	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	2	1	1	5	True	False	False
2076	6	86.5	73	7	C	1	3.5	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	5	173/2	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2082	6	86.75	85	7	C	1	3.75	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	6	347/4	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2088	24	87.0	53	11	E	1	4.0	4	True	4	4	2	1	1/4	True	6	25	25	24	24a	3	87	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	5	4	4	3	True	False	True
2088	24	87.0	56	8	G	1	4.0	4	True	4	4	2	1	1/4	True	6	25	25	24	24a	3	87	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	2	1	1	5	True	False	False
2088	24	87.0	61	7	C	1	4.0	4	True	4	4	2	1	1/4	True	6	25	25	24	24a	4	87	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2088	6	87.0	85	7	C	1	4.0	4	True	4	4	1	1	1/16	True	6	25	25	24	24a	6	87	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2094	6	87.25	80	8	G	1	4.25	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	5	349/4	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	2	1	1	5	True	False	False
2100	6	87.5	73	7	C	1	4.5	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	5	175/2	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2106	6	87.75	85	7	C	1	4.75	0	False	4	4	1	1	1/16	True	6	25	25	24	24a	6	351/4	False	False				False	68		I6	F#	V		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	V	V, major	I		V	V	False	I6	I6, major		I6, major		I	I	1		6	7	7	7	11	C#	E#	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2112	24	88.0	52	4	E	0	1.0	1	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	88	False	True				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-2	-3	-3	b3	False	False	False
2112	24	88.0	55	1	G	0	1.0	1	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	88	False	True				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-5	-6	-6	b5	False	False	False
2112	24	88.0	61	7	C	1	1.0	1	True	4	4	2	1	1/4	True	6	26	26	25	25a	4	88	False	True				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2112	6	88.0	85	7	C	1	1.0	1	True	4	4	1	1	1/16	True	6	26	26	25	25a	6	88	False	True				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2118	6	88.25	79	13	F	2	1.25	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	353/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	7	6	6	#4	True	False	False
2124	6	88.5	73	7	C	1	1.5	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	177/2	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2130	6	88.75	85	7	C	1	1.75	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	6	355/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2136	24	89.0	52	4	E	0	2.0	2	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	89	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-2	-3	-3	b3	False	False	False
2136	24	89.0	55	1	G	0	2.0	2	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	89	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-5	-6	-6	b5	False	False	False
2136	24	89.0	61	7	C	1	2.0	2	True	4	4	2	1	1/4	True	6	26	26	25	25a	4	89	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2136	6	89.0	85	7	C	1	2.0	2	True	4	4	1	1	1/16	True	6	26	26	25	25a	6	89	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2142	6	89.25	79	13	F	2	2.25	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	357/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	7	6	6	#4	True	False	False
2148	6	89.5	73	7	C	1	2.5	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	179/2	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2154	6	89.75	85	7	C	1	2.75	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	6	359/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2160	24	90.0	52	4	E	0	3.0	3	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	90	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-2	-3	-3	b3	False	False	False
2160	24	90.0	55	1	G	0	3.0	3	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	90	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-5	-6	-6	b5	False	False	False
2160	24	90.0	61	7	C	1	3.0	3	True	4	4	2	1	1/4	True	6	26	26	25	25a	4	90	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2160	6	90.0	85	7	C	1	3.0	3	True	4	4	1	1	1/16	True	6	26	26	25	25a	6	90	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2166	6	90.25	79	13	F	2	3.25	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	361/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	7	6	6	#4	True	False	False
2172	6	90.5	73	7	C	1	3.5	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	181/2	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2178	6	90.75	85	7	C	1	3.75	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	6	363/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2184	24	91.0	52	4	E	0	4.0	4	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	91	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-2	-3	-3	b3	False	False	False
2184	24	91.0	55	1	G	0	4.0	4	True	4	4	2	1	1/4	True	6	26	26	25	25a	3	91	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	-5	-6	-6	b5	False	False	False
2184	24	91.0	61	7	C	1	4.0	4	True	4	4	2	1	1/4	True	6	26	26	25	25a	4	91	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2184	6	91.0	85	7	C	1	4.0	4	True	4	4	1	1	1/16	True	6	26	26	25	25a	6	91	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2190	6	91.25	79	13	F	2	4.25	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	365/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	7	6	6	#4	True	False	False
2196	6	91.5	73	7	C	1	4.5	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	5	183/2	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2202	6	91.75	85	7	C	1	4.75	0	False	4	4	1	1	1/16	True	6	26	26	25	25a	6	367/4	False	False				False	69		I6(#4#2)	F#	V		I6(#4#2)		I		6	#4#2		M	False	False	(9, 6, 0)	()	0	9	major	major	V	V, major	I		V	V	False	I6	I6, major		I6(#4#2), major		I	I	1		6	7	7	7	16	C#	D##	C#	C#	major triad	1	True	True	True	True	True	1	0	0	1	True	True	False
2208	24	92.0	45	3	A	0	1.0	1	True	4	4	2	1	1/4	True	6	27	27	26	26a	2	92	False	True				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-3	-4	-5	b6	True	False	True
2208	24	92.0	49	7	C	1	1.0	1	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	92	False	True				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2208	24	92.0	52	4	E	0	1.0	1	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	92	False	True				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-2	-3	-4	b3	True	False	False
2208	24	92.0	55	1	G	0	1.0	1	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	92	False	True				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-5	-6	-7	b5	False	False	False
2208	6	92.0	85	7	C	1	1.0	1	True	4	4	1	1	1/16	True	6	27	27	26	26a	6	92	False	True				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2214	6	92.25	79	13	F	2	1.25	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	369/4	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	7	6	5	#4	True	True	False
2220	6	92.5	73	7	C	1	1.5	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	185/2	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2226	6	92.75	85	7	C	1	1.75	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	6	371/4	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2232	24	93.0	45	3	A	0	2.0	2	True	4	4	2	1	1/4	True	6	27	27	26	26a	2	93	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-3	-4	-5	b6	True	False	True
2232	24	93.0	49	7	C	1	2.0	2	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	93	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2232	24	93.0	52	4	E	0	2.0	2	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	93	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-2	-3	-4	b3	True	False	False
2232	24	93.0	55	1	G	0	2.0	2	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	93	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-5	-6	-7	b5	False	False	False
2232	6	93.0	85	7	C	1	2.0	2	True	4	4	1	1	1/16	True	6	27	27	26	26a	6	93	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2238	6	93.25	79	13	F	2	2.25	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	373/4	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	7	6	5	#4	True	True	False
2244	6	93.5	73	7	C	1	2.5	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	187/2	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2250	6	93.75	85	7	C	1	2.75	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	6	375/4	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2256	24	94.0	45	3	A	0	3.0	3	True	4	4	2	1	1/4	True	6	27	27	26	26a	2	94	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-3	-4	-5	b6	True	False	True
2256	24	94.0	49	7	C	1	3.0	3	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	94	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2256	24	94.0	52	4	E	0	3.0	3	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	94	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-2	-3	-4	b3	True	False	False
2256	24	94.0	55	1	G	0	3.0	3	True	4	4	2	1	1/4	True	6	27	27	26	26a	3	94	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	-5	-6	-7	b5	False	False	False
2256	6	94.0	85	7	C	1	3.0	3	True	4	4	1	1	1/16	True	6	27	27	26	26a	6	94	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
2262	6	94.25	79	13	F	2	3.25	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	377/4	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	7	6	5	#4	True	True	False
2268	6	94.5	73	7	C	1	3.5	0	False	4	4	1	1	1/16	True	6	27	27	26	26a	5	189/2	False	False				False	70		Ger6	F#	V		Ger6	Ger	vii	o	65	b3	V	Ger	False	False	(-4, 0, -3, 6)	()	6	-4	major	major	V	V, major	vii/V	V	V/V	II	False	viio65/V	viio65/V, major		Ger6, major	V	V	Ger7	7	5	6	7	8	13	3	F##	A	C#	G#	German augmented sixth chord	1	True	True	True	True	True	1	0	-1	1	True	False	False
