onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	0.0	50	2	D	0	1.0	1	True	6	8	4	1	1/4	True	2	1	1	1	1a	3	0	True	True			{	False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
2	2	0.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	2	1	1	1	1a	5	1/2	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
4	2	0.667	52	4	E	0	1.667	0	False	6	8	4	1	1/8	True	2	1	1	1	1a	3	1	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
4	2	0.667	74	2	D	0	1.667	0	False	6	8	1	1	1/8	True	2	1	1	1	1a	5	1	False	False				False	0	D.I{	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
6	2	1.0	54	6	F	1	2.0	2	True	6	8	4	1	1/8	True	2	1	1	1	1a	3	3/2	False	True				False	1	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		2	2	2	2	6	D	F#	D	D	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
6	2	1.0	69	3	A	0	2.0	2	True	6	8	1	1	1/8	True	2	1	1	1	1a	4	3/2	False	True				False	1	I6	D	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		2	2	2	2	6	D	F#	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
8	4	1.333	55	1	G	0	2.333	0	False	6	8	4	1	1/4	True	2	1	1	1	1a	3	2	False	True				False	2	IV	D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
8	2	1.333	71	5	B	0	2.333	0	False	6	8	1	1	1/8	True	2	1	1	1	1a	4	2	False	True				False	2	IV	D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
10	2	1.667	71	5	B	0	2.667	0	False	6	8	1	1	1/8	True	2	1	1	1	1a	4	5/2	False	False				False	2	IV	D	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	3	3	3	6	True	False	False
12	2	2.0	50	2	D	0	1.0	1	True	6	8	4	1	1/8	True	2	2	2	2	2a	3	3	False	True				False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	2	2.0	66	6	F	1	1.0	1	True	6	8	1	1	1/8	True	2	2	2	2	2a	4	3	False	True				False	3	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
14	4	2.333	62	2	D	0	1.333	0	False	6	8	4	1	1/4	True	2	2	2	2	2a	4	7/2	False	True				False	4	vi6	D	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		2	2	2	5	2	B	D	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	False	True
14	1	2.333	71	5	B	0	1.333	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	7/2	False	True				False	4	vi6	D	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		2	2	2	5	2	B	D	D	D	minor triad	1	True	True	True	True	True	3	3	3	6	True	True	False
15	1	2.5	69	3	A	0	1.5	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	15/4	False	False				False	4	vi6	D	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		2	2	2	5	2	B	D	D	D	minor triad	1	True	True	True	True	True	1	1	1	5	False	False	False
16	1	2.667	67	1	G	0	1.667	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	4	False	False				False	4	vi6	D	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		2	2	2	5	2	B	D	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
17	1	2.833	66	6	F	1	1.833	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	17/4	False	False				False	4	vi6	D	I		vi6	vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		2	2	2	5	2	B	D	D	D	minor triad	1	True	True	True	True	True	4	4	4	3	True	False	False
18	2	3.0	62	2	D	0	2.0	2	True	6	8	4	1	1/8	False	2	2	2	2	2a	4	9/2	False	True				False	5	ii2	D	I		ii2	ii		2			mm7	False	False	(0, 2, -1, 3)	()	2	0	major	major	I	I, major	ii		I	I	False	ii2	ii2, major		ii2, major		ii	ii7	2		2	2	2	4	2	E	D	D	D	minor seventh chord	3	True	True	True	True	True	0	0	0	1	True	False	True
18	2	3.0	64	4	E	0	2.0	2	True	6	8	1	1	1/8	True	2	2	2	2	2a	4	9/2	False	True				False	5	ii2	D	I		ii2	ii		2			mm7	False	False	(0, 2, -1, 3)	()	2	0	major	major	I	I, major	ii		I	I	False	ii2	ii2, major		ii2, major		ii	ii7	2		2	2	2	4	2	E	D	D	D	minor seventh chord	3	True	True	True	True	True	2	2	2	2	True	True	False
20	4	3.333	61	7	C	1	2.333	0	False	6	8	4	1	1/4	True	2	2	2	2	2a	4	5	False	True				False	6	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
20	1	3.333	69	3	A	0	2.333	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	5	False	True				False	6	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
21	1	3.5	67	1	G	0	2.5	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	21/4	False	False				False	6	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
22	1	3.667	66	6	F	1	2.667	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	11/2	False	False				False	6	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	4	4	4	3	False	False	False
23	1	3.833	64	4	E	0	2.833	0	False	6	8	1	1	1/16	True	2	2	2	2	2a	4	23/4	False	False				False	6	V6	D	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
24	6	4.0	59	5	B	0	1.0	1	True	6	8	4	1	3/8	True	2	3	3	3	3a	3	6	False	True				False	7	IV6	D	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
24	2	4.0	62	2	D	0	1.0	1	True	6	8	1	1	1/8	True	2	3	3	3	3a	4	6	False	True				False	7	IV6	D	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
26	2	4.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	2	3	3	3	3a	5	13/2	False	False				False	7	IV6	D	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
28	2	4.667	74	2	D	0	1.667	0	False	6	8	1	1	1/8	True	2	3	3	3	3a	5	7	False	False				False	7	IV6	D	I		IV6	IV		6			M	False	False	(3, 0, -1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6, major		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
30	2	5.0	57	3	A	0	2.0	2	True	6	8	4	1	1/8	True	2	3	3	3	3a	3	15/2	False	True				False	8	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	2	5.0	74	2	D	0	2.0	2	True	6	8	1	1	1/8	True	2	3	3	3	3a	5	15/2	False	True				False	8	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
32	4	5.333	45	3	A	0	2.333	0	False	6	8	4	1	1/4	True	2	3	3	3	3a	2	8	False	True				False	9	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	2	5.333	76	4	E	0	2.333	0	False	6	8	1	1	1/8	True	2	3	3	3	3a	5	8	False	True				False	9	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
34	1	5.667	74	2	D	0	2.667	0	False	6	8	1	1	1/16	True	2	3	3	3	3a	5	17/2	False	False				False	9	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
35	1	5.833	76	4	E	0	2.833	0	False	6	8	1	1	1/16	True	2	3	3	3	3a	5	35/4	False	False				False	9	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
36	3	6.0	50	2	D	0	1.0	1	True	6	8	4	1	3/16	True	2	4	4	4	4a	3	9	False	True				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	2	6.0	78	6	F	1	1.0	1	True	6	8	1	1	1/8	True	2	4	4	4	4a	5	9	False	True				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
38	2	6.333	78	6	F	1	1.333	0	False	6	8	1	1	1/8	True	2	4	4	4	4a	5	19/2	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
38	2	6.333	81	3	A	0	1.333	0	False	6	8	2	1	1/8	True	2	4	4	4	4a	5	19/2	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
39	1	6.5	52	4	E	0	1.5	0	False	6	8	4	1	1/16	True	2	4	4	4	4a	3	39/4	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
40	1	6.667	54	6	F	1	1.667	0	False	6	8	4	1	1/16	True	2	4	4	4	4a	3	10	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
40	2	6.667	78	6	F	1	1.667	0	False	6	8	1	1	1/8	True	2	4	4	4	4a	5	10	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
40	2	6.667	81	3	A	0	1.667	0	False	6	8	2	1	1/8	True	2	4	4	4	4a	5	10	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
41	1	6.833	56	8	G	1	1.833	0	False	6	8	4	1	1/16	True	2	4	4	4	4a	3	41/4	False	False				False	10	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
42	2	7.0	57	3	A	0	2.0	2	True	6	8	4	1	1/8	True	2	4	4	4	4a	3	21/2	False	True				False	11	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
42	2	7.0	73	7	C	1	2.0	2	True	6	8	1	1	1/8	True	2	4	4	4	4a	5	21/2	False	True				False	11	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
42	2	7.0	76	4	E	0	2.0	2	True	6	8	2	1	1/8	True	2	4	4	4	4a	5	21/2	False	True				False	11	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
44	4	7.333	57	3	A	0	2.333	0	False	6	8	4	1	1/4	True	2	4	4	4	4a	3	11	False	True				False	12	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
44	2	7.333	74	2	D	0	2.333	0	False	6	8	1	1	1/8	True	2	4	4	4	4a	5	11	False	True				False	12	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
44	2	7.333	78	6	F	1	2.333	0	False	6	8	2	1	1/8	True	2	4	4	4	4a	5	11	False	True				False	12	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
46	2	7.667	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	2	4	4	4	4a	5	23/2	False	False				False	12	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
46	2	7.667	78	6	F	1	2.667	0	False	6	8	2	1	1/8	True	2	4	4	4	4a	5	23/2	False	False				False	12	V(64)	D	I		V(64)	V			64		M	False	False	(1, 0, 4)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V(64), major		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	2	8.0	57	3	A	0	1.0	1	True	6	8	4	1	1/8	False	2	5	5	5	5a	3	12	False	True				False	13	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
48	2	8.0	69	3	A	0	1.0	1	True	6	8	1	1	1/8	True	2	5	5	5	5a	4	12	False	True				False	13	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
48	2	8.0	73	7	C	1	1.0	1	True	6	8	2	1	1/8	True	2	5	5	5	5a	5	12	False	True				False	13	V	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
50	4	8.333	50	2	D	0	1.333	0	False	6	8	4	1	1/4	True	2	5	5	5	5a	3	25/2	False	True				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
50	1	8.333	78	6	F	1	1.333	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	25/2	False	True				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
50	4	8.333	81	3	A	0	1.333	0	False	6	8	1	1	1/4	True	2	5	5	5	5a	5	25/2	False	True				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
51	1	8.5	76	4	E	0	1.5	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	51/4	False	False				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
52	1	8.667	74	2	D	0	1.667	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	13	False	False				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
53	1	8.833	73	7	C	1	1.833	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	53/4	False	False				False	14	I	D	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
54	2	9.0	52	4	E	0	2.0	2	True	6	8	4	1	1/8	True	2	5	5	5	5a	3	27/2	False	True				False	15	V(4)/V	D	I		V(4)/V	V			4	V	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V(4)/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
54	2	9.0	71	5	B	0	2.0	2	True	6	8	2	1	1/8	True	2	5	5	5	5a	4	27/2	False	True				False	15	V(4)/V	D	I		V(4)/V	V			4	V	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V(4)/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	3	3	2	6	True	False	False
54	2	9.0	81	3	A	0	2.0	2	True	6	8	1	1	1/8	False	2	5	5	5	5a	5	27/2	False	True				False	15	V(4)/V	D	I		V(4)/V	V			4	V	M	False	False	(2, 1, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V(4)/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	1	1	0	5	True	False	False
56	4	9.333	40	4	E	0	2.333	0	False	6	8	4	1	1/4	True	2	5	5	5	5a	2	14	False	True				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
56	1	9.333	76	4	E	0	2.333	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	14	False	True				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
56	4	9.333	80	8	G	1	2.333	0	False	6	8	1	1	1/4	True	2	5	5	5	5a	5	14	False	True				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	6	6	5	#4	True	False	False
57	1	9.5	74	2	D	0	2.5	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	57/4	False	False				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	0	0	-1	1	False	False	False
58	1	9.667	73	7	C	1	2.667	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	5	29/2	False	False				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	5	5	4	7	False	False	False
59	1	9.833	71	5	B	0	2.833	0	False	6	8	2	1	1/16	True	2	5	5	5	5a	4	59/4	False	False				False	16	V/V	D	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	2	2	3	4	4	E	E	D	A	major triad	0	True	True	True	True	True	3	3	2	6	True	False	False
60	2	10.0	45	3	A	0	1.0	1	True	6	8	4	1	1/8	True	2	6	6	6	6a	2	15	False	True	HC	HC		False	17	V|HC	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	2	10.0	69	3	A	0	1.0	1	True	6	8	2	1	1/8	True	2	6	6	6	6a	4	15	False	True	HC	HC		False	17	V|HC	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	2	10.0	81	3	A	0	1.0	1	True	6	8	1	1	1/8	True	2	6	6	6	6a	5	15	False	True	HC	HC		False	17	V|HC	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
62	4	10.333	57	3	A	0	1.333	0	False	6	8	4	1	1/4	True	2	6	6	6	6a	3	31/2	False	False				False	17	V|HC	D	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
