onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
36	8	9.0	77	-1	F	0	1.0	1	True	3	4	1	1	1/2	True	-1	4	4	4	4a	5	9	False	True	HC	HC	}	True	7	V|HC}	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
44	4	11.0	53	-1	F	0	3.0	3	True	3	4	3	1	1/4	True	-1	4	4	4	4a	3	11	False	False			{	False	8	V{	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
44	4	11.0	53	-1	F	0	3.0	3	True	3	4	4	1	1/4	True	-1	4	4	4	4a	3	11	False	False			{	False	8	V{	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
44	4	11.0	69	3	A	0	3.0	3	True	3	4	1	1	1/4	True	-1	4	4	4	4a	4	11	False	False			{	False	8	V{	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
44	4	11.0	77	-1	F	0	3.0	3	True	3	4	2	1	1/4	True	-1	4	4	4	4a	5	11	False	False			{	False	8	V{	Bb	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-2	-2	-2	-1	-1	F	F	Bb	Bb	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
48	4	12.0	55	1	G	0	1.0	1	True	3	4	3	1	1/4	True	-1	5	5	5	5a	3	12	False	True				False	9	IV6(2)	Bb	I		IV6(2)	IV		6	2		M	False	False	(3, 0, 1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6(2), major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
48	4	12.0	55	1	G	0	1.0	1	True	3	4	4	1	1/4	True	-1	5	5	5	5a	3	12	False	True				False	9	IV6(2)	Bb	I		IV6(2)	IV		6	2		M	False	False	(3, 0, 1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6(2), major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	True	True	True	True	3	3	3	6	True	False	True
48	4	12.0	70	-2	B	-1	1.0	1	True	3	4	1	1	1/4	True	-1	5	5	5	5a	4	12	False	True				False	9	IV6(2)	Bb	I		IV6(2)	IV		6	2		M	False	False	(3, 0, 1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6(2), major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	True	True	True	True	0	0	0	1	True	False	False
48	4	12.0	77	-1	F	0	1.0	1	True	3	4	2	1	1/4	False	-1	5	5	5	5a	5	12	False	True				False	9	IV6(2)	Bb	I		IV6(2)	IV		6	2		M	False	False	(3, 0, 1)	()	-1	3	major	major	I	I, major	IV		I	I	False	IV6	IV6, major		IV6(2), major		IV	IV	4		-2	-2	-2	-3	1	Eb	G	Bb	Bb	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
52	6	13.0	57	3	A	0	2.0	2	True	3	4	3	1	3/8	True	-1	5	5	5	5a	3	13	False	True				False	10	viio	Bb	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-2	-2	-2	3	3	A	A	Bb	Bb	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
