onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	51	-3	E	-1	1.0	1	True	4	4	2	1	1/8	True	-3	1	1	1	1a	3	0	True	True			{	False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	24	0.0	63	-3	E	-1	1.0	1	True	4	4	1	1	1/4	True	-3	1	1	1	1a	4	0	True	True			{	False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	12	0.5	55	1	G	0	1.5	0	False	4	4	2	1	1/8	True	-3	1	1	1	1a	3	1/2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
24	12	1.0	51	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-3	1	1	1	1a	3	1	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	24	1.0	63	-3	E	-1	2.0	2	True	4	4	1	1	1/4	True	-3	1	1	1	1a	4	1	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	12	1.5	55	1	G	0	2.5	0	False	4	4	2	1	1/8	True	-3	1	1	1	1a	3	3/2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
48	12	2.0	51	-3	E	-1	3.0	3	True	4	4	2	1	1/8	True	-3	1	1	1	1a	3	2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	36	2.0	63	-3	E	-1	3.0	3	True	4	4	1	1	3/8	True	-3	1	1	1	1a	4	2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
60	12	2.5	55	1	G	0	3.5	0	False	4	4	2	1	1/8	True	-3	1	1	1	1a	3	5/2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
72	12	3.0	51	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-3	1	1	1	1a	3	3	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	12	3.5	55	1	G	0	4.5	0	False	4	4	2	1	1/8	True	-3	1	1	1	1a	3	7/2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
84	6	3.5	62	2	D	0	4.5	0	False	4	4	1	1	1/16	True	-3	1	1	1	1a	4	7/2	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
90	6	3.75	63	-3	E	-1	4.75	0	False	4	4	1	1	1/16	True	-3	1	1	1	1a	4	15/4	False	False				False	0	Eb.I[I{		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
96	12	4.0	51	-3	E	-1	1.0	1	True	4	4	2	1	1/8	True	-3	2	2	2	2a	3	4	False	True				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	0	0	0	1	False	False	False
96	6	4.0	65	-1	F	0	1.0	1	True	4	4	1	1	1/16	True	-3	2	2	2	2a	4	4	False	True				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
102	18	4.25	68	-4	A	-1	1.25	0	False	4	4	1	1	3/16	True	-3	2	2	2	2a	4	17/4	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
108	12	4.5	56	-4	A	-1	1.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	3	9/2	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
120	12	5.0	51	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-3	2	2	2	2a	3	5	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	0	0	0	1	False	False	False
120	6	5.0	62	2	D	0	2.0	2	True	4	4	1	1	1/16	True	-3	2	2	2	2a	4	5	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	5	5	5	7	True	True	True
126	18	5.25	65	-1	F	0	2.25	0	False	4	4	1	1	3/16	True	-3	2	2	2	2a	4	21/4	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	2	2	2	2	True	False	False
132	12	5.5	56	-4	A	-1	2.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	3	11/2	False	False				False	1	viio		Eb	I	I	viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major	I	viio, major		vii	viio	7		-3	-3	-3	2	2	D	D	Eb	Eb	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
144	12	6.0	51	-3	E	-1	3.0	3	True	4	4	2	1	1/8	True	-3	2	2	2	2a	3	6	False	True				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
144	24	6.0	63	-3	E	-1	3.0	3	True	4	4	1	1	1/4	True	-3	2	2	2	2a	4	6	False	True				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
156	12	6.5	55	1	G	0	3.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	3	13/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
168	12	7.0	51	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-3	2	2	2	2a	3	7	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
168	6	7.0	67	1	G	0	4.0	4	True	4	4	1	1	1/16	True	-3	2	2	2	2a	4	7	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
174	6	7.25	68	-4	A	-1	4.25	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	29/4	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
180	12	7.5	55	1	G	0	4.5	0	False	4	4	2	1	1/8	True	-3	2	2	2	2a	3	15/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
180	6	7.5	70	-2	B	-1	4.5	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	4	15/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
186	6	7.75	72	0	C	0	4.75	0	False	4	4	1	1	1/16	True	-3	2	2	2	2a	5	31/4	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
192	12	8.0	51	-3	E	-1	1.0	1	True	4	4	2	1	1/8	True	-3	3	3	3	3a	3	8	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
192	24	8.0	70	-2	B	-1	1.0	1	True	4	4	1	1	1/4	True	-3	3	3	3	3a	4	8	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
204	12	8.5	55	1	G	0	1.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	3	17/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
216	12	9.0	51	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	3	3a	3	9	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
216	24	9.0	70	-2	B	-1	2.0	2	True	4	4	1	1	1/4	True	-3	3	3	3	3a	4	9	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
228	12	9.5	55	1	G	0	2.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	3	19/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
240	12	10.0	51	-3	E	-1	3.0	3	True	4	4	2	1	1/8	True	-3	3	3	3	3a	3	10	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
240	6	10.0	70	-2	B	-1	3.0	3	True	4	4	1	1	1/16	True	-3	3	3	3	3a	4	10	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
246	18	10.25	72	0	C	0	3.25	0	False	4	4	1	1	3/16	True	-3	3	3	3	3a	5	41/4	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
252	12	10.5	55	1	G	0	3.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	3	21/2	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
264	12	11.0	51	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-3	3	3	3	3a	3	11	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
264	6	11.0	74	2	D	0	4.0	4	True	4	4	1	1	1/16	True	-3	3	3	3	3a	5	11	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	5	5	5	7	False	False	False
270	18	11.25	75	-3	E	-1	4.25	0	False	4	4	1	1	3/16	True	-3	3	3	3	3a	5	45/4	False	False				False	2	I		Eb	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
