onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
82	2	6.833	52	4	E	0	4.833	0	False	4	4	2	1	1/24	True	4	2	2	1	1a	3	41/6	False	False				False	13		viio6/V	E	I		viio6/V	vii	o	6		V	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	vii/V	V	V/I	V	False	viio6/V	viio6/V, major		viio6/V, major	V	V	viio	7	5	4	4	5	10	7	A#	C#	E	B	diminished triad	1	True	True	True	True	True	0	0	-1	1	True	False	False
84	2	7.0	51	9	D	1	1.0	1	True	4	4	2	1	1/24	True	4	3	3	2	2a	3	7	False	True	IAC	IAC	}	True	14		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	5	5	4	7	True	False	True
84	6	7.0	71	5	B	0	1.0	1	True	4	4	1	2	1/8	True	4	3	3	2	2a	4	7	False	True	IAC	IAC	}	True	14		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	1	1	0	5	True	True	False
84	24	7.0	71	5	B	0	1.0	1	True	4	4	1	1	1/2	True	4	3	3	2	2a	4	7	False	True	IAC	IAC	}	True	14		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	1	1	0	5	True	True	False
86	2	7.167	52	4	E	0	1.167	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	43/6	False	False				False	14		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	0	0	-1	1	False	False	False
88	2	7.333	54	6	F	1	1.333	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	22/3	False	False				False	14		I6/V|IAC}	E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	2	2	1	2	True	False	False
90	2	7.5	47	5	B	0	1.5	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	15/2	False	True				False	15		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
90	6	7.5	63	9	D	1	1.5	0	False	4	4	1	2	1/8	True	4	3	3	2	2a	4	15/2	False	True				False	15		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
92	2	7.667	59	5	B	0	1.667	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	23/3	False	False				False	15		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
94	2	7.833	57	3	A	0	1.833	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	47/6	False	False				False	15		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
96	2	8.0	56	8	G	1	2.0	2	True	4	4	2	1	1/24	True	4	3	3	2	2a	3	8	False	True			{	False	16		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
96	6	8.0	64	4	E	0	2.0	2	True	4	4	1	2	1/8	True	4	3	3	2	2a	4	8	False	True			{	False	16		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
98	2	8.167	57	3	A	0	2.167	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	49/6	False	False				False	16		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
100	2	8.333	59	5	B	0	2.333	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	25/3	False	False				False	16		I6{	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
102	2	8.5	52	4	E	0	2.5	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	17/2	False	True				False	17		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
102	6	8.5	68	8	G	1	2.5	0	False	4	4	1	2	1/8	True	4	3	3	2	2a	4	17/2	False	True				False	17		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
104	2	8.667	54	6	F	1	2.667	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	26/3	False	False				False	17		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
106	2	8.833	56	8	G	1	2.833	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	53/6	False	False				False	17		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
108	2	9.0	51	9	D	1	3.0	3	True	4	4	2	1	1/24	True	4	3	3	2	2a	3	9	False	True				False	18		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
108	6	9.0	66	6	F	1	3.0	3	True	4	4	1	2	1/8	True	4	3	3	2	2a	4	9	False	True				False	18		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
108	6	9.0	71	5	B	0	3.0	3	True	4	4	1	1	1/8	False	4	3	3	2	2a	4	9	False	True				False	18		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
110	2	9.167	52	4	E	0	3.167	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	55/6	False	False				False	18		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	False	False	False
112	2	9.333	54	6	F	1	3.333	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	28/3	False	False				False	18		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
114	2	9.5	47	5	B	0	3.5	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	19/2	False	True				False	19		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
114	6	9.5	63	9	D	1	3.5	0	False	4	4	1	2	1/8	True	4	3	3	2	2a	4	19/2	False	True				False	19		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
114	18	9.5	71	5	B	0	3.5	0	False	4	4	1	1	3/8	True	4	3	3	2	2a	4	19/2	False	True				False	19		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
116	2	9.667	49	7	C	1	3.667	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	29/3	False	False				False	19		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
118	2	9.833	51	9	D	1	3.833	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	59/6	False	False				False	19		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
120	2	10.0	44	8	G	1	4.0	4	True	4	4	2	1	1/24	True	4	3	3	2	2a	2	10	False	True				False	20		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
120	6	10.0	64	4	E	0	4.0	4	True	4	4	1	2	1/8	True	4	3	3	2	2a	4	10	False	True				False	20		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
122	2	10.167	45	3	A	0	4.167	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	61/6	False	False				False	20		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
124	2	10.333	47	5	B	0	4.333	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	31/3	False	False				False	20		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
126	2	10.5	40	4	E	0	4.5	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	21/2	False	True				False	21		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
126	6	10.5	68	8	G	1	4.5	0	False	4	4	1	2	1/8	True	4	3	3	2	2a	4	21/2	False	True				False	21		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
128	2	10.667	47	5	B	0	4.667	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	2	32/3	False	False				False	21		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
130	2	10.833	52	4	E	0	4.833	0	False	4	4	2	1	1/24	True	4	3	3	2	2a	3	65/6	False	False				False	21		I	E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
132	2	11.0	51	9	D	1	1.0	1	True	4	4	2	1	1/24	True	4	4	4	3	3a	3	11	False	True				False	22		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	5	5	5	7	True	False	True
132	6	11.0	66	6	F	1	1.0	1	True	4	4	1	2	1/8	True	4	4	4	3	3a	4	11	False	True				False	22		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
132	6	11.0	71	5	B	0	1.0	1	True	4	4	1	1	1/8	False	4	4	4	3	3a	4	11	False	True				False	22		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
134	2	11.167	52	4	E	0	1.167	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	67/6	False	False				False	22		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	False	False	False
136	2	11.333	54	6	F	1	1.333	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	34/3	False	False				False	22		V6	E	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		4	4	4	5	9	B	D#	E	E	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
138	2	11.5	47	5	B	0	1.5	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	2	23/2	False	True				False	23		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
138	6	11.5	63	9	D	1	1.5	0	False	4	4	1	2	1/8	True	4	4	4	3	3a	4	23/2	False	True				False	23		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
138	12	11.5	71	5	B	0	1.5	0	False	4	4	1	1	1/4	True	4	4	4	3	3a	4	23/2	False	True				False	23		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
140	2	11.667	54	6	F	1	1.667	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	35/3	False	False				False	23		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
142	2	11.833	57	3	A	0	1.833	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	71/6	False	False				False	23		V7	E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
144	2	12.0	56	8	G	1	2.0	2	True	4	4	2	1	1/24	True	4	4	4	3	3a	3	12	False	True				False	24		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
144	6	12.0	64	4	E	0	2.0	2	True	4	4	1	2	1/8	True	4	4	4	3	3a	4	12	False	True				False	24		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
146	2	12.167	58	10	A	1	2.167	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	73/6	False	False				False	24		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	6	6	6	#4	False	False	False
148	2	12.333	59	5	B	0	2.333	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	37/3	False	False				False	24		I6	E	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		4	4	4	4	8	E	G#	E	E	major triad	1	True	True	True	True	True	1	1	1	5	True	False	False
150	2	12.5	49	7	C	1	2.5	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	25/2	False	True				False	25		ii/V	E	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	ii	2	5	4	4	5	7	7	C#	C#	E	B	minor triad	0	True	True	True	True	True	3	3	2	6	True	True	True
150	6	12.5	68	8	G	1	2.5	0	False	4	4	1	2	1/8	True	4	4	4	3	3a	4	25/2	False	True				False	25		ii/V	E	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	ii	2	5	4	4	5	7	7	C#	C#	E	B	minor triad	0	True	True	True	True	True	4	4	3	3	True	False	False
150	12	12.5	76	4	E	0	2.5	0	False	4	4	1	1	1/4	True	4	4	4	3	3a	5	25/2	False	True				False	25		ii/V	E	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	ii	2	5	4	4	5	7	7	C#	C#	E	B	minor triad	0	True	True	True	True	True	0	0	-1	1	True	False	False
152	2	12.667	51	9	D	1	2.667	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	38/3	False	False				False	25		ii/V	E	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	ii	2	5	4	4	5	7	7	C#	C#	E	B	minor triad	0	True	True	True	True	True	5	5	4	7	False	False	False
154	2	12.833	52	4	E	0	2.833	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	77/6	False	False				False	25		ii/V	E	I		ii/V	ii				V	m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii/V	ii/V, major		ii/V, major	V	V	ii	2	5	4	4	5	7	7	C#	C#	E	B	minor triad	0	True	True	True	True	True	0	0	-1	1	True	False	False
156	2	13.0	42	6	F	1	3.0	3	True	4	4	2	1	1/24	True	4	4	4	3	3a	2	13	False	True				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	2	2	1	2	True	True	True
156	2	13.0	70	10	A	1	3.0	3	True	4	4	1	2	1/24	True	4	4	4	3	3a	4	13	False	True				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	6	6	5	#4	True	False	False
158	2	13.167	44	8	G	1	3.167	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	2	79/6	False	False				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	4	4	3	3	False	False	False
158	2	13.167	71	5	B	0	3.167	0	False	4	4	1	2	1/24	True	4	4	4	3	3a	4	79/6	False	False				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	1	1	0	5	False	False	False
160	2	13.333	46	10	A	1	3.333	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	2	40/3	False	False				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	6	6	5	#4	True	False	False
160	2	13.333	73	7	C	1	3.333	0	False	4	4	1	2	1/24	True	4	4	4	3	3a	5	40/3	False	False				False	26		V7/V	E	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	4	4	5	6	6	F#	F#	E	B	dominant seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
162	2	13.5	47	5	B	0	3.5	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	2	27/2	False	True				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
162	4	13.5	66	6	F	1	3.5	0	False	4	4	1	2	1/12	True	4	4	4	3	3a	4	27/2	False	True				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
162	6	13.5	75	9	D	1	3.5	0	False	4	4	1	1	1/8	True	4	4	4	3	3a	5	27/2	False	True				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
164	2	13.667	49	7	C	1	3.667	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	41/3	False	False				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
166	2	13.833	51	9	D	1	3.833	0	False	4	4	2	1	1/24	True	4	4	4	3	3a	3	83/6	False	False				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
166	2	13.833	71	5	B	0	3.833	0	False	4	4	1	2	1/24	True	4	4	4	3	3a	4	83/6	False	False				False	27		V	E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
168	2	14.0	52	4	E	0	4.0	4	True	4	4	2	1	1/24	True	4	4	4	3	3a	3	14	False	True				False	28		ii65/V	E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	True
168	6	14.0	71	5	B	0	4.0	4	True	4	4	1	2	1/8	True	4	4	4	3	3a	4	14	False	True				False	28		ii65/V	E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	1	1	0	5	True	False	False
