onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	1	1.0	63	9	D	1	3.0	3	True	4	4	1	1	1/24	True	4	1	1	0	0a	4	1	False	True				False	1		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
7	1	1.1669999999999998	64	4	E	0	3.167	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	7/6	False	False				False	1		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
8	1	1.3330000000000002	66	6	F	1	3.333	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	4/3	False	False				False	1		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
9	3	1.5	51	9	D	1	3.5	0	False	4	4	2	2	1/8	True	4	1	1	0	0a	3	3/2	False	True				False	2		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
10	1	1.6669999999999998	71	5	B	0	3.667	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	5/3	False	False				False	2		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
11	1	1.8330000000000002	69	3	A	0	3.833	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	11/6	False	False				False	2		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
12	6	2.0	52	4	E	0	4.0	4	True	4	4	2	2	1/4	True	4	1	1	0	0a	3	2	False	True				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	1	2.0	68	8	G	1	4.0	4	True	4	4	1	1	1/24	True	4	1	1	0	0a	4	2	False	True				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
13	1	2.167	69	3	A	0	4.167	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	13/6	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
14	1	2.333	71	5	B	0	4.333	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	7/3	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
15	3	2.5	56	8	G	1	4.5	0	False	4	4	2	1	1/8	True	4	1	1	0	0a	3	5/2	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
15	1	2.5	64	4	E	0	4.5	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	5/2	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	1	2.667	66	6	F	1	4.667	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	8/3	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	2	2	2	2	False	False	False
17	1	2.833	68	8	G	1	4.833	0	False	4	4	1	1	1/24	True	4	1	1	0	0a	4	17/6	False	False				False	3		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
18	6	3.0	59	5	B	0	1.0	1	True	4	4	2	1	1/4	True	4	2	2	1	1a	3	3	False	True				False	4		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
18	1	3.0	63	9	D	1	1.0	1	True	4	4	1	1	1/24	True	4	2	2	1	1a	4	3	False	True				False	4		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	5	5	5	7	True	False	False
19	1	3.167	64	4	E	0	1.167	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	19/6	False	False				False	4		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
20	1	3.333	66	6	F	1	1.333	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	10/3	False	False				False	4		V		E	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		4	4	4	5	5	B	B	E	E	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
21	3	3.5	51	9	D	1	1.5	0	False	4	4	2	2	1/8	True	4	2	2	1	1a	3	7/2	False	True				False	5		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	5	5	5	7	True	False	True
22	1	3.667	71	5	B	0	1.667	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	11/3	False	False				False	5		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	1	1	1	5	True	True	False
23	1	3.833	69	3	A	0	1.833	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	23/6	False	False				False	5		V65		E	I		V65	V		65			Mm7	False	False	(5, 2, -1, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V65	V65, major		V65, major		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
24	3	4.0	40	4	E	0	2.0	2	True	4	4	2	2	1/8	True	4	2	2	1	1a	2	4	False	True				False	6		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	1	4.0	68	8	G	1	2.0	2	True	4	4	1	1	1/24	True	4	2	2	1	1a	4	4	False	True				False	6		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
25	1	4.167	70	10	A	1	2.167	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	25/6	False	False				False	6		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	6	6	6	#4	False	False	False
26	1	4.333	71	5	B	0	2.333	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	13/3	False	False				False	6		I		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
27	3	4.5	52	4	E	0	2.5	0	False	4	4	2	1	1/8	True	4	2	2	1	1a	3	9/2	False	True				False	7		ii6/V		E	I		ii6/V	ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	ii	2	5	4	4	5	7	4	C#	E	E	B	minor triad	1	True	True	True	True	True	0	0	-1	1	True	False	True
27	1	4.5	73	7	C	1	2.5	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	9/2	False	True				False	7		ii6/V		E	I		ii6/V	ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	ii	2	5	4	4	5	7	4	C#	E	E	B	minor triad	1	True	True	True	True	True	3	3	2	6	True	True	False
28	1	4.667	75	9	D	1	2.667	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	14/3	False	False				False	7		ii6/V		E	I		ii6/V	ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	ii	2	5	4	4	5	7	4	C#	E	E	B	minor triad	1	True	True	True	True	True	5	5	4	7	False	False	False
29	1	4.833	76	4	E	0	2.833	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	29/6	False	False				False	7		ii6/V		E	I		ii6/V	ii		6		V	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii6/V	ii6/V, major		ii6/V, major	V	V	ii	2	5	4	4	5	7	4	C#	E	E	B	minor triad	1	True	True	True	True	True	0	0	-1	1	True	False	True
30	3	5.0	52	4	E	0	3.0	3	True	4	4	2	1	1/8	False	4	2	2	1	1a	3	5	False	True				False	8		V2/V		E	I		V2/V	V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	V7	5	5	4	4	5	6	4	F#	E	E	B	dominant seventh chord	3	True	True	True	True	True	0	0	-1	1	True	False	True
30	1	5.0	66	6	F	1	3.0	3	True	4	4	1	1	1/24	True	4	2	2	1	1a	4	5	False	True				False	8		V2/V		E	I		V2/V	V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	V7	5	5	4	4	5	6	4	F#	E	E	B	dominant seventh chord	3	True	True	True	True	True	2	2	1	2	True	True	False
31	1	5.167	68	8	G	1	3.167	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	31/6	False	False				False	8		V2/V		E	I		V2/V	V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	V7	5	5	4	4	5	6	4	F#	E	E	B	dominant seventh chord	3	True	True	True	True	True	4	4	3	3	False	False	False
32	1	5.333	70	10	A	1	3.333	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	16/3	False	False				False	8		V2/V		E	I		V2/V	V		2		V	Mm7	False	False	(0, 2, 6, 3)	()	2	0	major	major	I	I, major	V/V	V	V/I	V	False	V2/V	V2/V, major		V2/V, major	V	V	V7	5	5	4	4	5	6	4	F#	E	E	B	dominant seventh chord	3	True	True	True	True	True	6	6	5	#4	True	False	False
33	3	5.5	51	9	D	1	3.5	0	False	4	4	2	1	1/8	True	4	2	2	1	1a	3	11/2	False	True				False	9		I6/V		E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	5	5	4	7	True	False	True
33	1	5.5	71	5	B	0	3.5	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	11/2	False	True				False	9		I6/V		E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	1	1	0	5	True	True	False
34	1	5.667	73	7	C	1	3.667	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	17/3	False	False				False	9		I6/V		E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	3	3	2	6	False	False	False
35	1	5.833	75	9	D	1	3.833	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	35/6	False	False				False	9		I6/V		E	I		I6/V	I		6		V	M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	I/V	V	V/I	V	False	I6/V	I6/V, major		I6/V, major	V	V	I	1	5	4	4	5	5	9	B	D#	E	B	major triad	1	True	True	True	True	True	5	5	4	7	True	False	True
36	3	6.0	52	4	E	0	4.0	4	True	4	4	2	1	1/8	True	4	2	2	1	1a	3	6	False	True				False	10		ii65/V		E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	True
36	1	6.0	73	7	C	1	4.0	4	True	4	4	1	1	1/24	True	4	2	2	1	1a	5	6	False	True				False	10		ii65/V		E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	3	3	2	6	True	True	False
37	1	6.167	75	9	D	1	4.167	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	5	37/6	False	False				False	10		ii65/V		E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	5	5	4	7	False	False	False
38	1	6.333	71	5	B	0	4.333	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	19/3	False	False				False	10		ii65/V		E	I		ii65/V	ii		65		V	mm7	False	False	(0, 4, 1, 3)	()	3	0	major	major	I	I, major	ii/V	V	V/I	V	False	ii65/V	ii65/V, major		ii65/V, major	V	V	ii7	2	5	4	4	5	7	4	C#	E	E	B	minor seventh chord	1	True	True	True	True	True	1	1	0	5	True	False	False
39	3	6.5	54	6	F	1	4.5	0	False	4	4	2	1	1/8	True	4	2	2	1	1a	3	13/2	False	True				False	11		V/V		E	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
39	1	6.5	66	6	F	1	4.5	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	13/2	False	True				False	11		V/V		E	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	2	2	1	2	True	True	True
40	1	6.667	71	5	B	0	4.667	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	20/3	False	False				False	11		V/V		E	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	1	1	0	5	False	False	False
41	1	6.833	70	10	A	1	4.833	0	False	4	4	1	1	1/24	True	4	2	2	1	1a	4	41/6	False	False				False	11		V/V		E	I		V/V	V				V	M	False	False	(2, 6, 3)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V/V	V/V, major		V/V, major	V	V	V	5	5	4	4	5	6	6	F#	F#	E	B	major triad	0	True	True	True	True	True	6	6	5	#4	True	False	False
42	6	7.0	47	5	B	0	1.0	1	True	4	4	2	2	1/4	True	4	3	3	2	2a	2	7	False	True	PAC	PAC	}	True	12		I/V|PAC}		E	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	I	1	5	4	4	5	5	5	B	B	E	B	major triad	0	True	True	True	True	True	1	1	0	5	True	True	True
42	1	7.0	71	5	B	0	1.0	1	True	4	4	1	1	1/24	True	4	3	3	2	2a	4	7	False	True	PAC	PAC	}	True	12		I/V|PAC}		E	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	I	1	5	4	4	5	5	5	B	B	E	B	major triad	0	True	True	True	True	True	1	1	0	5	True	True	True
43	1	7.167	66	6	F	1	1.167	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	4	43/6	False	False				False	12		I/V|PAC}		E	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	I	1	5	4	4	5	5	5	B	B	E	B	major triad	0	True	True	True	True	True	2	2	1	2	True	False	False
44	1	7.333	63	9	D	1	1.333	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	4	22/3	False	False				False	12		I/V|PAC}		E	I		I/V	I				V	M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	I/V	V	V/I	V	False	I/V	I/V, major		I/V, major	V	V	I	1	5	4	4	5	5	5	B	B	E	B	major triad	0	True	True	True	True	True	5	5	4	7	True	False	False
45	3	7.5	51	9	D	1	1.5	0	False	4	4	2	1	1/8	True	4	3	3	2	2a	3	15/2	False	True				False	13		V7		E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	5	5	5	7	True	False	False
45	1	7.5	59	5	B	0	1.5	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	3	15/2	False	True				False	13		V7		E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
46	1	7.667	71	5	B	0	1.667	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	4	23/3	False	False				False	13		V7		E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
47	1	7.833	69	3	A	0	1.833	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	4	47/6	False	False				False	13		V7		E	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
48	6	8.0	52	4	E	0	2.0	2	True	4	4	2	2	1/4	True	4	3	3	2	2a	3	8	False	True			{	False	14		I{		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
48	1	8.0	68	8	G	1	2.0	2	True	4	4	1	1	1/24	True	4	3	3	2	2a	4	8	False	True			{	False	14		I{		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
49	1	8.167	69	3	A	0	2.167	0	False	4	4	1	1	1/24	True	4	3	3	2	2a	4	49/6	False	False				False	14		I{		E	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		4	4	4	4	4	E	E	E	E	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
