onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	3120	0.0	54	6	F	1	1.0	1	True	4	4	2	1	1/4	True	3	1	1	1	1a	3	0	True	True			{	False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	3120	0.0	57	3	A	0	1.0	1	True	4	4	2	1	1/4	True	3	1	1	1	1a	3	0	True	True			{	False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	1560	0.0	73	7	C	1	1.0	1	True	4	4	1	1	1/8	True	3	1	1	1	1a	5	0	True	True			{	False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
1560	780	0.5	81	3	A	0	1.5	0	False	4	4	1	1	1/16	True	3	1	1	1	1a	5	1/2	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
2340	780	0.75	77	11	E	1	1.75	0	False	4	4	1	1	1/16	True	3	1	1	1	1a	5	3/4	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
3120	390	1.0	80	8	G	1	2.0	2	True	4	4	1	1	1/32	True	3	1	1	1	1a	5	1	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
3510	1170	1.125	78	6	F	1	2.125	0	False	4	4	1	1	3/32	True	3	1	1	1	1a	5	9/8	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
4680	390	1.5	76	4	E	0	2.5	0	False	4	4	1	1	1/32	True	3	1	1	1	1a	5	3/2	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
5070	1170	1.625	74	2	D	0	2.625	0	False	4	4	1	1	3/32	True	3	1	1	1	1a	5	13/8	False	False				False	0	f#.i{		f#	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		6	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
6240	3120	2.0	73	7	C	1	3.0	3	True	4	4	1	1	1/4	True	3	1	1	1	1a	5	2	False	True				False	1	#viio6(6)		f#	i		#viio6(6)	#vii	o	6	6		o	True	True	(2, 1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6(6), minor		#vii	viio	#7		6	6	6	11	8	E#	G#	F#	F#	diminished triad	1	True	True	True	True	True	1	1	1	5	True	False	False
