onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	24	0.0	48	0	C	0	1.0	1	True	2	2	2	1	1/4	True	-3	1	1	1	1a	3	0	True	True			{	False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	24	0.0	51	-3	E	-1	1.0	1	True	2	2	2	1	1/4	True	-3	1	1	1	1a	3	0	True	True			{	False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	24	0.0	55	1	G	0	1.0	1	True	2	2	2	1	1/4	True	-3	1	1	1	1a	3	0	True	True			{	False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
0	24	0.0	60	0	C	0	1.0	1	True	2	2	2	1	1/4	True	-3	1	1	1	1a	4	0	True	True			{	False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	24	0.25	63	-3	E	-1	1.25	0	False	2	2	1	2	1/4	True	-3	1	1	1	1a	4	1/2	False	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
12	12	0.25	67	1	G	0	1.25	0	False	2	2	1	1	1/8	True	-3	1	1	1	1a	4	1/2	False	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
24	12	0.5	72	0	C	0	1.5	0	False	2	2	1	1	1/8	True	-3	1	1	1	1a	5	1	False	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	12	0.75	67	1	G	0	1.75	0	False	2	2	1	2	1/8	True	-3	1	1	1	1a	4	3/2	False	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
36	12	0.75	75	-3	E	-1	1.75	0	False	2	2	1	1	1/8	True	-3	1	1	1	1a	5	3/2	False	False				False	0	c.i{		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
48	24	1.0	65	-1	F	0	2.0	2	True	2	2	1	2	1/4	True	-3	1	1	1	1a	4	2	False	True				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	False
48	24	1.0	68	-4	A	-1	2.0	2	True	2	2	1	2	1/4	True	-3	1	1	1	1a	4	2	False	True				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	-4	-4	-4	6	True	False	False
48	12	1.0	75	-3	E	-1	2.0	2	True	2	2	1	1	1/8	True	-3	1	1	1	1a	5	2	False	True				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	-3	-3	-3	3	False	False	False
60	12	1.25	74	2	D	0	2.25	0	False	2	2	1	1	1/8	True	-3	1	1	1	1a	5	5/2	False	False				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	2	2	2	2	True	True	False
72	24	1.5	48	0	C	0	2.5	0	False	2	2	2	1	1/4	True	-3	1	1	1	1a	3	3	False	False				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	0	0	0	1	True	False	True
72	24	1.5	53	-1	F	0	2.5	0	False	2	2	2	1	1/4	True	-3	1	1	1	1a	3	3	False	False				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	-1	-1	-1	4	True	False	False
72	24	1.5	56	-4	A	-1	2.5	0	False	2	2	2	1	1/4	True	-3	1	1	1	1a	3	3	False	False				False	1	ii%2		c	i		ii%2		ii	%	2			%7	True	True	(0, 2, -1, -4)	()	2	0	minor	minor	i	i, minor	ii		i	i	True	ii%2	ii%2, minor		ii%2, minor		ii	ii%7	2		0	0	0	2	0	D	C	C	C	half-diminished seventh chord	3	True	True	True	True	True	-4	-4	-4	6	True	False	False
