onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
12	12	0.5	63	-3	E	-1	1.5	0	False	4	4	1	2	1/8	True	-1	1	1	1	1a	4	1/2	False	True			{	False	0	F.v{		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	-2	-2	-2	b7	True	False	False
12	12	0.5	67	1	G	0	1.5	0	False	4	4	1	2	1/8	True	-1	1	1	1	1a	4	1/2	False	True			{	False	0	F.v{		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	False	False
12	12	0.5	72	0	C	0	1.5	0	False	4	4	1	1	1/8	True	-1	1	1	1	1a	5	1/2	False	True			{	False	0	F.v{		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	True	True	True
24	12	1.0	62	2	D	0	2.0	2	True	4	4	1	2	1/8	True	-1	1	1	1	1a	4	1	False	True				False	1	#viio6/v		F	I		#viio6/v	#vii	o	6		v	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	#vii/v	v	v/I	v	True	#viio6/v	#viio6/v, major		#viio6/v, major	v	v	viio	#7	5	-1	-1	0	5	2	B	D	F	C	diminished triad	1	True	True	True	True	True	3	3	2	6	True	False	True
24	12	1.0	65	-1	F	0	2.0	2	True	4	4	1	2	1/8	True	-1	1	1	1	1a	4	1	False	True				False	1	#viio6/v		F	I		#viio6/v	#vii	o	6		v	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	#vii/v	v	v/I	v	True	#viio6/v	#viio6/v, major		#viio6/v, major	v	v	viio	#7	5	-1	-1	0	5	2	B	D	F	C	diminished triad	1	True	True	True	True	True	0	0	-1	1	True	False	False
24	12	1.0	71	5	B	0	2.0	2	True	4	4	1	1	1/8	True	-1	1	1	1	1a	4	1	False	True				False	1	#viio6/v		F	I		#viio6/v	#vii	o	6		v	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	#vii/v	v	v/I	v	True	#viio6/v	#viio6/v, major		#viio6/v, major	v	v	viio	#7	5	-1	-1	0	5	2	B	D	F	C	diminished triad	1	True	True	True	True	True	6	6	5	#4	True	True	False
24	12	1.0	74	2	D	0	2.0	2	True	4	4	1	1	1/8	True	-1	1	1	1	1a	5	1	False	True				False	1	#viio6/v		F	I		#viio6/v	#vii	o	6		v	o	False	False	(3, 0, 6)	()	6	3	major	major	I	I, major	#vii/v	v	v/I	v	True	#viio6/v	#viio6/v, major		#viio6/v, major	v	v	viio	#7	5	-1	-1	0	5	2	B	D	F	C	diminished triad	1	True	True	True	True	True	3	3	2	6	True	False	True
36	12	1.5	60	0	C	0	2.5	0	False	4	4	1	2	1/8	True	-1	1	1	1	1a	4	3/2	False	True				False	2	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	True	True	True
36	12	1.5	67	1	G	0	2.5	0	False	4	4	1	2	1/8	True	-1	1	1	1	1a	4	3/2	False	True				False	2	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	False	False
36	12	1.5	72	0	C	0	2.5	0	False	4	4	1	1	1/8	True	-1	1	1	1	1a	5	3/2	False	True				False	2	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	True	True	True
36	12	1.5	75	-3	E	-1	2.5	0	False	4	4	1	1	1/8	True	-1	1	1	1	1a	5	3/2	False	True				False	2	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	-2	-2	-2	b7	True	False	False
48	24	2.0	59	5	B	0	3.0	3	True	4	4	1	2	1/4	True	-1	1	1	1	1a	3	2	False	True				False	3	V65/v	V65(6)/v	F	I		V65/v	V		65		v	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/v	v	v/I	v	True	V65/v	V65/v, major		V65/v, major	v	v	V7	5	5	-1	-1	0	1	5	G	B	F	C	dominant seventh chord	1	True	True	True	True	True	6	6	5	#4	True	False	True
48	24	2.0	67	1	G	0	3.0	3	True	4	4	1	2	1/4	True	-1	1	1	1	1a	4	2	False	True				False	3	V65/v	V65(6)/v	F	I		V65/v	V		65		v	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/v	v	v/I	v	True	V65/v	V65/v, major		V65/v, major	v	v	V7	5	5	-1	-1	0	1	5	G	B	F	C	dominant seventh chord	1	True	True	True	True	True	2	2	1	2	True	True	False
48	18	2.0	75	-3	E	-1	3.0	3	True	4	4	1	1	3/16	True	-1	1	1	1	1a	5	2	False	True				False	3	V65/v	V65(6)/v	F	I		V65/v	V		65		v	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/v	v	v/I	v	True	V65/v	V65/v, major		V65/v, major	v	v	V7	5	5	-1	-1	0	1	5	G	B	F	C	dominant seventh chord	1	True	True	True	True	True	-2	-2	-3	b7	False	False	False
66	3	2.75	79	1	G	0	3.75	0	False	4	4	1	1	1/32	True	-1	1	1	1	1a	5	11/4	False	False				False	3	V65/v	V65(6)/v	F	I		V65/v	V		65		v	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/v	v	v/I	v	True	V65/v	V65/v, major		V65/v, major	v	v	V7	5	5	-1	-1	0	1	5	G	B	F	C	dominant seventh chord	1	True	True	True	True	True	2	2	1	2	True	True	False
69	3	2.875	77	-1	F	0	3.875	0	False	4	4	1	1	1/32	True	-1	1	1	1	1a	5	23/8	False	False				False	3	V65/v	V65(6)/v	F	I		V65/v	V		65		v	Mm7	False	False	(6, 3, 0, 2)	()	2	6	major	major	I	I, major	V/v	v	v/I	v	True	V65/v	V65/v, major		V65/v, major	v	v	V7	5	5	-1	-1	0	1	5	G	B	F	C	dominant seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	False
72	24	3.0	60	0	C	0	4.0	4	True	4	4	1	2	1/4	True	-1	1	1	1	1a	4	3	False	True				False	4	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	1	1	1	5	True	True	True
72	24	3.0	67	1	G	0	4.0	4	True	4	4	1	2	1/4	True	-1	1	1	1	1a	4	3	False	True				False	4	v		F	I		v	v					m	False	False	(1, -2, 2)	()	1	1	major	major	I	I, major	v		I	I	False	v	v, major		v, major		v	v	5		-1	-1	-1	0	0	C	C	F	F	minor triad	0	True	True	True	True	True	2	2	2	2	True	False	False
