onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
604	2	100.667	50	2	D	0	1.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	151	False	True				False	62	I(#7)	D	I	I	I(#7)	I			#7		M	False	False	(0, 4, 1)	(12,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#7), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
604	2	100.667	54	6	F	1	1.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	151	False	True				False	62	I(#7)	D	I	I	I(#7)	I			#7		M	False	False	(0, 4, 1)	(12,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#7), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
604	2	100.667	57	3	A	0	1.667	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	151	False	True				False	62	I(#7)	D	I	I	I(#7)	I			#7		M	False	False	(0, 4, 1)	(12,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#7), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
604	2	100.667	78	6	F	1	1.667	0	False	12	8	2	1	1/8	True	2	26	26	26	26a	5	151	False	True				False	62	I(#7)	D	I	I	I(#7)	I			#7		M	False	False	(0, 4, 1)	(12,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I(#7), major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
606	2	101.0	50	2	D	0	2.0	2	True	12	8	3	1	1/8	True	2	26	26	26	26a	3	303/2	False	True				False	63	V2	D	I	I	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	I	V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	False	True	True	True	0	0	0	1	False	False	False
606	2	101.0	55	1	G	0	2.0	2	True	12	8	3	1	1/8	True	2	26	26	26	26a	3	303/2	False	True				False	63	V2	D	I	I	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	I	V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	False	True	True	True	-1	-1	-1	4	True	False	True
606	2	101.0	57	3	A	0	2.0	2	True	12	8	3	1	1/8	True	2	26	26	26	26a	3	303/2	False	True				False	63	V2	D	I	I	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	I	V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	False	True	True	True	1	1	1	5	True	True	False
606	2	101.0	73	7	C	1	2.0	2	True	12	8	1	1	1/8	False	2	26	26	26	26a	5	303/2	False	True				False	63	V2	D	I	I	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	I	V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	False	True	True	True	5	5	5	7	True	False	False
606	2	101.0	76	4	E	0	2.0	2	True	12	8	2	1	1/8	True	2	26	26	26	26a	5	303/2	False	True				False	63	V2	D	I	I	V2	V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major	I	V2, major		V	V7	5		2	2	2	3	1	A	G	D	D	dominant seventh chord	3	True	False	True	True	True	2	2	2	2	True	False	False
608	2	101.333	50	2	D	0	2.333	0	False	12	8	3	1	1/8	True	2	26	26	26	26a	3	152	False	True				False	64	I	D	I	I	I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major	I	I, major		I	I	1		2	2	2	2	2	D	D	D	D	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
