onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	8	0.0	67	1	G	0	2.0	2	True	2	2	1	1	1/2	True	0	1	1	0	0a	4	0	True	True			{	False	0	C.I{		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
8	4	1.0	69	3	A	0	1.0	1	True	2	2	1	1	1/4	True	0	2	2	1	1a	4	2	False	True				False	1	IV		C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	False	True	True	True	3	3	3	6	True	False	False
12	2	1.5	67	1	G	0	1.5	0	False	2	2	1	1	1/8	True	0	2	2	1	1a	4	3	False	False				False	1	IV		C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	False	True	True	True	1	1	1	5	False	False	False
14	2	1.75	65	-1	F	0	1.75	0	False	2	2	1	1	1/8	True	0	2	2	1	1a	4	7/2	False	False				False	1	IV		C	I		IV	IV					M	False	False	(-1, 3, 0)	()	-1	-1	major	major	I	I, major	IV		I	I	False	IV	IV, major		IV, major		IV	IV	4		0	0	0	-1	-1	F	F	C	C	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	True	True
16	4	2.0	64	4	E	0	2.0	2	True	2	2	1	1	1/4	True	0	2	2	1	1a	4	4	False	True				False	2	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
20	4	2.5	65	-1	F	0	2.5	0	False	2	2	1	1	1/4	True	0	2	2	1	1a	4	5	False	False				False	2	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	-1	-1	-1	4	False	False	False
24	8	3.0	67	1	G	0	1.0	1	True	2	2	1	1	1/2	True	0	3	3	2	2a	4	6	False	True				False	3	V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
32	4	4.0	62	2	D	0	2.0	2	True	2	2	1	1	1/4	True	0	3	3	2	2a	4	8	False	True				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	2	2	2	2	True	False	True
36	4	4.5	64	4	E	0	2.5	0	False	2	2	1	1	1/4	True	0	3	3	2	2a	4	9	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	4	4	4	3	False	False	False
40	4	5.0	65	-1	F	0	1.0	1	True	2	2	1	1	1/4	True	0	4	4	3	3a	4	10	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
44	4	5.5	64	4	E	0	1.5	0	False	2	2	1	1	1/4	True	0	4	4	3	3a	4	11	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	4	4	4	3	False	False	False
48	4	6.0	65	-1	F	0	2.0	2	True	2	2	1	1	1/4	True	0	4	4	3	3a	4	12	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
52	2	6.5	67	1	G	0	2.5	0	False	2	2	1	1	1/8	True	0	4	4	3	3a	4	13	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	1	1	1	5	False	False	False
54	2	6.75	65	-1	F	0	2.75	0	False	2	2	1	1	1/8	True	0	4	4	3	3a	4	27/2	False	False				False	4	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	False
56	4	7.0	64	4	E	0	1.0	1	True	2	2	1	2	1/4	True	0	5	5	4	4a	4	14	False	True				False	5	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
60	2	7.5	65	-1	F	0	1.5	0	False	2	2	1	2	1/8	True	0	5	5	4	4a	4	15	False	False				False	5	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	-1	-1	-1	4	False	False	False
62	2	7.75	67	1	G	0	1.75	0	False	2	2	1	2	1/8	True	0	5	5	4	4a	4	31/2	False	False				False	5	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
64	8	8.0	69	3	A	0	2.0	2	True	2	2	1	2	1/2	True	0	5	5	4	4a	4	16	False	True				False	6	vi		C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
64	8	8.0	72	0	C	0	2.0	2	True	2	2	1	1	1/2	True	0	5	5	4	4a	5	16	False	True				False	6	vi		C	I		vi	vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		0	0	0	3	3	A	A	C	C	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
72	8	9.0	68	8	G	1	1.0	1	True	2	2	1	2	1/2	True	0	6	6	5	5a	4	18	False	True				False	7	III6		C	I		III6	III		6			M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	III		I	I	False	III6	III6, major		III6, major		III	III	3		0	0	0	4	8	E	G#	C	C	major triad	1	True	False	True	True	True	8	8	8	#5	True	False	True
72	4	9.0	76	4	E	0	1.0	1	True	2	2	1	1	1/4	True	0	6	6	5	5a	5	18	False	True				False	7	III6		C	I		III6	III		6			M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	III		I	I	False	III6	III6, major		III6, major		III	III	3		0	0	0	4	8	E	G#	C	C	major triad	1	True	False	True	True	True	4	4	4	3	True	True	False
76	2	9.5	74	2	D	0	1.5	0	False	2	2	1	1	1/8	True	0	6	6	5	5a	5	19	False	False				False	7	III6		C	I		III6	III		6			M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	III		I	I	False	III6	III6, major		III6, major		III	III	3		0	0	0	4	8	E	G#	C	C	major triad	1	True	False	True	True	True	2	2	2	2	False	False	False
78	2	9.75	72	0	C	0	1.75	0	False	2	2	1	1	1/8	True	0	6	6	5	5a	5	39/2	False	False				False	7	III6		C	I		III6	III		6			M	False	False	(8, 5, 4)	()	4	8	major	major	I	I, major	III		I	I	False	III6	III6, major		III6, major		III	III	3		0	0	0	4	8	E	G#	C	C	major triad	1	True	False	True	True	True	0	0	0	1	False	False	False
80	8	10.0	67	1	G	0	2.0	2	True	2	2	1	2	1/2	True	0	6	6	5	5a	4	20	False	True				False	8	iii6		C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		0	0	0	4	1	E	G	C	C	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	True
80	4	10.0	71	5	B	0	2.0	2	True	2	2	1	1	1/4	True	0	6	6	5	5a	4	20	False	True				False	8	iii6		C	I		iii6	iii		6			m	False	False	(1, 5, 4)	()	4	1	major	major	I	I, major	iii		I	I	False	iii6	iii6, major		iii6, major		iii	iii	3		0	0	0	4	1	E	G	C	C	minor triad	1	True	False	True	True	True	5	5	5	7	True	False	False
84	4	10.5	73	7	C	1	2.5	0	False	2	2	1	1	1/4	True	0	6	6	5	5a	5	21	False	True				False	9	viio64/II		C	I		viio64/II	vii	o	64		II	o	False	False	(1, 7, 4)	()	7	1	major	major	I	I, major	vii/II	II	II/I	II	False	viio64/II	viio64/II, major		viio64/II, major	II	II	viio	7	2	0	0	2	7	1	C#	G	C	D	diminished triad	2	True	False	True	True	True	7	7	5	#1	True	True	False
88	8	11.0	66	6	F	1	1.0	1	True	2	2	1	2	1/2	True	0	7	7	6	6a	4	22	False	True				False	10	II6		C	I		II6	II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		0	0	0	2	6	D	F#	C	C	major triad	1	True	False	True	True	True	6	6	6	#4	True	False	True
88	8	11.0	74	2	D	0	1.0	1	True	2	2	1	1	1/2	True	0	7	7	6	6a	5	22	False	True				False	10	II6		C	I		II6	II		6			M	False	False	(6, 3, 2)	()	2	6	major	major	I	I, major	II		I	I	False	II6	II6, major		II6, major		II	II	2		0	0	0	2	6	D	F#	C	C	major triad	1	True	False	True	True	True	2	2	2	2	True	True	False
96	8	12.0	65	-1	F	0	2.0	2	True	2	2	1	2	1/2	True	0	7	7	6	6a	4	24	False	True				False	11	ii6		C	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
96	4	12.0	69	3	A	0	2.0	2	True	2	2	1	1	1/4	True	0	7	7	6	6a	4	24	False	True				False	11	ii6		C	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	False	True	True	True	3	3	3	6	True	False	False
100	4	12.5	71	5	B	0	2.5	0	False	2	2	1	1	1/4	True	0	7	7	6	6a	4	25	False	True				False	12	viio64		C	I		viio64	vii	o	64			o	False	False	(-1, 5, 2)	()	5	-1	major	major	I	I, major	vii		I	I	False	viio64	viio64, major		viio64, major		vii	viio	7		0	0	0	5	-1	B	F	C	C	diminished triad	2	True	False	True	True	True	5	5	5	7	True	True	False
104	4	13.0	64	4	E	0	1.0	1	True	2	2	1	2	1/4	True	0	8	8	7	7a	4	26	False	True				False	13	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
104	4	13.0	72	0	C	0	1.0	1	True	2	2	1	1	1/4	True	0	8	8	7	7a	5	26	False	True				False	13	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	0	0	0	1	True	True	False
108	4	13.5	62	2	D	0	1.5	0	False	2	2	1	2	1/4	True	0	8	8	7	7a	4	27	False	True				False	14	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	2	2	2	2	True	False	True
108	4	13.5	71	5	B	0	1.5	0	False	2	2	1	1	1/4	True	0	8	8	7	7a	4	27	False	True				False	14	viio6		C	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	False	True	True	True	5	5	5	7	True	True	False
112	4	14.0	64	4	E	0	2.0	2	True	2	2	1	2	1/4	True	0	8	8	7	7a	4	28	False	True				False	15	I6		C	I		I6	I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		0	0	0	0	4	C	E	C	C	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
