onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
64	8	4.0	65	-1	F	0	2.0	2	True	3	4	1	1	1/8	False	0	2	2	2	2a	4	4	False	False				False	2		viio		C	I		viio	vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		0	0	0	5	5	B	B	C	C	diminished triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
72	8	4.5	59	5	B	0	2.5	0	False	3	4	1	2	1/8	True	0	2	2	2	2a	3	9/2	False	True				False	3		V6(2)		C	I		V6(2)	V		6	2		M	False	False	(5, 2, 3)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(2), major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	5	5	5	7	True	False	True
72	8	4.5	69	3	A	0	2.5	0	False	3	4	1	1	1/8	True	0	2	2	2	2a	4	9/2	False	True				False	3		V6(2)		C	I		V6(2)	V		6	2		M	False	False	(5, 2, 3)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6(2), major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	3	3	3	6	True	False	False
80	8	5.0	59	5	B	0	3.0	3	True	3	4	1	2	1/8	True	0	2	2	2	2a	3	5	False	True				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	5	5	5	7	True	False	True
80	4	5.0	67	1	G	0	3.0	3	True	3	4	1	1	1/16	True	0	2	2	2	2a	4	5	False	True				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	1	1	1	5	True	True	False
84	4	5.25	65	-1	F	0	3.25	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	4	21/4	False	False				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	-1	-1	-1	4	False	False	False
88	8	5.5	59	5	B	0	3.5	0	False	3	4	1	2	1/8	True	0	2	2	2	2a	3	11/2	False	False				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	5	5	5	7	True	False	True
88	4	5.5	64	4	E	0	3.5	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	4	11/2	False	False				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	4	4	4	3	False	False	False
92	4	5.75	62	2	D	0	3.75	0	False	3	4	1	1	1/16	True	0	2	2	2	2a	4	23/4	False	False				False	4		V6		C	I		V6	V		6			M	False	False	(5, 2, 1)	()	1	5	major	major	I	I, major	V		I	I	False	V6	V6, major		V6, major		V	V	5		0	0	0	1	5	G	B	C	C	major triad	1	True	False	True	True	True	2	2	2	2	True	False	False
96	8	6.0	60	0	C	0	1.0	1	True	3	4	1	2	1/8	True	0	3	3	3	3a	4	6	False	True				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
96	4	6.0	64	4	E	0	1.0	1	True	3	4	1	1	1/16	True	0	3	3	3	3a	4	6	False	True				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
100	4	6.25	67	1	G	0	1.25	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	25/4	False	False				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
104	8	6.5	60	0	C	0	1.5	0	False	3	4	1	2	1/8	True	0	3	3	3	3a	4	13/2	False	False				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
104	4	6.5	69	3	A	0	1.5	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	13/2	False	False				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	3	3	3	6	False	False	False
108	4	6.75	71	5	B	0	1.75	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	27/4	False	False				False	5		I		C	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		0	0	0	0	0	C	C	C	C	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
112	8	7.0	57	3	A	0	2.0	2	True	3	4	1	2	1/8	True	0	3	3	3	3a	3	7	False	True				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	3	3	2	6	True	True	True
112	4	7.0	67	1	G	0	2.0	2	True	3	4	1	1	1/16	True	0	3	3	3	3a	4	7	False	True				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	1	1	0	5	True	False	False
112	8	7.0	72	0	C	0	2.0	2	True	3	4	1	3	1/8	True	0	3	3	3	3a	5	7	False	True				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	0	0	-1	1	True	False	False
116	4	7.25	67	1	G	0	2.25	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	29/4	False	False				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	1	1	0	5	True	False	False
120	8	7.5	57	3	A	0	2.5	0	False	3	4	1	2	1/8	True	0	3	3	3	3a	3	15/2	False	False				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	3	3	2	6	True	True	True
120	4	7.5	69	3	A	0	2.5	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	15/2	False	False				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	3	3	2	6	True	True	True
124	4	7.75	64	4	E	0	2.75	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	31/4	False	False				False	6		ii7/V		C	I		ii7/V	ii		7		V	mm7	False	False	(3, 0, 4, 1)	()	3	3	major	major	I	I, major	ii/V	V	V/I	V	False	ii7/V	ii7/V, major		ii7/V, major	V	V	ii7	2	5	0	0	1	3	3	A	A	C	G	minor seventh chord	7	True	False	True	True	True	4	4	3	3	True	False	False
128	8	8.0	62	2	D	0	3.0	3	True	3	4	1	2	1/8	True	0	3	3	3	3a	4	8	False	True				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	2	2	1	2	True	True	True
128	4	8.0	66	6	F	1	3.0	3	True	3	4	1	1	1/16	True	0	3	3	3	3a	4	8	False	True				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	6	6	5	#4	True	False	False
132	4	8.25	69	3	A	0	3.25	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	33/4	False	False				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	3	3	2	6	True	False	False
136	8	8.5	62	2	D	0	3.5	0	False	3	4	1	2	1/8	True	0	3	3	3	3a	4	17/2	False	False				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	2	2	1	2	True	True	True
136	4	8.5	71	5	B	0	3.5	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	4	17/2	False	False				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	5	5	4	7	False	False	False
140	4	8.75	72	0	C	0	3.75	0	False	3	4	1	1	1/16	True	0	3	3	3	3a	5	35/4	False	False				False	7		V7/V		C	I		V7/V	V		7		V	Mm7	False	False	(2, 6, 3, 0)	()	2	2	major	major	I	I, major	V/V	V	V/I	V	False	V7/V	V7/V, major		V7/V, major	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	False	True	True	True	0	0	-1	1	True	False	False
144	8	9.0	55	1	G	0	1.0	1	True	3	4	1	2	1/8	True	0	4	4	4	4a	3	9	False	True				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
144	8	9.0	62	2	D	0	1.0	1	True	3	4	1	3	1/8	True	0	4	4	4	4a	4	9	False	True				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
144	4	9.0	71	5	B	0	1.0	1	True	3	4	1	1	1/16	True	0	4	4	4	4a	4	9	False	True				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
148	4	9.25	69	3	A	0	1.25	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	4	37/4	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	3	3	3	6	False	False	False
152	8	9.5	55	1	G	0	1.5	0	False	3	4	1	2	1/8	True	0	4	4	4	4a	3	19/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
152	8	9.5	67	1	G	0	1.5	0	False	3	4	1	1	1/8	True	0	4	4	4	4a	4	19/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
160	8	10.0	67	1	G	0	2.0	2	True	3	4	1	2	1/8	True	0	4	4	4	4a	4	10	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
168	8	10.5	67	1	G	0	2.5	0	False	3	4	1	2	1/8	True	0	4	4	4	4a	4	21/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
168	4	10.5	76	4	E	0	2.5	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	5	21/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
172	4	10.75	74	2	D	0	2.75	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	5	43/4	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
176	8	11.0	67	1	G	0	3.0	3	True	3	4	1	2	1/8	True	0	4	4	4	4a	4	11	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
176	4	11.0	76	4	E	0	3.0	3	True	3	4	1	1	1/16	True	0	4	4	4	4a	5	11	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	4	4	4	3	False	False	False
180	4	11.25	74	2	D	0	3.25	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	5	45/4	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
184	8	11.5	67	1	G	0	3.5	0	False	3	4	1	2	1/8	True	0	4	4	4	4a	4	23/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	1	1	1	5	True	True	True
184	4	11.5	72	0	C	0	3.5	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	5	23/2	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	0	0	0	1	False	False	False
188	4	11.75	71	5	B	0	3.75	0	False	3	4	1	1	1/16	True	0	4	4	4	4a	4	47/4	False	False				False	8		V		C	I		V	V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	False	True	True	True	5	5	5	7	True	False	False
192	8	12.0	67	1	G	0	1.0	1	True	3	4	1	2	1/8	True	0	5	5	5	5a	4	12	False	True				False	9		ii6(4)		C	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	ii	2		0	0	0	2	1	D	G	C	C	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	True
192	16	12.0	69	3	A	0	1.0	1	True	3	4	1	1	1/4	True	0	5	5	5	5a	4	12	False	True				False	9		ii6(4)		C	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	ii	2		0	0	0	2	1	D	G	C	C	minor triad	1	True	False	True	True	True	3	3	3	6	True	False	False
200	8	12.5	67	1	G	0	1.5	0	False	3	4	1	2	1/8	True	0	5	5	5	5a	4	25/2	False	False				False	9		ii6(4)		C	I		ii6(4)	ii		6	4		m	False	False	(1, 3, 2)	()	2	1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6(4), major		ii	ii	2		0	0	0	2	1	D	G	C	C	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	True
208	8	13.0	65	-1	F	0	2.0	2	True	3	4	1	2	1/8	True	0	5	5	5	5a	4	13	False	True				False	10		ii6		C	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
216	8	13.5	65	-1	F	0	2.5	0	False	3	4	1	2	1/8	True	0	5	5	5	5a	4	27/2	False	False				False	10		ii6		C	I		ii6	ii		6			m	False	False	(-1, 3, 2)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii6	ii6, major		ii6, major		ii	ii	2		0	0	0	2	-1	D	F	C	C	minor triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
