onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
48	4	12.0	71	5	B	0	1.0	1	True	4	4	1	1	1/4	True	2	4	4	4	4a	4	12	False	True				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	3	3	-1	6	True	False	False
52	3	13.0	62	2	D	0	2.0	2	True	4	4	4	1	3/16	True	2	4	4	4	4a	4	13	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	0	0	-4	1	True	False	True
52	3	13.0	71	5	B	0	2.0	2	True	4	4	1	1	3/16	True	2	4	4	4	4a	4	13	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	3	3	-1	6	True	False	False
55	1	13.75	62	2	D	0	2.75	0	False	4	4	4	1	1/16	True	2	4	4	4	4a	4	55/4	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	0	0	-4	1	True	False	True
55	1	13.75	71	5	B	0	2.75	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	55/4	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	3	3	-1	6	True	False	False
56	4	14.0	62	2	D	0	3.0	3	True	4	4	4	1	1/4	True	2	4	4	4	4a	4	14	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	0	0	-4	1	True	False	True
56	8	14.0	66	6	F	1	3.0	3	True	4	4	3	1	1/2	True	2	4	4	4	4a	4	14	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	4	4	0	3	True	False	False
56	8	14.0	68	8	G	1	3.0	3	True	4	4	2	1	1/2	True	2	4	4	4	4a	4	14	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	6	6	2	#4	True	True	False
56	6	14.0	71	5	B	0	3.0	3	True	4	4	1	1	3/8	True	2	4	4	4	4a	4	14	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	3	3	-1	6	True	False	False
60	4	15.0	62	2	D	0	4.0	4	True	4	4	4	1	1/4	True	2	4	4	4	4a	4	15	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	0	0	-4	1	True	False	True
62	1	15.5	69	3	A	0	4.5	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	31/2	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	1	1	-3	5	False	False	False
63	1	15.75	71	5	B	0	4.75	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	63/4	False	False				False	1		ii%43/iii		D	I		ii%43/iii		ii	%	43		iii	%7	False	False	(0, 4, 6, 3)	()	6	0	major	major	I	I, major	ii/iii	iii	iii/I	iii	True	ii%43/iii	ii%43/iii, major		ii%43/iii, major	iii	iii	ii%7	2	3	2	2	6	8	2	G#	D	D	F#	half-diminished seventh chord	2	True	False	True	True	True	3	3	-1	6	True	False	False
64	4	16.0	61	7	C	1	1.0	1	True	4	4	4	1	1/4	True	2	5	5	5	5a	4	16	False	True				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	5	5	1	7	True	True	True
64	12	16.0	65	11	E	1	1.0	1	True	4	4	3	1	3/4	True	2	5	5	5	5a	4	16	False	True				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	9	9	5	#2	True	False	False
64	12	16.0	68	8	G	1	1.0	1	True	4	4	2	1	3/4	True	2	5	5	5	5a	4	16	False	True				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	6	6	2	#4	True	False	False
64	12	16.0	71	5	B	0	1.0	1	True	4	4	2	1	3/4	True	2	5	5	5	5a	4	16	False	True				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	3	3	-1	6	True	False	False
64	8	16.0	73	7	C	1	1.0	1	True	4	4	1	1	1/2	True	2	5	5	5	5a	5	16	False	True				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	5	5	1	7	True	True	True
68	4	17.0	49	7	C	1	2.0	2	True	4	4	4	1	1/4	True	2	5	5	5	5a	3	17	False	False				False	2		V7/iii		D	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	2	2	6	7	7	C#	C#	D	F#	dominant seventh chord	7	True	False	True	True	True	5	5	1	7	True	True	True
