onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
204	12	8.5	65	-1	F	0	1.5	0	False	4	4	1	1	1/8	True	-3	3	3	3	3a	4	17/2	False	True				False	3	V2	Eb	I		V2		V		2			Mm7	False	False	(-1, 1, 5, 2)	()	1	-1	major	major	I	I, major	V		I	I	False	V2	V2, major		V2, major		V	V7	5		-3	-3	-3	-2	-4	Bb	Ab	Eb	Eb	dominant seventh chord	3	True	False	True	True	True	2	2	2	2	True	False	False
216	12	9.0	55	1	G	0	2.0	2	True	4	4	4	1	1/8	True	-3	3	3	3	3a	3	9	False	True				False	4	I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
216	12	9.0	58	-2	B	-1	2.0	2	True	4	4	3	1	1/8	True	-3	3	3	3	3a	3	9	False	True				False	4	I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	False	True	True	True	1	1	1	5	True	False	False
216	12	9.0	63	-3	E	-1	2.0	2	True	4	4	2	1	1/8	True	-3	3	3	3	3a	4	9	False	True				False	4	I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	False	True	True	True	0	0	0	1	True	True	False
216	12	9.0	67	1	G	0	2.0	2	True	4	4	1	1	1/8	True	-3	3	3	3	3a	4	9	False	True				False	4	I6	Eb	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-3	-3	-3	-3	1	Eb	G	Eb	Eb	major triad	1	True	False	True	True	True	4	4	4	3	True	False	True
228	12	9.5	53	-1	F	0	2.5	0	False	4	4	4	1	1/8	True	-3	3	3	3	3a	3	19/2	False	True				False	5	V43	Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-3	-3	-3	-2	-1	Bb	F	Eb	Eb	dominant seventh chord	2	True	False	True	True	True	2	2	2	2	True	False	True
228	12	9.5	58	-2	B	-1	2.5	0	False	4	4	3	1	1/8	True	-3	3	3	3	3a	3	19/2	False	True				False	5	V43	Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-3	-3	-3	-2	-1	Bb	F	Eb	Eb	dominant seventh chord	2	True	False	True	True	True	1	1	1	5	True	True	False
228	12	9.5	62	2	D	0	2.5	0	False	4	4	2	1	1/8	True	-3	3	3	3	3a	4	19/2	False	True				False	5	V43	Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-3	-3	-3	-2	-1	Bb	F	Eb	Eb	dominant seventh chord	2	True	False	True	True	True	5	5	5	7	True	False	False
228	12	9.5	68	-4	A	-1	2.5	0	False	4	4	1	1	1/8	True	-3	3	3	3	3a	4	19/2	False	True				False	5	V43	Eb	I		V43		V		43			Mm7	False	False	(2, -1, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V43	V43, major		V43, major		V	V7	5		-3	-3	-3	-2	-1	Bb	F	Eb	Eb	dominant seventh chord	2	True	False	True	True	True	-1	-1	-1	4	True	False	False
240	36	10.0	51	-3	E	-1	3.0	3	True	4	4	4	1	3/8	True	-3	3	3	3	3a	3	10	False	True				False	6	I(74)	Eb	I		I(74)		I			74		M	False	False	(0, -1, 1)	(5,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(74), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
240	36	10.0	58	-2	B	-1	3.0	3	True	4	4	3	1	3/8	True	-3	3	3	3	3a	3	10	False	True				False	6	I(74)	Eb	I		I(74)		I			74		M	False	False	(0, -1, 1)	(5,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(74), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
240	24	10.0	62	2	D	0	3.0	3	True	4	4	2	1	1/4	True	-3	3	3	3	3a	4	10	False	True				False	6	I(74)	Eb	I		I(74)		I			74		M	False	False	(0, -1, 1)	(5,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(74), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	5	5	5	7	False	False	False
240	24	10.0	68	-4	A	-1	3.0	3	True	4	4	1	1	1/4	True	-3	3	3	3	3a	4	10	False	True				False	6	I(74)	Eb	I		I(74)		I			74		M	False	False	(0, -1, 1)	(5,)	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I(74), major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	-1	-1	-1	4	True	False	False
264	12	11.0	63	-3	E	-1	4.0	4	True	4	4	2	1	1/8	True	-3	3	3	3	3a	4	11	False	True			\\	True	7	I\\	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
264	12	11.0	67	1	G	0	4.0	4	True	4	4	1	1	1/8	True	-3	3	3	3	3a	4	11	False	True			\\	True	7	I\\	Eb	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	False	True	True	True	4	4	4	3	True	False	False
288	96	12.0	51	-3	E	-1	1.0	1	True	4	4	4	1	1	True	-3	4	4	4	4a	3	12	False	True				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	0	0	-4	1	True	False	True
288	96	12.0	60	0	C	0	1.0	1	True	4	4	3	1	1	True	-3	4	4	4	4a	4	12	False	True				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	3	3	-1	6	True	True	False
288	96	12.0	67	1	G	0	1.0	1	True	4	4	2	1	1	True	-3	4	4	4	4a	4	12	False	True				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	4	4	0	3	True	False	False
288	48	12.0	72	0	C	0	1.0	1	True	4	4	1	1	1/2	True	-3	4	4	4	4a	5	12	False	True				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	3	3	-1	6	True	True	False
336	36	14.0	79	1	G	0	3.0	3	True	4	4	1	1	3/8	True	-3	4	4	4	4a	5	14	False	False				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	4	4	0	3	True	False	False
372	12	15.5	78	6	F	1	4.5	0	False	4	4	1	1	1/8	True	-3	4	4	4	4a	5	31/2	False	False				False	8	iv6/iii	Eb	I		iv6/iii		iv		6		iii	m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	iv/iii	iii	iii/I	iii	True	iv6/iii	iv6/iii, major		iv6/iii, major	iii	iii	iv	4	3	-3	-3	1	0	-3	C	Eb	Eb	G	minor triad	1	True	False	True	True	True	9	9	5	#2	False	False	False
384	72	16.0	50	2	D	0	1.0	1	True	4	4	4	1	3/4	True	-3	5	5	5	5a	3	16	False	True				False	9	V7/iii	Eb	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	-3	-3	1	2	2	D	D	Eb	G	dominant seventh chord	7	True	False	True	True	True	5	5	1	7	True	True	True
384	72	16.0	60	0	C	0	1.0	1	True	4	4	3	1	3/4	False	-3	5	5	5	5a	4	16	False	True				False	9	V7/iii	Eb	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	-3	-3	1	2	2	D	D	Eb	G	dominant seventh chord	7	True	False	True	True	True	3	3	-1	6	True	False	False
384	72	16.0	69	3	A	0	1.0	1	True	4	4	2	1	3/4	True	-3	5	5	5	5a	4	16	False	True				False	9	V7/iii	Eb	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	-3	-3	1	2	2	D	D	Eb	G	dominant seventh chord	7	True	False	True	True	True	6	6	2	#4	True	False	False
384	72	16.0	78	6	F	1	1.0	1	True	4	4	1	1	3/4	True	-3	5	5	5	5a	5	16	False	True				False	9	V7/iii	Eb	I		V7/iii		V		7		iii	Mm7	False	False	(5, 9, 6, 3)	()	5	5	major	major	I	I, major	V/iii	iii	iii/I	iii	True	V7/iii	V7/iii, major		V7/iii, major	iii	iii	V7	5	3	-3	-3	1	2	2	D	D	Eb	G	dominant seventh chord	7	True	False	True	True	True	9	9	5	#2	True	False	False
492	12	20.5	60	0	C	0	1.5	0	False	4	4	4	1	1/8	True	-3	6	6	6	6a	4	41/2	False	True				False	10	vi	Eb	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-3	-3	-3	0	0	C	C	Eb	Eb	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
504	12	21.0	62	2	D	0	2.0	2	True	4	4	4	1	1/8	True	-3	6	6	6	6a	4	21	False	True				False	11	vi6	Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		-3	-3	-3	0	-3	C	Eb	Eb	Eb	minor triad	1	True	False	True	True	True	5	5	5	7	False	False	False
516	12	21.5	63	-3	E	-1	2.5	0	False	4	4	4	1	1/8	True	-3	6	6	6	6a	4	43/2	False	False				False	11	vi6	Eb	I		vi6		vi		6			m	False	False	(0, 4, 3)	()	3	0	major	major	I	I, major	vi		I	I	False	vi6	vi6, major		vi6, major		vi	vi	6		-3	-3	-3	0	-3	C	Eb	Eb	Eb	minor triad	1	True	False	True	True	True	0	0	0	1	True	False	True
528	24	22.0	63	-3	E	-1	3.0	3	True	4	4	4	1	1/4	True	-3	6	6	6	6a	4	22	False	True				False	12	viio64/V	Eb	I		viio64/V		vii	o	64		V	o	False	False	(0, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio64/V	viio64/V, major		viio64/V, major	V	V	viio	7	5	-3	-3	-2	3	-3	A	Eb	Eb	Bb	diminished triad	2	True	False	True	True	True	0	0	-1	1	True	False	True
540	12	22.5	69	3	A	0	3.5	0	False	4	4	1	1	1/8	True	-3	6	6	6	6a	4	45/2	False	False				False	12	viio64/V	Eb	I		viio64/V		vii	o	64		V	o	False	False	(0, 6, 3)	()	6	0	major	major	I	I, major	vii/V	V	V/I	V	False	viio64/V	viio64/V, major		viio64/V, major	V	V	viio	7	5	-3	-3	-2	3	-3	A	Eb	Eb	Bb	diminished triad	2	True	False	True	True	True	6	6	5	#4	True	True	False
552	24	23.0	62	2	D	0	4.0	4	True	4	4	4	1	1/4	True	-3	6	6	6	6a	4	23	False	True				False	13	#viio6/vi	Eb	I		#viio6/vi		#vii	o	6		vi	o	False	False	(5, 2, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	5	5	2	7	True	False	True
552	12	23.0	71	5	B	0	4.0	4	True	4	4	1	1	1/8	True	-3	6	6	6	6a	4	23	False	True				False	13	#viio6/vi	Eb	I		#viio6/vi		#vii	o	6		vi	o	False	False	(5, 2, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	8	8	5	#5	True	True	False
564	12	23.5	72	0	C	0	4.5	0	False	4	4	1	1	1/8	True	-3	6	6	6	6a	5	47/2	False	False				False	13	#viio6/vi	Eb	I		#viio6/vi		#vii	o	6		vi	o	False	False	(5, 2, 8)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	3	3	0	6	False	False	False
576	24	24.0	62	2	D	0	1.0	1	True	4	4	4	1	1/4	False	-3	7	7	7	7a	4	24	False	True				False	14	#viio6(2)/vi	Eb	I		#viio6(2)/vi		#vii	o	6	2	vi	o	False	False	(5, 2, 3)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6(2)/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	5	5	2	7	True	False	True
576	24	24.0	72	0	C	0	1.0	1	True	4	4	1	1	1/4	True	-3	7	7	7	7a	5	24	False	True				False	14	#viio6(2)/vi	Eb	I		#viio6(2)/vi		#vii	o	6	2	vi	o	False	False	(5, 2, 3)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6(2)/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	3	3	0	6	True	False	False
588	12	24.5	77	-1	F	0	1.5	0	False	4	4	2	1	1/8	True	-3	7	7	7	7a	5	49/2	False	False				False	14	#viio6(2)/vi	Eb	I		#viio6(2)/vi		#vii	o	6	2	vi	o	False	False	(5, 2, 3)	()	8	5	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio6/vi	#viio6/vi, major		#viio6(2)/vi, major	vi	vi	viio	#7	6	-3	-3	0	5	2	B	D	Eb	C	diminished triad	1	True	False	True	True	True	2	2	-1	2	True	False	False
600	24	25.0	61	-5	D	-1	2.0	2	True	4	4	4	1	1/4	True	-3	7	7	7	7a	4	25	False	True				False	15	V64(b5)/vi	Eb	I		V64(b5)/vi		V		64	b5	vi	M	False	False	(-2, 4, 8)	()	4	-2	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V64/vi	V64/vi, major		V64(b5)/vi, major	vi	vi	V	5	6	-3	-3	0	1	-5	G	Db	Eb	C	major triad	2	True	False	True	True	True	-2	-2	-5	b7	True	False	True
600	24	25.0	71	5	B	0	2.0	2	True	4	4	1	1	1/4	True	-3	7	7	7	7a	4	25	False	True				False	15	V64(b5)/vi	Eb	I		V64(b5)/vi		V		64	b5	vi	M	False	False	(-2, 4, 8)	()	4	-2	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V64/vi	V64/vi, major		V64(b5)/vi, major	vi	vi	V	5	6	-3	-3	0	1	-5	G	Db	Eb	C	major triad	2	True	False	True	True	True	8	8	5	#5	True	False	False
600	12	25.0	79	1	G	0	2.0	2	True	4	4	2	1	1/8	True	-3	7	7	7	7a	5	25	False	True				False	15	V64(b5)/vi	Eb	I		V64(b5)/vi		V		64	b5	vi	M	False	False	(-2, 4, 8)	()	4	-2	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V64/vi	V64/vi, major		V64(b5)/vi, major	vi	vi	V	5	6	-3	-3	0	1	-5	G	Db	Eb	C	major triad	2	True	False	True	True	True	4	4	1	3	True	True	False
612	12	25.5	80	-4	A	-1	2.5	0	False	4	4	2	1	1/8	True	-3	7	7	7	7a	5	51/2	False	False				False	15	V64(b5)/vi	Eb	I		V64(b5)/vi		V		64	b5	vi	M	False	False	(-2, 4, 8)	()	4	-2	major	major	I	I, major	V/vi	vi	vi/I	vi	True	V64/vi	V64/vi, major		V64(b5)/vi, major	vi	vi	V	5	6	-3	-3	0	1	-5	G	Db	Eb	C	major triad	2	True	False	True	True	True	-1	-1	-4	4	False	False	False
624	48	26.0	52	4	E	0	3.0	3	True	4	4	3	1	1/2	True	-3	7	7	7	7a	3	26	False	True				False	16	V65(6)/ii	Eb	I		V65(6)/ii		V		65	6	ii	Mm7	False	False	(7, -1, 1, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V65/ii	V65/ii, major		V65(6)/ii, major	ii	ii	V7	5	2	-3	-3	-1	0	4	C	E	Eb	F	dominant seventh chord	1	True	False	True	True	True	7	7	5	#1	True	False	True
624	48	26.0	60	0	C	0	3.0	3	True	4	4	4	1	1/2	True	-3	7	7	7	7a	4	26	False	True				False	16	V65(6)/ii	Eb	I		V65(6)/ii		V		65	6	ii	Mm7	False	False	(7, -1, 1, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V65/ii	V65/ii, major		V65(6)/ii, major	ii	ii	V7	5	2	-3	-3	-1	0	4	C	E	Eb	F	dominant seventh chord	1	True	False	True	True	True	3	3	1	6	True	True	False
624	48	26.0	70	-2	B	-1	3.0	3	True	4	4	1	1	1/2	True	-3	7	7	7	7a	4	26	False	True				False	16	V65(6)/ii	Eb	I		V65(6)/ii		V		65	6	ii	Mm7	False	False	(7, -1, 1, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V65/ii	V65/ii, major		V65(6)/ii, major	ii	ii	V7	5	2	-3	-3	-1	0	4	C	E	Eb	F	dominant seventh chord	1	True	False	True	True	True	1	1	-1	5	True	False	False
624	24	26.0	80	-4	A	-1	3.0	3	True	4	4	2	1	1/4	True	-3	7	7	7	7a	5	26	False	True				False	16	V65(6)/ii	Eb	I		V65(6)/ii		V		65	6	ii	Mm7	False	False	(7, -1, 1, 3)	()	3	7	major	major	I	I, major	V/ii	ii	ii/I	ii	True	V65/ii	V65/ii, major		V65(6)/ii, major	ii	ii	V7	5	2	-3	-3	-1	0	4	C	E	Eb	F	dominant seventh chord	1	True	False	True	True	True	-1	-1	-3	4	True	False	False
