onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	4	0.0	44	-4	A	-1	2.5	0	False	2	4	4	1	1/8	True	-4	1	1	0	0a	2	0	True	True				False	0	Ab.I	Ab	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-4	-4	-4	-4	-4	Ab	Ab	Ab	Ab	major triad	0	True	False	True	True	True	0	0	0	1	True	True	True
4	4	0.5	43	1	G	0	1.0	1	True	2	4	4	1	1/8	True	-4	2	2	1	1a	2	1/2	False	True				False	1	viio	Ab	I		viio		vii	o				o	False	False	(5, 2, -1)	()	5	5	major	major	I	I, major	vii		I	I	False	viio	viio, major		viio, major		vii	viio	7		-4	-4	-4	1	1	G	G	Ab	Ab	diminished triad	0	True	False	True	True	True	5	5	5	7	True	True	True
8	4	1.0	41	-1	F	0	1.5	0	False	2	4	4	1	1/8	True	-4	2	2	1	1a	2	1	False	True				False	2	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
12	4	1.5	40	4	E	0	2.0	2	True	2	4	4	1	1/8	True	-4	2	2	1	1a	2	3/2	False	True				False	3	#viio/vi	Ab	I		#viio/vi		#vii	o			vi	o	False	False	(8, 5, 2)	()	8	8	major	major	I	I, major	#vii/vi	vi	vi/I	vi	True	#viio/vi	#viio/vi, major		#viio/vi, major	vi	vi	viio	#7	6	-4	-4	-1	4	4	E	E	Ab	F	diminished triad	0	True	False	True	True	True	8	8	5	#5	True	True	True
16	4	2.0	41	-1	F	0	2.5	0	False	2	4	4	1	1/8	True	-4	2	2	1	1a	2	2	False	True				False	4	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
16	4	2.0	56	-4	A	-1	2.5	0	False	2	4	3	1	1/8	True	-4	2	2	1	1a	3	2	False	True				False	4	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
16	4	2.0	65	-1	F	0	2.5	0	False	2	4	2	1	1/8	True	-4	2	2	1	1a	4	2	False	True				False	4	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	3	3	3	6	True	True	True
16	3	2.0	80	-4	A	-1	2.5	0	False	2	4	1	1	3/32	True	-4	2	2	1	1a	5	2	False	True				False	4	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	0	0	0	1	True	False	False
19	1	2.375	72	0	C	0	2.875	0	False	2	4	1	1	1/32	True	-4	2	2	1	1a	5	19/8	False	False				False	4	vi	Ab	I		vi		vi					m	False	False	(3, 0, 4)	()	3	3	major	major	I	I, major	vi		I	I	False	vi	vi, major		vi, major		vi	vi	6		-4	-4	-4	-1	-1	F	F	Ab	Ab	minor triad	0	True	False	True	True	True	4	4	4	3	True	False	False
20	12	2.5	37	-5	D	-1	1.0	1	True	2	4	4	1	3/8	True	-4	3	3	2	2a	2	5/2	False	True				False	5	ii65(2)	Ab	I		ii65(2)		ii		65	2		mm7	False	False	(-1, 3, 0, 4)	()	2	-1	major	major	I	I, major	ii		I	I	False	ii65	ii65, major		ii65(2), major		ii	ii7	2		-4	-4	-4	-2	-5	Bb	Db	Ab	Ab	minor seventh chord	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
