onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	3	0.0	52	4	E	0	2.5	0	False	4	4	2	1	1/16	True	1	1	1	0	0a	3	0	True	True				{	False	0	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
0	3	0.0	67	1	G	0	2.5	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	0	True	True				{	False	0	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
3	3	0.25	54	6	F	1	2.75	0	False	4	4	2	1	1/16	True	1	1	1	0	0a	3	1/4	False	False					False	0	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
3	3	0.25	69	3	A	0	2.75	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	1/4	False	False					False	0	e.i{	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
6	6	0.5	55	1	G	0	3.0	3	True	4	4	2	1	1/8	True	1	1	1	0	0a	3	1/2	False	True					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
6	6	0.5	71	5	B	0	3.0	3	True	4	4	1	1	1/8	True	1	1	1	0	0a	4	1/2	False	True					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
12	3	1.0	54	6	F	1	3.5	0	False	4	4	2	1	1/16	True	1	1	1	0	0a	3	1	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
12	3	1.0	69	3	A	0	3.5	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	1	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
15	3	1.25	52	4	E	0	3.75	0	False	4	4	2	1	1/16	True	1	1	1	0	0a	3	5/4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
15	3	1.25	67	1	G	0	3.75	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	5/4	False	False					False	1	i6	e	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
18	6	1.5	51	9	D	1	4.0	4	True	4	4	2	1	1/8	True	1	1	1	0	0a	3	3/2	False	True					False	2	V65	e	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	5	5	5	#7	True	False	True
18	6	1.5	66	6	F	1	4.0	4	True	4	4	1	1	1/8	True	1	1	1	0	0a	4	3/2	False	True					False	2	V65	e	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		4	4	4	5	9	B	D#	E	E	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
24	6	2.0	47	5	B	0	4.5	0	False	4	4	2	1	1/8	True	1	1	1	0	0a	2	2	False	True					False	3	V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
24	3	2.0	67	1	G	0	4.5	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	2	False	True					False	3	V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-3	-3	-3	3	False	False	False
27	3	2.25	69	3	A	0	4.75	0	False	4	4	1	1	1/16	True	1	1	1	0	0a	4	9/4	False	False					False	3	V7	e	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		4	4	4	5	5	B	B	E	E	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
30	6	2.5	52	4	E	0	1.0	1	True	4	4	2	1	1/8	True	1	2	2	1	1a	3	5/2	False	True	IAC	IAC		}	True	4	i|IAC}	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
30	6	2.5	67	1	G	0	1.0	1	True	4	4	1	1	1/8	True	1	2	2	1	1a	4	5/2	False	True	IAC	IAC		}	True	4	i|IAC}	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
36	0	3.0	66	6	F	1	1.5	0	False	4	4	1	1	0	True	1	2	2	1	1a	4	3	False	False					False	4	i|IAC}	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
36	6	3.0	40	4	E	0	1.5	0	False	4	4	2	1	1/8	True	1	2	2	1	1a	2	3	False	False					False	4	i|IAC}	e	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
