onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
4	4	0.333	74	2	D	0	1.333	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	5	1/2	False	True				{	False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
8	4	0.667	77	-1	F	0	1.667	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	5	1	False	False					False	0	d.i{	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
12	4	1.0	76	4	E	0	2.0	2	True	6	8	1	1	1/8	True	0	1	1	1	1a	5	3/2	False	True					False	1	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	2	2	2	2	True	False	False
16	4	1.333	69	3	A	0	2.333	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	4	2	False	False					False	1	V6	d	i		V6	V		6			M	True	True	(5, 2, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V6	V6, minor		V6, minor		V	V	5		2	2	2	3	7	A	C#	D	D	major triad	1	True	True	True	True	True	1	1	1	5	True	True	False
20	4	1.667	78	6	F	1	2.667	0	False	6	8	1	1	1/8	True	0	1	1	1	1a	5	5/2	False	True					False	2	V2/iv	d	i		V2/iv	V		2		iv	Mm7	True	True	(-2, 0, 4, 1)	()	0	-2	minor	minor	i	i, minor	V/iv	iv	iv/i	iv	True	V2/iv	V2/iv, minor		V2/iv, minor	iv	iv	V7	5	4	2	2	1	2	0	D	C	D	G	dominant seventh chord	3	True	True	True	True	True	4	4	5	#3	True	False	False
24	4	2.0	79	1	G	0	1.0	1	True	6	8	1	1	1/8	True	0	2	2	2	2a	5	3	False	True					False	3	iv6	d	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		2	2	2	1	-2	G	Bb	D	D	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
28	2	2.333	77	-1	F	0	1.333	0	False	6	8	1	1	1/16	True	0	2	2	2	2a	5	7/2	False	True					False	4	ii%43	d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	-3	-3	-3	3	False	False	False
30	2	2.5	76	4	E	0	1.5	0	False	6	8	1	1	1/16	True	0	2	2	2	2a	5	15/4	False	False					False	4	ii%43	d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	2	2	2	2	True	True	False
32	2	2.667	74	2	D	0	1.667	0	False	6	8	1	1	1/16	True	0	2	2	2	2a	5	4	False	False					False	4	ii%43	d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	0	0	0	1	True	False	False
34	2	2.833	76	4	E	0	1.833	0	False	6	8	1	1	1/16	True	0	2	2	2	2a	5	17/4	False	False					False	4	ii%43	d	i		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	i	i, minor	ii		i	i	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	2	2	4	-2	E	Bb	D	D	half-diminished seventh chord	2	True	True	True	True	True	2	2	2	2	True	True	False
36	2	3.0	77	-1	F	0	2.0	2	True	6	8	1	1	1/16	True	0	2	2	2	2a	5	9/2	False	True					False	5	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
38	2	3.167	79	1	G	0	2.167	0	False	6	8	1	1	1/16	True	0	2	2	2	2a	5	19/4	False	False					False	5	V(64)	d	i		V(64)	V			64		M	True	True	(1, 0, -3)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V(64), minor		V	Cad	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
40	0	3.333	76	4	E	0	2.333	0	False	6	8	1	1	0	True	0	2	2	2	2a	5	5	False	True					False	6	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
40	0	3.333	74	2	D	0	2.333	0	False	6	8	1	1	0	True	0	2	2	2	2a	5	5	False	True					False	6	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
40	8	3.333	76	4	E	0	2.333	0	False	6	8	1	1	1/4	True	0	2	2	2	2a	5	5	False	True					False	6	V	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
48	4	4.0	74	2	D	0	1.0	1	True	6	8	1	1	1/8	True	0	3	3	3	3a	5	6	False	True				}	True	7	i}	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
52	4	4.333	57	3	A	0	1.333	0	False	6	8	2	1	1/8	True	0	3	3	3	3a	3	13/2	False	True				{	False	8	v.i{	d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		2	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
52	8	4.333	81	3	A	0	1.333	0	False	6	8	1	1	1/4	True	0	3	3	3	3a	5	13/2	False	True				{	False	8	v.i{	d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		2	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
56	4	4.667	60	0	C	0	1.667	0	False	6	8	2	1	1/8	True	0	3	3	3	3a	4	7	False	False					False	8	v.i{	d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		2	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
60	4	5.0	59	5	B	0	2.0	2	True	6	8	2	1	1/8	True	0	3	3	3	3a	3	15/2	False	True					False	9	ii%7	d	v		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	v	v, minor	ii		v	v	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		2	3	3	5	5	B	B	A	A	half-diminished seventh chord	7	True	True	True	True	True	3	2	2	2	True	True	True
60	4	5.0	81	3	A	0	2.0	2	True	6	8	1	1	1/8	False	0	3	3	3	3a	5	15/2	False	True					False	9	ii%7	d	v		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	v	v, minor	ii		v	v	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		2	3	3	5	5	B	B	A	A	half-diminished seventh chord	7	True	True	True	True	True	1	0	0	1	True	False	False
64	4	5.333	52	4	E	0	2.333	0	False	6	8	2	1	1/8	True	0	3	3	3	3a	3	8	False	True					False	10	v7	d	v		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	v	v, minor	v		v	v	True	v7	v7, minor		v7, minor		v	v7	5		2	3	3	4	4	E	E	A	A	minor seventh chord	7	True	True	True	True	True	2	1	1	5	True	True	True
64	2	5.333	79	1	G	0	2.333	0	False	6	8	1	1	1/16	True	0	3	3	3	3a	5	8	False	True					False	10	v7	d	v		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	v	v, minor	v		v	v	True	v7	v7, minor		v7, minor		v	v7	5		2	3	3	4	4	E	E	A	A	minor seventh chord	7	True	True	True	True	True	-1	-2	-2	7	True	False	False
66	2	5.5	77	-1	F	0	2.5	0	False	6	8	1	1	1/16	True	0	3	3	3	3a	5	33/4	False	False					False	10	v7	d	v		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	v	v, minor	v		v	v	True	v7	v7, minor		v7, minor		v	v7	5		2	3	3	4	4	E	E	A	A	minor seventh chord	7	True	True	True	True	True	-3	-4	-4	6	False	False	False
