onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
6	2	1.5	78	6	F	1	2.5	0	False	4	4	1	1	1/8	True	2	1	1	1	1a	5	3/2	False	True				{	False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
8	2	2.0	71	5	B	0	3.0	3	True	4	4	1	1	1/8	True	2	1	1	1	1a	4	2	False	False					False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
10	1	2.5	71	5	B	0	3.5	0	False	4	4	1	1	1/16	True	2	1	1	1	1a	4	5/2	False	False					False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
11	1	2.75	73	7	C	1	3.75	0	False	4	4	1	1	1/16	True	2	1	1	1	1a	5	11/4	False	False					False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
12	2	3.0	74	2	D	0	4.0	4	True	4	4	1	1	1/8	True	2	1	1	1	1a	5	3	False	False					False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
14	2	3.5	71	5	B	0	4.5	0	False	4	4	1	1	1/8	True	2	1	1	1	1a	4	7/2	False	False					False	0	b.i{	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	2	4.0	73	7	C	1	1.0	1	True	4	4	1	1	1/8	True	2	2	2	2	2a	5	4	False	True					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
18	4	4.5	66	6	F	1	1.5	0	False	4	4	1	1	1/4	True	2	2	2	2	2a	4	9/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
22	2	5.5	78	6	F	1	2.5	0	False	4	4	1	1	1/8	True	2	2	2	2	2a	5	11/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
24	2	6.0	79	1	G	0	3.0	3	True	4	4	1	1	1/8	True	2	2	2	2	2a	5	6	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	-4	-4	-4	6	False	False	False
26	4	6.5	78	6	F	1	3.5	0	False	4	4	1	1	1/4	True	2	2	2	2	2a	5	13/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	2	7.5	76	4	E	0	4.5	0	False	4	4	1	1	1/8	True	2	2	2	2	2a	5	15/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
32	2	8.0	76	4	E	0	1.0	1	True	4	4	1	1	1/8	False	2	3	3	3	3a	5	8	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
34	4	8.5	74	2	D	0	1.5	0	False	4	4	1	1	1/4	True	2	3	3	3	3a	5	17/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
38	4	9.5	73	7	C	1	2.5	0	False	4	4	1	1	1/4	True	2	3	3	3	3a	5	19/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
42	4	10.5	71	5	B	0	3.5	0	False	4	4	1	1	1/4	True	2	3	3	3	3a	4	21/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	0	0	0	1	False	False	False
46	2	11.5	70	10	A	1	4.5	0	False	4	4	1	1	1/8	True	2	3	3	3	3a	4	23/2	False	False					False	1	V	b	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
48	4	12.0	71	5	B	0	1.0	1	True	4	4	1	1	1/4	True	2	4	4	4	4a	4	12	False	True				}	True	2	i}	b	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		5	5	5	5	5	B	B	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
53	1	13.25	73	7	C	1	2.25	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	5	53/4	False	True				{	False	3	v.V{	b	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		5	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
54	1	13.5	71	5	B	0	2.5	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	27/2	False	False					False	3	v.V{	b	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		5	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
54	2	13.5	73	7	C	1	2.5	0	False	4	4	2	1	1/8	True	2	4	4	4	4a	5	27/2	False	False					False	3	v.V{	b	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		5	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
55	1	13.75	73	7	C	1	2.75	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	5	55/4	False	False					False	3	v.V{	b	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		5	6	6	7	7	C#	C#	F#	F#	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
56	2	14.0	66	6	F	1	3.0	3	True	4	4	2	1	1/8	True	2	4	4	4	4a	4	14	False	True					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
56	1	14.0	69	3	A	0	3.0	3	True	4	4	1	1	1/16	True	2	4	4	4	4a	4	14	False	True					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
57	1	14.25	71	5	B	0	3.25	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	57/4	False	False					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	0	-1	-1	4	False	False	False
58	1	14.5	66	6	F	1	3.5	0	False	4	4	2	1	1/16	True	2	4	4	4	4a	4	29/2	False	False					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
58	1	14.5	69	3	A	0	3.5	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	29/2	False	False					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
59	1	14.75	68	8	G	1	3.75	0	False	4	4	1	1	1/16	True	2	4	4	4	4a	4	59/4	False	False					False	4	i	b	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		5	6	6	6	6	F#	F#	F#	F#	minor triad	0	True	True	True	True	True	3	2	2	2	False	False	False
