onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
16	2	4.0	41	-1	F	0	1.0	1	True	4	4	2	1	1/8	True	0	3	3	2	2a	2	4	False	True					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	True	True
16	2	4.0	69	3	A	0	1.0	1	True	4	4	1	1	1/8	True	0	3	3	2	2a	4	4	False	True					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
18	1	4.5	53	-1	F	0	1.5	0	False	4	4	2	1	1/16	True	0	3	3	2	2a	3	9/2	False	False					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	True	True
18	2	4.5	65	-1	F	0	1.5	0	False	4	4	1	1	1/8	True	0	3	3	2	2a	4	9/2	False	False					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	True	True
19	1	4.75	55	1	G	0	1.75	0	False	4	4	2	1	1/16	True	0	3	3	2	2a	3	19/4	False	False					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
20	2	5.0	57	3	A	0	2.0	2	True	4	4	2	1	1/8	True	0	3	3	2	2a	3	5	False	False					False	4		III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	False	False
22	2	5.5	53	-1	F	0	2.5	0	False	4	4	2	1	1/8	True	0	3	3	2	2a	3	11/2	False	True					False	5		i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
22	1	5.5	74	2	D	0	2.5	0	False	4	4	1	1	1/16	True	0	3	3	2	2a	5	11/2	False	True					False	5		i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
23	1	5.75	72	0	C	0	2.75	0	False	4	4	1	1	1/16	True	0	3	3	2	2a	5	23/4	False	False					False	5		i6	d	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		2	2	2	2	-1	D	F	D	D	minor triad	1	True	True	True	True	True	-2	-2	-2	7	False	False	False
24	2	6.0	55	1	G	0	3.0	3	True	4	4	2	1	1/8	True	0	3	3	2	2a	3	6	False	True					False	6		IV7(9)	d	i		IV7(9)	IV		7	9		Mm7	True	True	(-1, 3, 0, -3)	(1,)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV7	IV7, minor		IV7(9), minor		IV	IV7	4		2	2	2	1	1	G	G	D	D	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	True	True
24	2	6.0	71	5	B	0	3.0	3	True	4	4	1	1	1/8	True	0	3	3	2	2a	4	6	False	True					False	6		IV7(9)	d	i		IV7(9)	IV		7	9		Mm7	True	True	(-1, 3, 0, -3)	(1,)	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV7	IV7, minor		IV7(9), minor		IV	IV7	4		2	2	2	1	1	G	G	D	D	dominant seventh chord	7	True	True	True	True	True	3	3	3	#6	True	False	False
26	2	6.5	57	3	A	0	3.5	0	False	4	4	2	1	1/8	True	0	3	3	2	2a	3	13/2	False	True					False	7		V7	d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
26	2	6.5	73	7	C	1	3.5	0	False	4	4	1	1	1/8	True	0	3	3	2	2a	5	13/2	False	True					False	7		V7	d	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		2	2	2	3	3	A	A	D	D	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
28	2	7.0	58	-2	B	-1	4.0	4	True	4	4	2	1	1/8	True	0	3	3	2	2a	3	7	False	True					False	8		VI	d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		2	2	2	-2	-2	Bb	Bb	D	D	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
28	2	7.0	74	2	D	0	4.0	4	True	4	4	1	1	1/8	True	0	3	3	2	2a	5	7	False	True					False	8		VI	d	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		2	2	2	-2	-2	Bb	Bb	D	D	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
30	2	7.5	55	1	G	0	4.5	0	False	4	4	2	1	1/8	True	0	3	3	2	2a	3	15/2	False	True					False	9		ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		2	2	2	4	1	E	G	D	D	half-diminished seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
30	2	7.5	76	4	E	0	4.5	0	False	4	4	1	1	1/8	True	0	3	3	2	2a	5	15/2	False	True					False	9		ii%65	d	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		2	2	2	4	1	E	G	D	D	half-diminished seventh chord	1	True	True	True	True	True	2	2	2	2	True	True	False
32	2	8.0	57	3	A	0	1.0	1	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	8	False	True	HC.CON	HC	CON	}	True	10		V|HC.CON}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
32	2	8.0	73	7	C	1	1.0	1	True	4	4	1	1	1/8	True	0	4	4	3	3a	5	8	False	True	HC.CON	HC	CON	}	True	10		V|HC.CON}	d	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
34	2	8.5	45	3	A	0	1.5	0	False	4	4	2	1	1/8	True	0	4	4	3	3a	2	17/2	False	False				{	False	11		{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
34	2	8.5	76	4	E	0	1.5	0	False	4	4	1	1	1/8	True	0	4	4	3	3a	5	17/2	False	False				{	False	11		{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	2	2	2	2	False	False	False
36	2	9.0	69	3	A	0	2.0	2	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	9	False	False					False	11		{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
38	2	9.5	57	3	A	0	2.5	0	False	4	4	2	1	1/8	True	0	4	4	3	3a	3	19/2	False	False					False	11		{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	1	1	1	5	False	True	True
38	2	9.5	76	4	E	0	2.5	0	False	4	4	1	1	1/8	True	0	4	4	3	3a	5	19/2	False	False					False	11		{	d	i		V	V					M	True	True	()	()	1	1	minor	minor	i	i, minor	V		i	i	True		, minor		V, minor		V	V	5		2	2	2	3	3	A	A	D	D	None	0	False	True	True	True	True	2	2	2	2	False	False	False
40	2	10.0	50	2	D	0	3.0	3	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	10	False	True					False	12		i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
40	2	10.0	77	-1	F	0	3.0	3	True	4	4	1	1	1/8	True	0	4	4	3	3a	5	10	False	True					False	12		i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
42	1	10.5	52	4	E	0	3.5	0	False	4	4	2	1	1/16	True	0	4	4	3	3a	3	21/2	False	False					False	12		i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
42	2	10.5	74	2	D	0	3.5	0	False	4	4	1	1	1/8	True	0	4	4	3	3a	5	21/2	False	False					False	12		i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
43	1	10.75	53	-1	F	0	3.75	0	False	4	4	2	1	1/16	True	0	4	4	3	3a	3	43/4	False	False					False	12		i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
44	2	11.0	55	1	G	0	4.0	4	True	4	4	2	1	1/8	True	0	4	4	3	3a	3	11	False	True					False	13		IV	d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
44	2	11.0	71	5	B	0	4.0	4	True	4	4	1	1	1/8	True	0	4	4	3	3a	4	11	False	True					False	13		IV	d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	3	3	3	#6	True	False	False
46	2	11.5	43	1	G	0	4.5	0	False	4	4	2	1	1/8	True	0	4	4	3	3a	2	23/2	False	False					False	13		IV	d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
46	2	11.5	79	1	G	0	4.5	0	False	4	4	1	1	1/8	True	0	4	4	3	3a	5	23/2	False	False					False	13		IV	d	i		IV	IV					M	True	True	(-1, 3, 0)	()	-1	-1	minor	minor	i	i, minor	IV		i	i	True	IV	IV, minor		IV, minor		IV	IV	4		2	2	2	1	1	G	G	D	D	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
48	2	12.0	48	0	C	0	1.0	1	True	4	4	2	1	1/8	True	0	5	5	4	4a	3	12	False	True					False	14		VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	True	True	True	True	-2	-2	-2	7	True	True	True
48	4	12.0	76	4	E	0	1.0	1	True	4	4	1	1	1/4	True	0	5	5	4	4a	5	12	False	True					False	14		VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
50	2	12.5	52	4	E	0	1.5	0	False	4	4	2	1	1/8	True	0	5	5	4	4a	3	25/2	False	False					False	14		VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
52	2	13.0	45	3	A	0	2.0	2	True	4	4	2	1	1/8	True	0	5	5	4	4a	2	13	False	True					False	15		v.i	d	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		2	3	3	3	3	A	A	A	A	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
54	1	13.5	50	2	D	0	2.5	0	False	4	4	2	1	1/16	True	0	5	5	4	4a	3	27/2	False	True					False	16		iv	d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	iv	4		2	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	0	-1	-1	4	True	True	True
54	1	13.5	77	-1	F	0	2.5	0	False	4	4	1	1	1/16	True	0	5	5	4	4a	5	27/2	False	True					False	16		iv	d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	iv	4		2	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	-3	-4	-4	6	True	False	False
55	1	13.75	52	4	E	0	2.75	0	False	4	4	2	1	1/16	True	0	5	5	4	4a	3	55/4	False	False					False	16		iv	d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	iv	4		2	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	2	1	1	5	False	False	False
55	1	13.75	76	4	E	0	2.75	0	False	4	4	1	1	1/16	True	0	5	5	4	4a	5	55/4	False	False					False	16		iv	d	v		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	v	v, minor	iv		v	v	True	iv	iv, minor		iv, minor		iv	iv	4		2	3	3	2	2	D	D	A	A	minor triad	0	True	True	True	True	True	2	1	1	5	False	False	False
56	2	14.0	53	-1	F	0	3.0	3	True	4	4	2	1	1/8	True	0	5	5	4	4a	3	14	False	True					False	17		ii%43	d	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	3	3	5	-1	B	F	A	A	half-diminished seventh chord	2	True	True	True	True	True	-3	-4	-4	6	True	False	True
56	2	14.0	74	2	D	0	3.0	3	True	4	4	1	1	1/8	True	0	5	5	4	4a	5	14	False	True					False	17		ii%43	d	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	3	3	5	-1	B	F	A	A	half-diminished seventh chord	2	True	True	True	True	True	0	-1	-1	4	True	False	False
58	2	14.5	52	4	E	0	3.5	0	False	4	4	2	1	1/8	True	0	5	5	4	4a	3	29/2	False	True					False	18		i64	d	v		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		2	3	3	3	4	A	E	A	A	minor triad	2	True	True	True	True	True	2	1	1	5	True	False	True
58	2	14.5	72	0	C	0	3.5	0	False	4	4	1	1	1/8	True	0	5	5	4	4a	5	29/2	False	True					False	18		i64	d	v		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	v	v, minor	i		v	v	True	i64	i64, minor		i64, minor		i	i	1		2	3	3	3	4	A	E	A	A	minor triad	2	True	True	True	True	True	-2	-3	-3	3	True	False	False
60	2	15.0	50	2	D	0	4.0	4	True	4	4	2	1	1/8	True	0	5	5	4	4a	3	15	False	True					False	19		ii%65	d	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		2	3	3	5	2	B	D	A	A	half-diminished seventh chord	1	True	True	True	True	True	0	-1	-1	4	True	False	True
60	2	15.0	71	5	B	0	4.0	4	True	4	4	1	1	1/8	True	0	5	5	4	4a	4	15	False	True					False	19		ii%65	d	v		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	v	v, minor	ii		v	v	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		2	3	3	5	2	B	D	A	A	half-diminished seventh chord	1	True	True	True	True	True	3	2	2	2	True	True	False
62	2	15.5	53	-1	F	0	4.5	0	False	4	4	2	1	1/8	True	0	5	5	4	4a	3	31/2	False	True					False	20		ii%43	d	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	3	3	5	-1	B	F	A	A	half-diminished seventh chord	2	True	True	True	True	True	-3	-4	-4	6	True	False	True
62	2	15.5	69	3	A	0	4.5	0	False	4	4	1	1	1/8	True	0	5	5	4	4a	4	31/2	False	True					False	20		ii%43	d	v		ii%43	ii	%	43			%7	True	True	(-4, 0, 2, -1)	()	2	-4	minor	minor	v	v, minor	ii		v	v	True	ii%43	ii%43, minor		ii%43, minor		ii	ii%7	2		2	3	3	5	-1	B	F	A	A	half-diminished seventh chord	2	True	True	True	True	True	1	0	0	1	True	False	False
64	2	16.0	52	4	E	0	1.0	1	True	4	4	2	1	1/8	True	0	6	6	5	5a	3	16	False	True					False	21		V	d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		2	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
64	3	16.0	68	8	G	1	1.0	1	True	4	4	1	1	3/16	True	0	6	6	5	5a	4	16	False	True					False	21		V	d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		2	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	6	5	5	#7	True	False	False
66	1	16.5	40	4	E	0	1.5	0	False	4	4	2	1	1/16	True	0	6	6	5	5a	2	33/2	False	False					False	21		V	d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		2	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	2	1	1	5	True	True	True
67	1	16.75	42	6	F	1	1.75	0	False	4	4	2	1	1/16	True	0	6	6	5	5a	2	67/4	False	False					False	21		V	d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		2	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	4	3	3	#6	False	False	False
67	1	16.75	69	3	A	0	1.75	0	False	4	4	1	1	1/16	True	0	6	6	5	5a	4	67/4	False	False					False	21		V	d	v		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	v	v, minor	V		v	v	True	V	V, minor		V, minor		V	V	5		2	3	3	4	4	E	E	A	A	major triad	0	True	True	True	True	True	1	0	0	1	False	False	False
68	2	17.0	44	8	G	1	2.0	2	True	4	4	2	1	1/8	True	0	6	6	5	5a	2	17	False	True					False	22		V65	d	v		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	v	v, minor	V		v	v	True	V65	V65, minor		V65, minor		V	V7	5		2	3	3	4	8	E	G#	A	A	dominant seventh chord	1	True	True	True	True	True	6	5	5	#7	True	False	True
