onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
36	2	9.0	75	-3	E	-1	1.0	1	True	3	4	2	1	1/8	True	-1	4	4	4	4a	5	9	False	True					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
36	4	9.0	79	1	G	0	1.0	1	True	3	4	1	1	1/4	True	-1	4	4	4	4a	5	9	False	True					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
38	2	9.5	77	-1	F	0	1.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	5	19/2	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-2	-2	-2	7	False	False	False
40	2	10.0	75	-3	E	-1	2.0	2	True	3	4	2	1	1/8	True	-1	4	4	4	4a	5	10	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
40	6	10.0	79	1	G	0	2.0	2	True	3	4	1	1	3/8	True	-1	4	4	4	4a	5	10	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	0	0	0	1	True	False	False
42	2	10.5	74	2	D	0	2.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	5	21/2	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	1	1	1	5	False	False	False
44	2	11.0	75	-3	E	-1	3.0	3	True	3	4	2	1	1/8	True	-1	4	4	4	4a	5	11	False	False					False	5		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
46	2	11.5	72	0	C	0	3.5	0	False	3	4	2	1	1/8	True	-1	4	4	4	4a	5	23/2	False	True					False	6		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	False	True
46	2	11.5	81	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-1	4	4	4	4a	5	23/2	False	True					False	6		ii%65	g	i		ii%65	ii	%	65			%7	True	True	(-1, -4, 0, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	ii%65	ii%65, minor		ii%65, minor		ii	ii%7	2		1	1	1	3	0	A	C	G	G	half-diminished seventh chord	1	True	True	True	True	True	2	2	2	2	True	True	False
48	4	12.0	74	2	D	0	1.0	1	True	3	4	2	1	1/4	True	-1	5	5	5	5a	5	12	False	True					False	7		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
48	4	12.0	78	6	F	1	1.0	1	True	3	4	1	1	1/4	True	-1	5	5	5	5a	5	12	False	True					False	7		V	g	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		1	1	1	2	2	D	D	G	G	major triad	0	True	True	True	True	True	5	5	5	#7	True	False	False
52	4	13.0	66	6	F	1	2.0	2	True	3	4	2	1	1/4	True	-1	5	5	5	5a	4	13	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	5	5	5	#7	True	False	True
52	6	13.0	81	3	A	0	2.0	2	True	3	4	1	1	3/8	True	-1	5	5	5	5a	5	13	False	True					False	8		V65	g	i		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	i	i, minor	V		i	i	True	V65	V65, minor		V65, minor		V	V7	5		1	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	2	2	2	2	True	False	False
56	4	14.0	62	2	D	0	3.0	3	True	3	4	2	1	1/4	True	-1	5	5	5	5a	4	14	False	True					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
58	2	14.5	81	3	A	0	3.5	0	False	3	4	1	1	1/8	True	-1	5	5	5	5a	5	29/2	False	False					False	9		V7	g	i		V7	V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		1	1	1	2	2	D	D	G	G	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
60	4	15.0	70	-2	B	-1	1.0	1	True	3	4	2	1	1/4	True	-1	6	6	6	6a	4	15	False	True					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	III+7	3		1	1	1	-2	-2	Bb	Bb	G	G	augmented major tetrachord	7	True	True	True	True	True	-3	-3	-3	3	True	True	True
60	3	15.0	81	3	A	0	1.0	1	True	3	4	1	1	3/16	True	-1	6	6	6	6a	5	15	False	True					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	III+7	3		1	1	1	-2	-2	Bb	Bb	G	G	augmented major tetrachord	7	True	True	True	True	True	2	2	2	2	True	False	False
63	1	15.75	82	-2	B	-1	1.75	0	False	3	4	1	1	1/16	True	-1	6	6	6	6a	5	63/4	False	False					False	10		III+M7(9)	g	i		III+M7(9)	III	+M	7	9		+M7	True	True	(-3, 1, 5, 2)	(-1,)	-3	-3	minor	minor	i	i, minor	III		i	i	True	III+M7	III+M7, minor		III+M7(9), minor		III	III+7	3		1	1	1	-2	-2	Bb	Bb	G	G	augmented major tetrachord	7	True	True	True	True	True	-3	-3	-3	3	True	True	True
64	6	16.0	70	-2	B	-1	2.0	2	True	3	4	2	1	3/8	True	-1	6	6	6	6a	4	16	False	True					False	11		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
64	6	16.0	79	1	G	0	2.0	2	True	3	4	1	1	3/8	True	-1	6	6	6	6a	5	16	False	True					False	11		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	0	0	0	1	True	True	False
70	2	17.5	72	0	C	0	3.5	0	False	3	4	2	1	1/8	True	-1	6	6	6	6a	5	35/2	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
70	2	17.5	79	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-1	6	6	6	6a	5	35/2	False	True					False	12		iv	g	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		1	1	1	0	0	C	C	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
72	4	18.0	69	3	A	0	1.0	1	True	3	4	2	1	1/4	True	-1	7	7	7	7a	4	18	False	True					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
72	3	18.0	79	1	G	0	1.0	1	True	3	4	1	1	3/16	True	-1	7	7	7	7a	5	18	False	True					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
75	1	18.75	81	3	A	0	1.75	0	False	3	4	1	1	1/16	True	-1	7	7	7	7a	5	75/4	False	False					False	13		ii%7	g	i		ii%7	ii	%	7			%7	True	True	(2, -1, -4, 0)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	ii%7	ii%7, minor		ii%7, minor		ii	ii%7	2		1	1	1	3	3	A	A	G	G	half-diminished seventh chord	7	True	True	True	True	True	2	2	2	2	True	True	True
76	6	19.0	69	3	A	0	2.0	2	True	3	4	2	1	3/8	True	-1	7	7	7	7a	4	19	False	True					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
76	6	19.0	78	6	F	1	2.0	2	True	3	4	1	1	3/8	True	-1	7	7	7	7a	5	19	False	True					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	5	5	5	#7	True	False	False
82	1	20.5	67	1	G	0	3.5	0	False	3	4	2	1	1/16	True	-1	7	7	7	7a	4	41/2	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
82	2	20.5	79	1	G	0	3.5	0	False	3	4	1	1	1/8	True	-1	7	7	7	7a	5	41/2	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	0	0	0	1	False	False	False
83	1	20.75	69	3	A	0	3.75	0	False	3	4	2	1	1/16	True	-1	7	7	7	7a	4	83/4	False	False					False	14		V43	g	i		V43	V		43			Mm7	True	True	(2, -1, 1, 5)	()	1	2	minor	minor	i	i, minor	V		i	i	True	V43	V43, minor		V43, minor		V	V7	5		1	1	1	2	3	D	A	G	G	dominant seventh chord	2	True	True	True	True	True	2	2	2	2	True	False	True
84	4	21.0	67	1	G	0	1.0	1	True	3	4	2	1	1/4	True	-1	8	8	8	8a	4	21	False	True					False	15		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
84	4	21.0	79	1	G	0	1.0	1	True	3	4	1	1	1/4	True	-1	8	8	8	8a	5	21	False	True					False	15		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
88	4	22.0	58	-2	B	-1	2.0	2	True	3	4	2	1	1/4	True	-1	8	8	8	8a	3	22	False	True					False	16		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
88	6	22.0	74	2	D	0	2.0	2	True	3	4	1	1	3/8	True	-1	8	8	8	8a	5	22	False	True					False	16		i6	g	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		1	1	1	1	-2	G	Bb	G	G	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
92	4	23.0	55	1	G	0	3.0	3	True	3	4	2	1	1/4	True	-1	8	8	8	8a	3	23	False	True					False	17		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
94	2	23.5	74	2	D	0	3.5	0	False	3	4	1	1	1/8	True	-1	8	8	8	8a	5	47/2	False	False					False	17		i	g	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		1	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
96	4	24.0	63	-3	E	-1	1.0	1	True	3	4	2	1	1/4	True	-1	9	9	9	9a	4	24	False	True					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		1	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	True	True
96	3	24.0	74	2	D	0	1.0	1	True	3	4	1	1	3/16	True	-1	9	9	9	9a	5	24	False	True					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		1	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
99	1	24.75	75	-3	E	-1	1.75	0	False	3	4	1	1	1/16	True	-1	9	9	9	9a	5	99/4	False	False					False	18		VIM7	g	i		VIM7	VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		1	1	1	-3	-3	Eb	Eb	G	G	major seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	True	True
100	6	25.0	63	-3	E	-1	2.0	2	True	3	4	2	1	3/8	True	-1	9	9	9	9a	4	25	False	True					False	19		iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	True	True	True	True	-4	-4	-4	6	True	False	True
100	6	25.0	72	0	C	0	2.0	2	True	3	4	1	1	3/8	True	-1	9	9	9	9a	5	25	False	True					False	19		iv6	g	i		iv6	iv		6			m	True	True	(-4, 0, -1)	()	-1	-4	minor	minor	i	i, minor	iv		i	i	True	iv6	iv6, minor		iv6, minor		iv	iv	4		1	1	1	0	-3	C	Eb	G	G	minor triad	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
106	2	26.5	65	-1	F	0	3.5	0	False	3	4	2	1	1/8	True	-1	9	9	9	9a	4	53/2	False	True					False	20		VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		1	1	1	-1	-1	F	F	G	G	major triad	0	True	True	True	True	True	-2	-2	-2	7	True	True	True
106	2	26.5	72	0	C	0	3.5	0	False	3	4	1	1	1/8	True	-1	9	9	9	9a	5	53/2	False	True					False	20		VII	g	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		1	1	1	-1	-1	F	F	G	G	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
108	4	27.0	62	2	D	0	1.0	1	True	3	4	2	1	1/4	True	-1	10	10	10	10a	4	27	False	True					False	21		v7	g	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	v7	5		1	1	1	2	2	D	D	G	G	minor seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
108	4	27.0	72	0	C	0	1.0	1	True	3	4	1	1	1/4	True	-1	10	10	10	10a	5	27	False	True					False	21		v7	g	i		v7	v		7			mm7	True	True	(1, -2, 2, -1)	()	1	1	minor	minor	i	i, minor	v		i	i	True	v7	v7, minor		v7, minor		v	v7	5		1	1	1	2	2	D	D	G	G	minor seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
112	6	28.0	62	2	D	0	2.0	2	True	3	4	2	1	3/8	True	-1	10	10	10	10a	4	28	False	True					False	22		III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		1	1	1	-2	2	Bb	D	G	G	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
112	6	28.0	70	-2	B	-1	2.0	2	True	3	4	1	1	3/8	True	-1	10	10	10	10a	4	28	False	True					False	22		III6	g	i		III6	III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		1	1	1	-2	2	Bb	D	G	G	major triad	1	True	True	True	True	True	-3	-3	-3	3	True	True	False
118	2	29.5	63	-3	E	-1	3.5	0	False	3	4	2	1	1/8	True	-1	10	10	10	10a	4	59/2	False	True					False	23		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	True	True
118	2	29.5	70	-2	B	-1	3.5	0	False	3	4	1	1	1/8	True	-1	10	10	10	10a	4	59/2	False	True					False	23		VI	g	i		VI	VI					M	True	True	(-4, 0, -3)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VI	VI, minor		VI, minor		VI	VI	6		1	1	1	-3	-3	Eb	Eb	G	G	major triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
120	2	30.0	60	0	C	0	1.0	1	True	3	4	2	1	1/8	True	-1	11	11	11	11a	4	30	False	True					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	iv7	4		1	1	1	0	0	C	C	G	G	minor seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	True	True
120	4	30.0	75	-3	E	-1	1.0	1	True	3	4	1	1	1/4	True	-1	11	11	11	11a	5	30	False	True					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	iv7	4		1	1	1	0	0	C	C	G	G	minor seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	False	False
122	2	30.5	62	2	D	0	1.5	0	False	3	4	2	1	1/8	True	-1	11	11	11	11a	4	61/2	False	False					False	24		iv7	g	i		iv7	iv		7			mm7	True	True	(-1, -4, 0, -3)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv7	iv7, minor		iv7, minor		iv	iv7	4		1	1	1	0	0	C	C	G	G	minor seventh chord	7	True	True	True	True	True	1	1	1	5	False	False	False
