onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	cadence_subtype	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
1820	4	227.5	55	1	G	0	2.5	0	False	3	8	2	1	1/16	True	-2	39	84	35	35a	3	455/4	False	False					False	188	IV6	c	v		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	v	v, minor	IV		v	v	True	IV6	IV6, minor		IV6, minor		IV	IV	4		0	1	1	0	4	C	E	G	G	major triad	1	True	True	True	True	True	1	0	0	1	True	False	False
1824	4	228.0	54	6	F	1	3.0	3	True	3	8	2	1	1/16	True	-2	39	84	35	35a	3	114	False	True					False	189	V65	c	v		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	v	v, minor	V		v	v	True	V65	V65, minor		V65, minor		V	V7	5		0	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	6	5	5	#7	True	False	True
1824	8	228.0	69	3	A	0	3.0	3	True	3	8	1	1	1/8	True	-2	39	84	35	35a	4	114	False	True					False	189	V65	c	v		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	v	v, minor	V		v	v	True	V65	V65, minor		V65, minor		V	V7	5		0	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	3	2	2	2	True	False	False
1828	4	228.5	57	3	A	0	3.5	0	False	3	8	2	1	1/16	True	-2	39	84	35	35a	3	457/4	False	False					False	189	V65	c	v		V65	V		65			Mm7	True	True	(5, 2, -1, 1)	()	1	5	minor	minor	v	v, minor	V		v	v	True	V65	V65, minor		V65, minor		V	V7	5		0	1	1	2	6	D	F#	G	G	dominant seventh chord	1	True	True	True	True	True	3	2	2	2	True	False	False
1832	0	229.0	69	3	A	0	1.0	1	True	3	8	1	1	0	True	-2	40	85	36	36a	4	229/2	False	True					False	190	i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	3	2	2	2	False	False	False
1832	8	229.0	55	1	G	0	1.0	1	True	3	8	2	1	1/8	True	-2	40	85	36	36a	3	229/2	False	True					False	190	i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	1	0	0	1	True	True	True
1832	8	229.0	70	-2	B	-1	1.0	1	True	3	8	1	1	1/8	True	-2	40	85	36	36a	4	229/2	False	True					False	190	i	c	v		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	v	v, minor	i		v	v	True	i	i, minor		i, minor		i	i	1		0	1	1	1	1	G	G	G	G	minor triad	0	True	True	True	True	True	-2	-3	-3	3	True	False	False
1840	8	230.0	75	-3	E	-1	2.0	2	True	3	8	1	1	1/8	True	-2	40	85	36	36a	5	115	False	True					False	191	iv64	c	v		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	v	v, minor	iv		v	v	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	1	1	0	1	C	G	G	G	minor triad	2	True	True	True	True	True	-3	-4	-4	6	True	False	False
1848	0	231.0	74	2	D	0	3.0	3	True	3	8	1	1	0	True	-2	40	85	36	36a	5	231/2	False	False					False	191	iv64	c	v		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	v	v, minor	iv		v	v	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	1	1	0	1	C	G	G	G	minor triad	2	True	True	True	True	True	2	1	1	5	False	False	False
1848	8	231.0	72	0	C	0	3.0	3	True	3	8	1	1	1/8	True	-2	40	85	36	36a	5	231/2	False	False					False	191	iv64	c	v		iv64	iv		64			m	True	True	(0, -1, -4)	()	-1	0	minor	minor	v	v, minor	iv		v	v	True	iv64	iv64, minor		iv64, minor		iv	iv	4		0	1	1	0	1	C	G	G	G	minor triad	2	True	True	True	True	True	0	-1	-1	4	True	True	False
