onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	1	0.0	40	4	E	0	1.0	1	True	3	4	4	1	1/8	True	1	1	1	1	1a	2	0	True	True				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
0	1	0.0	55	1	G	0	1.0	1	True	3	4	3	1	1/8	True	1	1	1	1	1a	3	0	True	True				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
0	1	0.0	59	5	B	0	1.0	1	True	3	4	2	1	1/8	True	1	1	1	1	1a	3	0	True	True				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
1	1	0.5	40	4	E	0	1.5	0	False	3	4	4	1	1/8	True	1	1	1	1	1a	2	1/2	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
1	1	0.5	55	1	G	0	1.5	0	False	3	4	3	1	1/8	True	1	1	1	1	1a	3	1/2	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
1	1	0.5	59	5	B	0	1.5	0	False	3	4	2	1	1/8	True	1	1	1	1	1a	3	1/2	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
2	2	1.0	40	4	E	0	2.0	2	True	3	4	4	1	1/4	True	1	1	1	1	1a	2	1	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	0	0	0	1	True	True	True
2	2	1.0	55	1	G	0	2.0	2	True	3	4	3	1	1/4	True	1	1	1	1	1a	3	1	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
2	2	1.0	59	5	B	0	2.0	2	True	3	4	2	1	1/4	True	1	1	1	1	1a	3	1	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
3	1	1.5	59	5	B	0	2.5	0	False	3	4	1	1	1/8	True	1	1	1	1	1a	3	3/2	False	False				False	0	e.i		e	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		4	4	4	4	4	E	E	E	E	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
4	2	2.0	55	1	G	0	3.0	3	True	3	4	3	1	1/4	True	1	1	1	1	1a	3	2	False	True				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	True
4	2	2.0	59	5	B	0	3.0	3	True	3	4	2	1	1/4	True	1	1	1	1	1a	3	2	False	True				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	False	True	True	True	1	1	1	5	True	False	False
4	1	2.0	64	4	E	0	3.0	3	True	3	4	1	1	1/8	True	1	1	1	1	1a	4	2	False	True				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	False	True	True	True	0	0	0	1	True	True	False
5	1	2.5	67	1	G	0	3.5	0	False	3	4	1	1	1/8	True	1	1	1	1	1a	4	5/2	False	False				False	1	i6		e	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		4	4	4	4	1	E	G	E	E	minor triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	True
6	1	3.0	57	3	A	0	1.0	1	True	3	4	3	1	1/8	True	1	2	2	2	2a	3	3	False	True				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
6	1	3.0	60	0	C	0	1.0	1	True	3	4	2	1	1/8	True	1	2	2	2	2a	4	3	False	True				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	False
6	3	3.0	67	1	G	0	1.0	1	True	3	4	1	1	3/8	True	1	2	2	2	2a	4	3	False	True				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-3	-3	-3	3	True	False	False
7	1	3.5	57	3	A	0	1.5	0	False	3	4	3	1	1/8	True	1	2	2	2	2a	3	7/2	False	False				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
7	1	3.5	60	0	C	0	1.5	0	False	3	4	2	1	1/8	True	1	2	2	2	2a	4	7/2	False	False				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	False
8	2	4.0	57	3	A	0	2.0	2	True	3	4	3	1	1/4	True	1	2	2	2	2a	3	4	False	False				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-1	-1	-1	4	True	False	True
8	2	4.0	60	0	C	0	2.0	2	True	3	4	2	1	1/4	True	1	2	2	2	2a	4	4	False	False				False	2	iio6(2)		e	i		iio6(2)		ii	o	6	2		o	True	True	(-1, -4, -3)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6(2), minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	-4	-4	-4	6	True	False	False
9	1	4.5	66	6	F	1	2.5	0	False	3	4	1	1	1/8	True	1	2	2	2	2a	4	9/2	False	True				False	3	iio6		e	i		iio6		ii	o	6			o	True	True	(-1, -4, 2)	()	2	-1	minor	minor	i	i, minor	ii		i	i	True	iio6	iio6, minor		iio6, minor		ii	iio	2		4	4	4	6	3	F#	A	E	E	diminished triad	1	True	False	True	True	True	2	2	2	2	True	True	False
10	2	5.0	57	3	A	0	3.0	3	True	3	4	3	1	1/4	True	1	2	2	2	2a	3	5	False	True				False	4	#viio43		e	i		#viio43		#vii	o	43			o7	True	True	(-1, -4, 5, 2)	()	5	-1	minor	minor	i	i, minor	#vii		i	i	True	#viio43	#viio43, minor		#viio43, minor		#vii	viio7	#7		4	4	4	9	3	D#	A	E	E	diminished seventh chord	2	True	False	True	True	True	-1	-1	-1	4	True	False	True
