onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	18	0.0	54	6	F	1	1.0	1	True	3	4	2	1	3/8	True	2	1	1	1	1a	3	0	True	True			{	False	0	b.V{		b	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
0	18	0.0	66	6	F	1	1.0	1	True	3	4	1	1	3/8	True	2	1	1	1	1a	4	0	True	True			{	False	0	b.V{		b	i		V		V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		5	5	5	6	6	F#	F#	B	B	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
18	6	1.5	52	4	E	0	2.5	0	False	3	4	2	1	1/8	True	2	1	1	1	1a	3	3/2	False	True				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
18	6	1.5	64	4	E	0	2.5	0	False	3	4	1	1	1/8	True	2	1	1	1	1a	4	3/2	False	True				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
24	6	2.0	59	5	B	0	3.0	3	True	3	4	2	1	1/8	True	2	1	1	1	1a	3	2	False	False				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
24	6	2.0	71	5	B	0	3.0	3	True	3	4	1	1	1/8	True	2	1	1	1	1a	4	2	False	False				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	0	0	0	1	True	False	False
30	6	2.5	55	1	G	0	3.5	0	False	3	4	2	1	1/8	True	2	1	1	1	1a	3	5/2	False	False				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
30	6	2.5	67	1	G	0	3.5	0	False	3	4	1	1	1/8	True	2	1	1	1	1a	4	5/2	False	False				False	1	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
36	6	3.0	54	6	F	1	1.0	1	True	3	4	2	1	1/8	True	2	2	2	2	2a	3	3	False	True				False	2	III6		b	i		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		5	5	5	2	6	D	F#	B	B	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
36	6	3.0	66	6	F	1	1.0	1	True	3	4	1	1	1/8	True	2	2	2	2	2a	4	3	False	True				False	2	III6		b	i		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		5	5	5	2	6	D	F#	B	B	major triad	1	True	True	True	True	True	1	1	1	5	True	False	True
42	6	3.5	57	3	A	0	1.5	0	False	3	4	2	1	1/8	True	2	2	2	2	2a	3	7/2	False	False				False	2	III6		b	i		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		5	5	5	2	6	D	F#	B	B	major triad	1	True	True	True	True	True	-2	-2	-2	7	True	False	False
42	6	3.5	69	3	A	0	1.5	0	False	3	4	1	1	1/8	True	2	2	2	2	2a	4	7/2	False	False				False	2	III6		b	i		III6		III		6			M	True	True	(1, -2, -3)	()	-3	1	minor	minor	i	i, minor	III		i	i	True	III6	III6, minor		III6, minor		III	III	3		5	5	5	2	6	D	F#	B	B	major triad	1	True	True	True	True	True	-2	-2	-2	7	True	False	False
48	6	4.0	52	4	E	0	2.0	2	True	3	4	2	1	1/8	True	2	2	2	2	2a	3	4	False	True				False	3	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
48	6	4.0	64	4	E	0	2.0	2	True	3	4	1	1	1/8	True	2	2	2	2	2a	4	4	False	True				False	3	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
54	6	4.5	55	1	G	0	2.5	0	False	3	4	2	1	1/8	True	2	2	2	2	2a	3	9/2	False	False				False	3	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
54	6	4.5	67	1	G	0	2.5	0	False	3	4	1	1	1/8	True	2	2	2	2	2a	4	9/2	False	False				False	3	iv		b	i		iv		iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		5	5	5	4	4	E	E	B	B	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
60	6	5.0	54	6	F	1	3.0	3	True	3	4	2	1	1/8	True	2	2	2	2	2a	3	5	False	True				False	4	i6		b	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		5	5	5	5	2	B	D	B	B	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
60	6	5.0	66	6	F	1	3.0	3	True	3	4	1	1	1/8	True	2	2	2	2	2a	4	5	False	True				False	4	i6		b	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		5	5	5	5	2	B	D	B	B	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
66	6	5.5	50	2	D	0	3.5	0	False	3	4	2	1	1/8	True	2	2	2	2	2a	3	11/2	False	False				False	4	i6		b	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		5	5	5	5	2	B	D	B	B	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
66	6	5.5	62	2	D	0	3.5	0	False	3	4	1	1	1/8	True	2	2	2	2	2a	4	11/2	False	False				False	4	i6		b	i		i6		i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		5	5	5	5	2	B	D	B	B	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
72	6	6.0	55	1	G	0	1.0	1	True	3	4	2	1	1/8	True	2	3	3	3	3a	3	6	False	True				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
72	6	6.0	67	1	G	0	1.0	1	True	3	4	1	1	1/8	True	2	3	3	3	3a	4	6	False	True				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
78	6	6.5	52	4	E	0	1.5	0	False	3	4	2	1	1/8	True	2	3	3	3	3a	3	13/2	False	False				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
78	6	6.5	64	4	E	0	1.5	0	False	3	4	1	1	1/8	True	2	3	3	3	3a	4	13/2	False	False				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
84	24	7.0	48	0	C	0	2.0	2	True	3	4	2	1	1/2	True	2	3	3	3	3a	3	7	False	False				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-5	-5	-5	b2	True	True	True
84	24	7.0	60	0	C	0	2.0	2	True	3	4	1	1	1/2	True	2	3	3	3	3a	4	7	False	False				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-5	-5	-5	b2	True	True	True
108	36	9.0	48	0	C	0	1.0	1	True	3	4	2	1	3/4	False	2	4	4	4	4a	3	9	False	False				False	5	bII		b	i		bII		bII					M	True	True	(-5, -1, -4)	()	-5	-5	minor	minor	i	i, minor	bII		i	i	True	bII	bII, minor		bII, minor		bII	N	-2		5	5	5	0	0	C	C	B	B	major triad	0	True	True	True	True	True	-5	-5	-5	b2	True	True	True
