onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	12	0.0	32	-4	A	-1	1.0	1	True	4	8	2	1	1/8	True	-3	1	1	1	1a	1	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	True	True
0	12	0.0	44	-4	A	-1	1.0	1	True	4	8	2	1	1/8	True	-3	1	1	1	1a	2	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	-4	-4	-4	6	True	True	True
0	12	0.0	55	1	G	0	1.0	1	True	4	8	1	1	1/8	True	-3	1	1	1	1a	3	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
0	12	0.0	60	0	C	0	1.0	1	True	4	8	1	1	1/8	True	-3	1	1	1	1a	4	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	0	0	0	1	True	False	False
0	12	0.0	63	-3	E	-1	1.0	1	True	4	8	1	1	1/8	True	-3	1	1	1	1a	4	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	-3	-3	-3	3	True	False	False
0	12	0.0	67	1	G	0	1.0	1	True	4	8	1	1	1/8	True	-3	1	1	1	1a	4	0	True	True			{	False	0	c.VIM7{		c	i		VIM7		VI	M	7			MM7	True	True	(-4, 0, -3, 1)	()	-4	-4	minor	minor	i	i, minor	VI		i	i	True	VIM7	VIM7, minor		VIM7, minor		VI	VI7	6		0	0	0	-4	-4	Ab	Ab	C	C	major seventh chord	7	True	True	True	True	True	1	1	1	5	True	False	False
48	12	4.0	30	6	F	1	1.0	1	True	4	8	2	1	1/8	True	-3	2	2	2	2a	1	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	6	6	5	#4	True	False	True
48	12	4.0	42	6	F	1	1.0	1	True	4	8	2	1	1/8	True	-3	2	2	2	2a	2	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	6	6	5	#4	True	False	True
48	12	4.0	53	-1	F	0	1.0	1	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	-1	-1	-2	4	False	False	False
48	12	4.0	56	-4	A	-1	1.0	1	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	-4	-4	-5	6	True	False	False
48	12	4.0	60	0	C	0	1.0	1	True	4	8	1	1	1/8	True	-3	2	2	2	2a	4	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	False
48	12	4.0	65	-1	F	0	1.0	1	True	4	8	1	1	1/8	True	-3	2	2	2	2a	4	2	False	True				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	-1	-1	-2	4	False	False	False
60	12	5.0	50	2	D	0	2.0	2	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	5/2	False	False				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	2	2	1	2	True	True	False
60	12	5.0	56	-4	A	-1	2.0	2	True	4	8	1	1	1/8	False	-3	2	2	2	2a	3	5/2	False	False				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	-4	-4	-5	6	True	False	False
60	12	5.0	60	0	C	0	2.0	2	True	4	8	1	1	1/8	False	-3	2	2	2	2a	4	5/2	False	False				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	0	0	-1	1	True	False	False
60	12	5.0	62	2	D	0	2.0	2	True	4	8	1	1	1/8	True	-3	2	2	2	2a	4	5/2	False	False				False	1	V65(b5+b3)/V	Fr65(+b3)	c	i		V65(b5+b3)/V		V		65	b5+b3	V	Mm7	True	True	(6, -4, 0, 2)	(-1,)	2	6	minor	minor	i	i, minor	V/V	V	V/i	V	False	V65/V	V65/V, minor		V65(b5+b3)/V, minor	V	V	V7	5	5	0	0	1	2	6	D	F#	C	G	dominant seventh chord	1	True	True	True	True	True	2	2	1	2	True	True	False
84	12	7.0	26	2	D	0	4.0	4	True	4	8	2	1	1/8	True	-3	2	2	2	2a	1	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	2	2	1	2	True	True	True
84	12	7.0	38	2	D	0	4.0	4	True	4	8	2	1	1/8	True	-3	2	2	2	2a	2	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	2	2	1	2	True	True	True
84	12	7.0	51	-3	E	-1	4.0	4	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	-3	-3	-4	3	False	False	False
84	12	7.0	54	6	F	1	4.0	4	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	6	6	5	#4	True	False	False
84	12	7.0	57	3	A	0	4.0	4	True	4	8	1	1	1/8	True	-3	2	2	2	2a	3	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	3	3	2	#6	True	False	False
84	12	7.0	60	0	C	0	4.0	4	True	4	8	1	1	1/8	True	-3	2	2	2	2a	4	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
84	12	7.0	63	-3	E	-1	4.0	4	True	4	8	1	1	1/8	True	-3	2	2	2	2a	4	7/2	False	True				False	2	V7(b9)/V		c	i		V7(b9)/V		V		7	b9	V	Mm7	True	True	(2, 6, 3, 0)	(-3,)	2	2	minor	minor	i	i, minor	V/V	V	V/i	V	False	V7/V	V7/V, minor		V7(b9)/V, minor	V	V	V7	5	5	0	0	1	2	2	D	D	C	G	dominant seventh chord	7	True	True	True	True	True	-3	-3	-4	3	False	False	False
96	12	8.0	31	1	G	0	1.0	1	True	4	8	2	1	1/8	True	-3	3	3	3	3a	1	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
96	12	8.0	38	2	D	0	1.0	1	True	4	8	2	1	1/8	True	-3	3	3	3	3a	2	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
96	12	8.0	43	1	G	0	1.0	1	True	4	8	2	1	1/8	True	-3	3	3	3	3a	2	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
96	12	8.0	47	5	B	0	1.0	1	True	4	8	1	1	1/8	True	-3	3	3	3	3a	2	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
96	12	8.0	53	-1	F	0	1.0	1	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
96	12	8.0	55	1	G	0	1.0	1	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
96	12	8.0	59	5	B	0	1.0	1	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	4	False	True				False	3	V7		c	i		V7		V		7			Mm7	True	True	(1, 5, 2, -1)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V7	V7, minor		V7, minor		V	V7	5		0	0	0	1	1	G	G	C	C	dominant seventh chord	7	True	True	True	True	True	5	5	5	#7	True	False	False
120	12	10.0	24	0	C	0	3.0	3	True	4	8	2	1	1/8	True	-3	3	3	3	3a	1	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
120	12	10.0	36	0	C	0	3.0	3	True	4	8	2	1	1/8	True	-3	3	3	3	3a	2	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
120	12	10.0	48	0	C	0	3.0	3	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
120	12	10.0	51	-3	E	-1	3.0	3	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
120	12	10.0	55	1	G	0	3.0	3	True	4	8	1	1	1/8	True	-3	3	3	3	3a	3	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
120	12	10.0	60	0	C	0	3.0	3	True	4	8	1	1	1/8	True	-3	3	3	3	3a	4	5	False	True	PAC	PAC	}	True	4	i|PAC}		c	i		i		i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
180	6	15.0	63	-3	E	-1	4.0	4	True	4	8	1	1	1/16	True	-3	4	4	4	4a	4	15/2	False	False			{	False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
180	6	15.0	75	-3	E	-1	4.0	4	True	4	8	1	1	1/16	True	-3	4	4	4	4a	5	15/2	False	False			{	False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
186	6	15.5	65	-1	F	0	4.5	0	False	4	8	1	1	1/16	True	-3	4	4	4	4a	4	31/4	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-1	-1	-1	4	False	False	False
186	6	15.5	77	-1	F	0	4.5	0	False	4	8	1	1	1/16	True	-3	4	4	4	4a	5	31/4	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-1	-1	-1	4	False	False	False
192	12	16.0	36	0	C	0	1.0	1	True	4	8	2	1	1/8	True	-3	5	5	5	5a	2	8	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	0	0	0	1	False	True	True
192	12	16.0	67	1	G	0	1.0	1	True	4	8	1	1	1/8	True	-3	5	5	5	5a	4	8	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
192	12	16.0	79	1	G	0	1.0	1	True	4	8	1	1	1/8	True	-3	5	5	5	5a	5	8	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
204	0	17.0	68	-4	A	-1	2.0	2	True	4	8	1	1	0	True	-3	5	5	5	5a	4	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-4	-4	-4	6	False	False	False
204	0	17.0	75	-3	E	-1	2.0	2	True	4	8	1	1	0	True	-3	5	5	5	5a	5	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
204	0	17.0	43	1	G	0	2.0	2	True	4	8	2	1	0	True	-3	5	5	5	5a	2	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
204	0	17.0	50	2	D	0	2.0	2	True	4	8	2	1	0	True	-3	5	5	5	5a	3	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	2	2	2	2	False	False	False
204	12	17.0	43	1	G	0	2.0	2	True	4	8	2	1	1/8	True	-3	5	5	5	5a	2	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
204	12	17.0	51	-3	E	-1	2.0	2	True	4	8	2	1	1/8	True	-3	5	5	5	5a	3	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
204	12	17.0	55	1	G	0	2.0	2	True	4	8	2	1	1/8	True	-3	5	5	5	5a	3	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
204	12	17.0	63	-3	E	-1	2.0	2	True	4	8	1	1	1/8	True	-3	5	5	5	5a	4	17/2	False	False				False	5	{		c	i		i		i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
