onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	2	0.0	38	2	D	0	2.0	2	True	2	4	2	1	1/8	True	-4	1	1	0	0a	2	0	True	True			{	False	0	f.IV65{		f	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	IV7	4		-1	-1	-1	-2	2	Bb	D	F	F	dominant seventh chord	1	True	True	True	True	True	3	3	3	#6	True	False	True
0	2	0.0	50	2	D	0	2.0	2	True	2	4	2	1	1/8	True	-4	1	1	0	0a	3	0	True	True			{	False	0	f.IV65{		f	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	IV7	4		-1	-1	-1	-2	2	Bb	D	F	F	dominant seventh chord	1	True	True	True	True	True	3	3	3	#6	True	False	True
0	2	0.0	58	-2	B	-1	2.0	2	True	2	4	1	1	1/8	True	-4	1	1	0	0a	3	0	True	True			{	False	0	f.IV65{		f	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	IV7	4		-1	-1	-1	-2	2	Bb	D	F	F	dominant seventh chord	1	True	True	True	True	True	-1	-1	-1	4	True	True	False
0	2	0.0	68	-4	A	-1	2.0	2	True	2	4	1	1	1/8	True	-4	1	1	0	0a	4	0	True	True			{	False	0	f.IV65{		f	i		IV65	IV		65			Mm7	True	True	(3, 0, -3, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV65	IV65, minor		IV65, minor		IV	IV7	4		-1	-1	-1	-2	2	Bb	D	F	F	dominant seventh chord	1	True	True	True	True	True	-3	-3	-3	3	True	False	False
2	2	0.5	36	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-4	1	1	0	0a	2	1/2	False	True				False	1	i64	V(6)	f	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		-1	-1	-1	-1	0	F	C	F	F	minor triad	2	True	True	True	True	True	1	1	1	5	True	False	True
2	2	0.5	48	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-4	1	1	0	0a	3	1/2	False	True				False	1	i64	V(6)	f	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		-1	-1	-1	-1	0	F	C	F	F	minor triad	2	True	True	True	True	True	1	1	1	5	True	False	True
2	2	0.5	60	0	C	0	2.5	0	False	2	4	1	1	1/8	True	-4	1	1	0	0a	4	1/2	False	True				False	1	i64	V(6)	f	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		-1	-1	-1	-1	0	F	C	F	F	minor triad	2	True	True	True	True	True	1	1	1	5	True	False	True
2	2	0.5	68	-4	A	-1	2.5	0	False	2	4	1	1	1/8	True	-4	1	1	0	0a	4	1/2	False	True				False	1	i64	V(6)	f	i		i64	i		64			m	True	True	(1, 0, -3)	()	0	1	minor	minor	i	i, minor	i		i	i	True	i64	i64, minor		i64, minor		i	i	1		-1	-1	-1	-1	0	F	C	F	F	minor triad	2	True	True	True	True	True	-3	-3	-3	3	True	False	False
4	2	1.0	41	-1	F	0	1.0	1	True	2	4	2	1	1/8	True	-4	2	2	1	1a	2	1	False	True				False	2	i(9)		f	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
4	2	1.0	53	-1	F	0	1.0	1	True	2	4	2	1	1/8	True	-4	2	2	1	1a	3	1	False	True				False	2	i(9)		f	i		i(9)	i			9		m	True	True	(0, -3, 1)	(2,)	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i(9), minor		i	i	1		-1	-1	-1	-1	-1	F	F	F	F	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
