onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	alt_label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
10	1	2.5	79	1	G	0	1.5	0	False	2	4	1	1	1/16	True	-3	2	2	2	2a	5	5/2	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
11	1	2.75	75	-3	E	-1	1.75	0	False	2	4	1	1	1/16	True	-3	2	2	2	2a	5	11/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
12	1	3.0	72	0	C	0	2.0	2	True	2	4	1	1	1/16	True	-3	2	2	2	2a	5	3	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
13	1	3.25	67	1	G	0	2.25	0	False	2	4	1	1	1/16	True	-3	2	2	2	2a	4	13/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
14	1	3.5	63	-3	E	-1	2.5	0	False	2	4	1	1	1/16	True	-3	2	2	2	2a	4	7/2	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
15	1	3.75	60	0	C	0	2.75	0	False	2	4	1	1	1/16	True	-3	2	2	2	2a	4	15/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
16	1	4.0	36	0	C	0	1.0	1	True	2	4	2	1	1/16	True	-3	3	3	3	3a	2	4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
17	1	4.25	84	0	C	0	1.25	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	6	17/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
18	1	4.5	79	1	G	0	1.5	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	5	9/2	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
19	1	4.75	75	-3	E	-1	1.75	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	5	19/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
20	1	5.0	72	0	C	0	2.0	2	True	2	4	1	1	1/16	True	-3	3	3	3	3a	5	5	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
21	1	5.25	67	1	G	0	2.25	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	4	21/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
22	1	5.5	63	-3	E	-1	2.5	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	4	11/2	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
23	1	5.75	60	0	C	0	2.75	0	False	2	4	1	1	1/16	True	-3	3	3	3	3a	4	23/4	False	False				False	0		c.i{		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	2	6.0	36	0	C	0	1.0	1	True	2	4	2	1	1/8	True	-3	4	4	4	4a	2	6	False	False			}{	True	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	0	0	0	1	False	True	True
26	1	6.5	79	1	G	0	1.5	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	13/2	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
27	1	6.75	77	-1	F	0	1.75	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	27/4	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-1	-1	-1	4	False	False	False
28	1	7.0	75	-3	E	-1	2.0	2	True	2	4	1	1	1/16	True	-3	4	4	4	4a	5	7	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
29	1	7.25	74	2	D	0	2.25	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	29/4	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	2	2	2	2	False	False	False
30	1	7.5	72	0	C	0	2.5	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	15/2	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	0	0	0	1	False	True	True
31	1	7.75	75	-3	E	-1	2.75	0	False	2	4	1	2	1/16	True	-3	4	4	4	4a	5	31/4	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	-3	-3	-3	3	False	False	False
31	1	7.75	79	1	G	0	2.75	0	False	2	4	1	1	1/16	True	-3	4	4	4	4a	5	31/4	False	False				False	1		}{		c	i		i	i					m	True	True	()	()	0	0	minor	minor	i	i, minor	i		i	i	True		, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	None	0	False	True	True	True	True	1	1	1	5	False	False	False
32	1	8.0	77	-1	F	0	1.0	1	True	2	4	1	2	1/16	True	-3	5	5	5	5a	5	8	False	True				False	2		iv		c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		0	0	0	-1	-1	F	F	C	C	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
32	1	8.0	80	-4	A	-1	1.0	1	True	2	4	1	1	1/16	True	-3	5	5	5	5a	5	8	False	True				False	2		iv		c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		0	0	0	-1	-1	F	F	C	C	minor triad	0	True	True	True	True	True	-4	-4	-4	6	True	False	False
33	1	8.25	79	1	G	0	1.25	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	5	33/4	False	False				False	2		iv		c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		0	0	0	-1	-1	F	F	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	False	False	False
34	1	8.5	77	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	5	17/2	False	False				False	2		iv		c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		0	0	0	-1	-1	F	F	C	C	minor triad	0	True	True	True	True	True	-1	-1	-1	4	True	True	True
35	1	8.75	75	-3	E	-1	1.75	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	5	35/4	False	False				False	2		iv		c	i		iv	iv					m	True	True	(-1, -4, 0)	()	-1	-1	minor	minor	i	i, minor	iv		i	i	True	iv	iv, minor		iv, minor		iv	iv	4		0	0	0	-1	-1	F	F	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
36	1	9.0	74	2	D	0	2.0	2	True	2	4	1	1	1/16	True	-3	5	5	5	5a	5	9	False	True				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
37	1	9.25	72	0	C	0	2.25	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	5	37/4	False	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	True	True	True	True	0	0	0	1	False	False	False
38	1	9.5	71	5	B	0	2.5	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	4	19/2	False	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	True	True	True	True	5	5	5	#7	True	True	False
39	1	9.75	74	2	D	0	2.75	0	False	2	4	1	2	1/16	True	-3	5	5	5	5a	5	39/4	False	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
39	1	9.75	80	-4	A	-1	2.75	0	False	2	4	1	1	1/16	True	-3	5	5	5	5a	5	39/4	False	False				False	3		#viio6		c	i		#viio6	#vii	o	6			o	True	True	(2, -1, 5)	()	5	2	minor	minor	i	i, minor	#vii		i	i	True	#viio6	#viio6, minor		#viio6, minor		#vii	viio	#7		0	0	0	5	2	B	D	C	C	diminished triad	1	True	True	True	True	True	-4	-4	-4	6	False	False	False
40	1	10.0	75	-3	E	-1	1.0	1	True	2	4	1	2	1/16	True	-3	6	6	6	6a	5	10	False	True				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
40	1	10.0	79	1	G	0	1.0	1	True	2	4	1	1	1/16	True	-3	6	6	6	6a	5	10	False	True				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	1	1	1	5	True	False	False
41	1	10.25	77	-1	F	0	1.25	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	5	41/4	False	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
42	1	10.5	75	-3	E	-1	1.5	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	5	21/2	False	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
43	1	10.75	74	2	D	0	1.75	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	5	43/4	False	False				False	4		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	2	2	2	2	False	False	False
44	1	11.0	72	0	C	0	2.0	2	True	2	4	1	1	1/16	True	-3	6	6	6	6a	5	11	False	True				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
45	1	11.25	71	5	B	0	2.25	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	4	45/4	False	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	5	5	5	#7	False	False	False
46	1	11.5	72	0	C	0	2.5	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	5	23/2	False	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
47	1	11.75	72	0	C	0	2.75	0	False	2	4	1	2	1/16	True	-3	6	6	6	6a	5	47/4	False	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
47	1	11.75	79	1	G	0	2.75	0	False	2	4	1	1	1/16	True	-3	6	6	6	6a	5	47/4	False	False				False	5		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	1	1	1	5	True	False	False
48	1	12.0	74	2	D	0	1.0	1	True	2	4	1	2	1/16	True	-3	7	7	7	7a	5	12	False	True				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		0	0	0	2	2	D	D	C	C	diminished triad	0	True	True	True	True	True	2	2	2	2	True	True	True
48	1	12.0	77	-1	F	0	1.0	1	True	2	4	1	1	1/16	True	-3	7	7	7	7a	5	12	False	True				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		0	0	0	2	2	D	D	C	C	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
49	1	12.25	75	-3	E	-1	1.25	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	49/4	False	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		0	0	0	2	2	D	D	C	C	diminished triad	0	True	True	True	True	True	-3	-3	-3	3	False	False	False
50	1	12.5	77	-1	F	0	1.5	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	25/2	False	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		0	0	0	2	2	D	D	C	C	diminished triad	0	True	True	True	True	True	-1	-1	-1	4	True	False	False
51	1	12.75	79	1	G	0	1.75	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	51/4	False	False				False	6		iio	#viio6	c	i		iio	ii	o				o	True	True	(2, -1, -4)	()	2	2	minor	minor	i	i, minor	ii		i	i	True	iio	iio, minor		iio, minor		ii	iio	2		0	0	0	2	2	D	D	C	C	diminished triad	0	True	True	True	True	True	1	1	1	5	False	False	False
52	1	13.0	72	0	C	0	2.0	2	True	2	4	1	2	1/16	True	-3	7	7	7	7a	5	13	False	True				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	0	0	0	1	True	True	True
52	1	13.0	75	-3	E	-1	2.0	2	True	2	4	1	1	1/16	True	-3	7	7	7	7a	5	13	False	True				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
53	1	13.25	74	2	D	0	2.25	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	53/4	False	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	2	2	2	2	False	False	False
54	1	13.5	75	-3	E	-1	2.5	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	27/2	False	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-3	-3	-3	3	True	False	False
55	1	13.75	77	-1	F	0	2.75	0	False	2	4	1	1	1/16	True	-3	7	7	7	7a	5	55/4	False	False				False	7		i		c	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		0	0	0	0	0	C	C	C	C	minor triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
56	2	14.0	67	1	G	0	1.0	1	True	2	4	1	2	1/8	True	-3	8	8	8	8a	4	14	False	True	HC	HC	}{	True	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
56	2	14.0	74	2	D	0	1.0	1	True	2	4	1	1	1/8	True	-3	8	8	8	8a	5	14	False	True	HC	HC	}{	True	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	2	2	2	2	True	False	False
58	1	14.5	79	1	G	0	1.5	0	False	2	4	1	2	1/16	True	-3	8	8	8	8a	5	29/2	False	False				False	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
59	1	14.75	77	-1	F	0	1.75	0	False	2	4	1	2	1/16	True	-3	8	8	8	8a	5	59/4	False	False				False	8		V|HC}{		c	i		V	V					M	True	True	(1, 5, 2)	()	1	1	minor	minor	i	i, minor	V		i	i	True	V	V, minor		V, minor		V	V	5		0	0	0	1	1	G	G	C	C	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
60	1	15.0	75	-3	E	-1	2.0	2	True	2	4	1	1	1/16	True	-3	8	8	8	8a	5	15	False	True				False	9		i6		c	i		i6	i		6			m	True	True	(-3, 1, 0)	()	0	-3	minor	minor	i	i, minor	i		i	i	True	i6	i6, minor		i6, minor		i	i	1		0	0	0	0	-3	C	Eb	C	C	minor triad	1	True	True	True	True	True	-3	-3	-3	3	True	False	True
