onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
32	4	8.0	65	-1	F	0	1.0	1	True	4	2	1	2	1/2	True	0	3	3	3	3a	4	16	False	True				False	6	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	-3	-3	-3	3	True	False	False
34	2	8.5	57	3	A	0	1.5	0	False	4	2	2	1	1/4	True	0	3	3	3	3a	3	17	False	False				False	6	i	d	i		i	i					m	True	True	(0, -3, 1)	()	0	0	minor	minor	i	i, minor	i		i	i	True	i	i, minor		i, minor		i	i	1		2	2	2	2	2	D	D	D	D	minor triad	0	True	False	True	True	True	1	1	1	5	True	False	False
36	4	9.0	59	5	B	0	2.0	2	True	4	2	2	1	1/2	True	0	3	3	3	3a	3	18	False	True				False	7	IV6	d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	False	True	True	True	3	3	3	#6	True	False	True
36	4	9.0	62	2	D	0	2.0	2	True	4	2	1	2	1/2	True	0	3	3	3	3a	4	18	False	True				False	7	IV6	d	i		IV6	IV		6			M	True	True	(3, 0, -1)	()	-1	3	minor	minor	i	i, minor	IV		i	i	True	IV6	IV6, minor		IV6, minor		IV	IV	4		2	2	2	1	5	G	B	D	D	major triad	1	True	False	True	True	True	0	0	0	1	True	False	False
40	8	10.0	60	0	C	0	3.0	3	True	4	2	2	1	1	True	0	3	3	3	3a	4	20	False	True				False	8	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	-2	-2	-2	7	True	True	True
40	4	10.0	64	4	E	0	3.0	3	True	4	2	1	2	1/2	True	0	3	3	3	3a	4	20	False	True				False	8	VII	d	i		VII	VII					M	True	True	(-2, 2, -1)	()	-2	-2	minor	minor	i	i, minor	VII		i	i	True	VII	VII, minor		VII, minor		VII	VII	7		2	2	2	0	0	C	C	D	D	major triad	0	True	False	True	True	True	2	2	2	2	True	False	False
44	2	11.0	53	-1	F	0	4.0	4	True	4	2	2	2	1/4	True	0	3	3	3	3a	3	22	False	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	-3	-3	-3	3	True	True	True
44	4	11.0	65	-1	F	0	4.0	4	True	4	2	1	2	1/2	True	0	3	3	3	3a	4	22	False	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	-3	-3	-3	3	True	True	True
44	4	11.0	69	3	A	0	4.0	4	True	4	2	1	1	1/2	True	0	3	3	3	3a	4	22	False	True				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	1	1	1	5	True	False	False
46	2	11.5	52	4	E	0	4.5	0	False	4	2	2	2	1/4	True	0	3	3	3	3a	3	23	False	False				False	9	III	d	i		III	III					M	True	True	(-3, 1, -2)	()	-3	-3	minor	minor	i	i, minor	III		i	i	True	III	III, minor		III, minor		III	III	3		2	2	2	-1	-1	F	F	D	D	major triad	0	True	False	True	True	True	2	2	2	2	False	False	False
48	2	12.0	50	2	D	0	1.0	1	True	4	2	2	2	1/4	True	0	4	4	4	4a	3	24	False	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	0	0	-1	1	True	False	True
48	8	12.0	59	5	B	0	1.0	1	True	4	2	2	1	1	True	0	4	4	4	4a	3	24	False	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	3	3	2	#6	True	True	False
48	4	12.0	69	3	A	0	1.0	1	True	4	2	1	1	1/2	True	0	4	4	4	4a	4	24	False	True				False	10	ii%65/v	d	i		ii%65/v	ii	%	65		v	%7	True	True	(0, -3, 1, 3)	()	3	0	minor	minor	i	i, minor	ii/v	v	v/i	v	True	ii%65/v	ii%65/v, minor		ii%65/v, minor	v	v	ii%7	2	5	2	2	3	5	2	B	D	D	A	half-diminished seventh chord	1	True	False	True	True	True	1	1	0	5	True	False	False
