onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	60	0.0	38	2	D	0	1.0	1	True	4	4	2	1	1/4	True	-4	1	1	1	1a	2	0	True	True			{	False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	6	6	5	#4	True	True	True
20	20	0.333	56	-4	A	-1	1.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	3	1/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
20	20	0.333	65	-1	F	0	1.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	1/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
40	20	0.667	59	-7	C	-1	1.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	2/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	-3	-3	-4	b3	True	False	False
40	20	0.667	68	-4	A	-1	1.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	2/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
60	20	1.0	56	-4	A	-1	2.0	2	True	4	4	1	1	1/12	True	-4	1	1	1	1a	3	1	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
60	20	1.0	65	-1	F	0	2.0	2	True	4	4	1	1	1/12	True	-4	1	1	1	1a	4	1	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
60	120	1.0	77	-1	F	0	2.0	2	True	4	4	2	1	1/2	True	-4	1	1	1	1a	5	1	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
80	20	1.333	59	-7	C	-1	2.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	4/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	-3	-3	-4	b3	True	False	False
80	20	1.333	68	-4	A	-1	2.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	4/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
100	20	1.667	56	-4	A	-1	2.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	3	5/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
100	20	1.667	65	-1	F	0	2.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	5/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
120	20	2.0	59	-7	C	-1	3.0	3	True	4	4	1	1	1/12	True	-4	1	1	1	1a	4	2	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	-3	-3	-4	b3	True	False	False
120	20	2.0	68	-4	A	-1	3.0	3	True	4	4	1	1	1/12	True	-4	1	1	1	1a	4	2	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
140	20	2.333	56	-4	A	-1	3.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	3	7/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
140	20	2.333	65	-1	F	0	3.333	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	7/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	3	3	2	6	True	False	False
160	20	2.667	59	-7	C	-1	3.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	8/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	-3	-3	-4	b3	True	False	False
160	20	2.667	68	-4	A	-1	3.667	0	False	4	4	1	1	1/12	True	-4	1	1	1	1a	4	8/3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
180	20	3.0	56	-4	A	-1	4.0	4	True	4	4	1	1	1/12	True	-4	1	1	1	1a	3	3	False	False				False	0	Ab.viio7/V{	Ab	I		viio7/V		vii	o	7		V	o7	False	False	(6, 3, 0, -3)	()	6	6	major	major	I	I, major	vii/V	V	V/I	V	False	viio7/V	viio7/V, major		viio7/V, major	V	V	viio7	7	5	-4	-4	-3	2	2	D	D	Ab	Eb	diminished seventh chord	7	True	True	True	True	True	0	0	-1	1	True	False	False
