onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	volta	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
14	1	4.667	46	-2	B	-1	1.0	1	True	6	8	2	1	1/8	True	-3	4	4	3	3a	2	7	False	True				False	2		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
14	2	4.667	82	-2	B	-1	1.0	1	True	6	8	1	1	1/4	True	-3	4	4	3	3a	5	7	False	True				False	2		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
15	1	5.0	53	-1	F	0	1.333	0	False	6	8	2	1	1/8	True	-3	4	4	3	3a	3	15/2	False	False				False	2		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
16	1	5.334	56	-4	A	-1	1.667	0	False	6	8	2	1	1/8	True	-3	4	4	3	3a	3	8	False	False				False	2		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
16	1	5.334	80	-4	A	-1	1.667	0	False	6	8	1	1	1/8	True	-3	4	4	3	3a	5	8	False	False				False	2		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
17	1	5.667	52	4	E	0	2.0	2	True	6	8	2	1	1/8	True	-3	4	4	3	3a	3	17/2	False	True				False	3		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	7	7	7	#1	False	False	False
17	2	5.667	77	-1	F	0	2.0	2	True	6	8	1	1	1/4	True	-3	4	4	3	3a	5	17/2	False	True				False	3		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
18	1	6.0	53	-1	F	0	2.333	0	False	6	8	2	1	1/8	True	-3	4	4	3	3a	3	9	False	False				False	3		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
19	1	6.334	56	-4	A	-1	2.667	0	False	6	8	2	1	1/8	True	-3	4	4	3	3a	3	19/2	False	False				False	3		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
19	1	6.334	74	2	D	0	2.667	0	False	6	8	1	1	1/8	True	-3	4	4	3	3a	5	19/2	False	False				False	3		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
20	1	6.667	46	-2	B	-1	1.0	1	True	6	8	2	1	1/8	True	-3	5	5	4	4a	2	10	False	True				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
20	2	6.667	75	-3	E	-1	1.0	1	True	6	8	1	1	1/4	True	-3	5	5	4	4a	5	10	False	True				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
21	1	7.0	51	-3	E	-1	1.333	0	False	6	8	2	1	1/8	True	-3	5	5	4	4a	3	21/2	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
22	1	7.334	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-3	5	5	4	4a	3	11	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
23	1	7.667	50	2	D	0	2.0	2	True	6	8	2	1	1/8	True	-3	5	5	4	4a	3	23/2	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	5	5	5	7	False	False	False
24	1	8.0	51	-3	E	-1	2.333	0	False	6	8	2	1	1/8	True	-3	5	5	4	4a	3	12	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
25	1	8.334	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-3	5	5	4	4a	3	25/2	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
25	1	8.334	70	-2	B	-1	2.667	0	False	6	8	1	1	1/8	True	-3	5	5	4	4a	4	25/2	False	False				False	4		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
26	1	8.667	46	-2	B	-1	1.0	1	True	6	8	2	1	1/8	True	-3	6	6	5	5a	2	13	False	True				False	5		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
26	2	8.667	70	-2	B	-1	1.0	1	True	6	8	1	1	1/4	True	-3	6	6	5	5a	4	13	False	True				False	5		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	1	1	1	5	True	True	True
27	1	9.0	53	-1	F	0	1.333	0	False	6	8	2	1	1/8	True	-3	6	6	5	5a	3	27/2	False	False				False	5		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	2	2	2	2	True	False	False
28	1	9.334	56	-4	A	-1	1.667	0	False	6	8	2	1	1/8	True	-3	6	6	5	5a	3	14	False	False				False	5		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
28	1	9.334	68	-4	A	-1	1.667	0	False	6	8	1	1	1/8	True	-3	6	6	5	5a	4	14	False	False				False	5		V7	Eb	I		V7	V		7			Mm7	False	False	(1, 5, 2, -1)	()	1	1	major	major	I	I, major	V		I	I	False	V7	V7, major		V7, major		V	V7	5		-3	-3	-3	-2	-2	Bb	Bb	Eb	Eb	dominant seventh chord	7	True	True	True	True	True	-1	-1	-1	4	True	False	False
29	1	9.667	52	4	E	0	2.0	2	True	6	8	2	1	1/8	True	-3	6	6	5	5a	3	29/2	False	True				False	6		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	7	7	7	#1	False	False	False
29	2	9.667	65	-1	F	0	2.0	2	True	6	8	1	1	1/4	True	-3	6	6	5	5a	4	29/2	False	True				False	6		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
30	1	10.0	53	-1	F	0	2.333	0	False	6	8	2	1	1/8	True	-3	6	6	5	5a	3	15	False	False				False	6		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	2	2	2	2	True	False	True
31	1	10.334	56	-4	A	-1	2.667	0	False	6	8	2	1	1/8	True	-3	6	6	5	5a	3	31/2	False	False				False	6		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	-1	-1	-1	4	True	False	False
31	1	10.334	62	2	D	0	2.667	0	False	6	8	1	1	1/8	True	-3	6	6	5	5a	4	31/2	False	False				False	6		viio6	Eb	I		viio6	vii	o	6			o	False	False	(2, -1, 5)	()	5	2	major	major	I	I, major	vii		I	I	False	viio6	viio6, major		viio6, major		vii	viio	7		-3	-3	-3	2	-1	D	F	Eb	Eb	diminished triad	1	True	True	True	True	True	5	5	5	7	True	True	False
32	2	10.667	39	-3	E	-1	1.0	1	True	6	8	2	1	1/4	True	-3	7	7	6	6a	2	16	False	True	PAC	PAC	}	True	7		I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	2	10.667	51	-3	E	-1	1.0	1	True	6	8	2	1	1/4	True	-3	7	7	6	6a	3	16	False	True	PAC	PAC	}	True	7		I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
32	2	10.667	55	1	G	0	1.0	1	True	6	8	1	1	1/4	True	-3	7	7	6	6a	3	16	False	True	PAC	PAC	}	True	7		I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	4	4	4	3	True	False	False
32	2	10.667	63	-3	E	-1	1.0	1	True	6	8	1	1	1/4	True	-3	7	7	6	6a	4	16	False	True	PAC	PAC	}	True	7		I|PAC}	Eb	I		I	I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
36	1	12.0	51	-3	E	-1	2.333	0	False	6	8	2	1	1/8	True	-3	7	7	6	6a	3	18	False	False			{	False	8		{	Eb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	None	0	False	True	True	True	True	0	0	0	1	False	True	True
37	1	12.334	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-3	7	7	6	6a	3	37/2	False	False				False	8		{	Eb	I		I	I					M	False	False	()	()	0	0	major	major	I	I, major	I		I	I	False		, major		I, major		I	I	1		-3	-3	-3	-3	-3	Eb	Eb	Eb	Eb	None	0	False	True	True	True	True	4	4	4	3	False	False	False
38	1	12.667	46	-2	B	-1	1.0	1	True	6	8	2	1	1/8	True	-3	8	8	7	7a	2	19	False	True				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
39	1	13.0	51	-3	E	-1	1.333	0	False	6	8	2	1	1/8	True	-3	8	8	7	7a	3	39/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
40	1	13.334	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-3	8	8	7	7a	3	20	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
41	1	13.667	50	2	D	0	2.0	2	True	6	8	2	1	1/8	True	-3	8	8	7	7a	3	41/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	5	5	5	7	False	False	False
42	1	14.0	51	-3	E	-1	2.333	0	False	6	8	2	1	1/8	True	-3	8	8	7	7a	3	21	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
43	1	14.334	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-3	8	8	7	7a	3	43/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
44	1	14.667	46	-2	B	-1	1.0	1	True	6	8	2	1	1/8	True	-3	9	9	8	8a	2	22	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
45	1	15.0	51	-3	E	-1	1.333	0	False	6	8	2	1	1/8	True	-3	9	9	8	8a	3	45/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
46	1	15.334	55	1	G	0	1.667	0	False	6	8	2	1	1/8	True	-3	9	9	8	8a	3	23	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
47	1	15.667	50	2	D	0	2.0	2	True	6	8	2	1	1/8	True	-3	9	9	8	8a	3	47/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	5	5	5	7	False	False	False
48	1	16.0	51	-3	E	-1	2.333	0	False	6	8	2	1	1/8	True	-3	9	9	8	8a	3	24	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	0	0	0	1	True	True	False
49	1	16.334	55	1	G	0	2.667	0	False	6	8	2	1	1/8	True	-3	9	9	8	8a	3	49/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	4	4	4	3	True	False	False
49	1	16.334	82	-2	B	-1	2.667	0	False	6	8	1	1	1/8	True	-3	9	9	8	8a	5	49/2	False	False				False	9		I64	Eb	I		I64	I		64			M	False	False	(1, 0, 4)	()	0	1	major	major	I	I, major	I		I	I	False	I64	I64, major		I64, major		I	I	1		-3	-3	-3	-3	-2	Eb	Bb	Eb	Eb	major triad	2	True	True	True	True	True	1	1	1	5	True	False	True
