onset_div	duration_div	onset_beat	pitch	tpc	step	alter	beat_float	downbeat	is_downbeat	ts_beats	ts_beat_type	staff	voice	duration	is_note_onset	ks_fifths	mc	mc_playthrough	mn	mn_playthrough	octave	quarterbeats_playthrough	section_start	a_isOnset	cadence	cadence_type	phraseend	a_phraseend	unfolded_harmony_index	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	globalkey_mode	localkey_mode	localkey_resolved	localkey_and_mode	root_roman	relativeroot_resolved	effective_localkey	effective_localkey_resolved	effective_localkey_is_minor	chord_reduced	chord_reduced_and_mode	pedal_resolved	chord_and_mode	applied_to_numeral	numeral_or_applied_to_numeral	a_simpleNumeral	a_degree1	a_degree2	globalkey_tpc	localkey_tpc	tonicized_tpc	root_tpc	bass_note_tpc	a_root	a_bass	a_localKey	a_tonicizedKey	a_quality	a_inversion	valid_chord_label	valid_cadence_label	valid_phrase_label	valid_pedal_point_label	valid_section_start_label	sic_with_global	sic_with_local	sic_with_tonicized	note_degree	tpc_is_in_label	tpc_is_root	tpc_is_bass
0	6	0.0	48	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-1	1	1	0	0a	3	0	True	True			{	False	0	F.V{		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
6	6	0.5	53	-1	F	0	1.0	1	True	2	4	2	1	1/8	True	-1	2	2	1	1a	3	1/2	False	True				False	1	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
12	6	1.0	53	-1	F	0	1.5	0	False	2	4	2	1	1/8	True	-1	2	2	1	1a	3	1	False	False				False	1	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
18	6	1.5	53	-1	F	0	2.0	2	True	2	4	2	1	1/8	True	-1	2	2	1	1a	3	3/2	False	False				False	1	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
24	6	2.0	48	0	C	0	2.5	0	False	2	4	2	1	1/8	True	-1	2	2	1	1a	3	2	False	True				False	2	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
30	6	2.5	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	-1	3	3	2	2a	3	5/2	False	True				False	3	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
36	6	3.0	57	3	A	0	1.5	0	False	2	4	2	1	1/8	True	-1	3	3	2	2a	3	3	False	False				False	3	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
42	6	3.5	57	3	A	0	2.0	2	True	2	4	2	1	1/8	True	-1	3	3	2	2a	3	7/2	False	False				False	3	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
48	6	4.0	53	-1	F	0	2.5	0	False	2	4	2	1	1/8	True	-1	3	3	2	2a	3	4	False	True				False	4	I		F	I		I		I					M	False	False	(0, 4, 1)	()	0	0	major	major	I	I, major	I		I	I	False	I	I, major		I, major		I	I	1		-1	-1	-1	-1	-1	F	F	F	F	major triad	0	True	True	True	True	True	0	0	0	1	True	True	True
54	6	4.5	60	0	C	0	1.0	1	True	2	4	2	1	1/8	True	-1	4	4	3	3a	4	9/2	False	True				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
60	6	5.0	60	0	C	0	1.5	0	False	2	4	2	1	1/8	True	-1	4	4	3	3a	4	5	False	False				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
66	3	5.5	60	0	C	0	2.0	2	True	2	4	2	1	1/16	True	-1	4	4	3	3a	4	11/2	False	False				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
69	3	5.75	62	2	D	0	2.25	0	False	2	4	2	1	1/16	True	-1	4	4	3	3a	4	23/4	False	False				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	3	3	3	6	False	False	False
72	3	6.0	60	0	C	0	2.5	0	False	2	4	2	1	1/16	True	-1	4	4	3	3a	4	6	False	False				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	1	1	1	5	True	True	True
75	3	6.25	58	-2	B	-1	2.75	0	False	2	4	2	1	1/16	True	-1	4	4	3	3a	3	25/4	False	False				False	5	V		F	I		V		V					M	False	False	(1, 5, 2)	()	1	1	major	major	I	I, major	V		I	I	False	V	V, major		V, major		V	V	5		-1	-1	-1	0	0	C	C	F	F	major triad	0	True	True	True	True	True	-1	-1	-1	4	False	False	False
78	6	6.5	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	-1	5	5	4	4a	3	13/2	False	True				False	6	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
84	6	7.0	57	3	A	0	1.5	0	False	2	4	2	1	1/8	True	-1	5	5	4	4a	3	7	False	False				False	6	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
90	3	7.5	57	3	A	0	2.0	2	True	2	4	2	1	1/16	True	-1	5	5	4	4a	3	15/2	False	False				False	6	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
93	3	7.75	58	-2	B	-1	2.25	0	False	2	4	2	1	1/16	True	-1	5	5	4	4a	3	31/4	False	False				False	6	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	-1	-1	-1	4	False	False	False
96	3	8.0	57	3	A	0	2.5	0	False	2	4	2	1	1/16	True	-1	5	5	4	4a	3	8	False	True				False	7	V64		F	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	V	5		-1	-1	-1	0	1	C	G	F	F	major triad	2	True	True	True	True	True	4	4	4	3	False	False	False
96	6	8.0	60	0	C	0	2.5	0	False	2	4	1	1	1/8	True	-1	5	5	4	4a	4	8	False	True				False	7	V64		F	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	V	5		-1	-1	-1	0	1	C	G	F	F	major triad	2	True	True	True	True	True	1	1	1	5	True	True	False
99	3	8.25	55	1	G	0	2.75	0	False	2	4	2	1	1/16	True	-1	5	5	4	4a	3	33/4	False	False				False	7	V64		F	I		V64		V		64			M	False	False	(2, 1, 5)	()	1	2	major	major	I	I, major	V		I	I	False	V64	V64, major		V64, major		V	V	5		-1	-1	-1	0	1	C	G	F	F	major triad	2	True	True	True	True	True	2	2	2	2	True	False	True
102	6	8.5	57	3	A	0	1.0	1	True	2	4	2	1	1/8	True	-1	6	6	5	5a	3	17/2	False	True				False	8	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	4	4	4	3	True	False	True
102	6	8.5	65	-1	F	0	1.0	1	True	2	4	1	1	1/8	True	-1	6	6	5	5a	4	17/2	False	True				False	8	I6		F	I		I6		I		6			M	False	False	(4, 1, 0)	()	0	4	major	major	I	I, major	I		I	I	False	I6	I6, major		I6, major		I	I	1		-1	-1	-1	-1	3	F	A	F	F	major triad	1	True	True	True	True	True	0	0	0	1	True	True	False
